,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,24284,607.1
1,Payment,2016-01-26 11:04:23,-40404,
2,Billed,2016-02-14 09:33:12,77749,1943.725
3,Payment,2016-02-26 11:04:23,-48717,
4,Billed,2016-03-14 09:33:12,85174,2129.35
5,Payment,2016-03-26 11:04:23,-3646,
6,Billed,2016-04-14 09:33:12,33560,839.0
7,Payment,2016-04-26 11:04:23,-75782,
8,Billed,2016-05-14 09:33:12,74822,1870.55
9,Payment,2016-05-26 11:04:23,-79122,
10,Billed,2016-06-14 09:33:12,48499,1212.475
11,Payment,2016-06-26 11:04:23,-8639,
12,Billed,2016-07-14 09:33:12,70724,1768.1
13,Payment,2016-07-26 11:04:23,-46009,
14,Billed,2016-08-14 09:33:12,70579,1764.475
15,Payment,2016-08-26 11:04:23,-24606,
16,Billed,2016-09-14 09:33:12,20934,523.35
17,Payment,2016-09-26 11:04:23,-54184,
18,Billed,2016-10-14 09:33:12,76947,1923.675
19,Payment,2016-10-26 11:04:23,-38670,
20,Billed,2016-11-14 09:33:12,46396,1159.9
21,Payment,2016-11-26 11:04:23,-27997,
22,Billed,2016-12-14 09:33:12,48003,1200.075
23,Payment,2016-12-26 11:04:23,-56869,
24,Billed,2017-01-14 09:33:12,37282,932.05
25,Payment,2017-01-26 11:04:23,-77044,
26,Billed,2017-02-14 09:33:12,66807,1670.175
27,Payment,2017-02-26 11:04:23,-66164,
28,Billed,2017-03-14 09:33:12,82968,2074.2
29,Payment,2017-03-26 11:04:23,-6460,
30,Billed,2017-04-14 09:33:12,92758,2318.95
31,Payment,2017-04-26 11:04:23,-61721,
32,Billed,2017-05-14 09:33:12,30088,752.2
33,Payment,2017-05-26 11:04:23,-15671,
34,Billed,2017-06-14 09:33:12,85753,2143.825
35,Payment,2017-06-26 11:04:23,-21957,
36,Billed,2017-07-14 09:33:12,69206,1730.15
37,Payment,2017-07-26 11:04:23,-77433,
38,Billed,2017-08-14 09:33:12,83081,2077.025
39,Payment,2017-08-26 11:04:23,-87249,
40,Billed,2017-09-14 09:33:12,81540,2038.5
41,Payment,2017-09-26 11:04:23,-67404,
42,Billed,2017-10-14 09:33:12,45266,1131.65
43,Payment,2017-10-26 11:04:23,-53049,
44,Billed,2017-11-14 09:33:12,38608,965.2
45,Payment,2017-11-26 11:04:23,-16805,
46,Billed,2017-12-14 09:33:12,99949,2498.725
47,Payment,2017-12-26 11:04:23,-5984,
48,Billed,2018-01-14 09:33:12,32001,800.025
49,Payment,2018-01-26 11:04:23,-66461,
50,Billed,2018-02-14 09:33:12,77374,1934.35
51,Payment,2018-02-26 11:04:23,-33425,
52,Billed,2018-03-14 09:33:12,53939,1348.475
53,Payment,2018-03-26 11:04:23,-9549,
54,Billed,2018-04-14 09:33:12,45445,1136.125
55,Payment,2018-04-26 11:04:23,-2060,
