,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,88504,2212.6
1,Payment,2016-01-26 11:04:23,-77188,
2,Billed,2016-02-14 09:33:12,70677,1766.925
3,Payment,2016-02-26 11:04:23,-11979,
4,Billed,2016-03-14 09:33:12,45479,1136.975
5,Payment,2016-03-26 11:04:23,-46752,
6,Billed,2016-04-14 09:33:12,4914,122.85
7,Payment,2016-04-26 11:04:23,-11567,
8,Billed,2016-05-14 09:33:12,39567,989.175
9,Payment,2016-05-26 11:04:23,-4270,
10,Billed,2016-06-14 09:33:12,84178,2104.45
11,Payment,2016-06-26 11:04:23,-26813,
12,Billed,2016-07-14 09:33:12,47793,1194.825
13,Payment,2016-07-26 11:04:23,-11366,
14,Billed,2016-08-14 09:33:12,98542,2463.55
15,Payment,2016-08-26 11:04:23,-50598,
16,Billed,2016-09-14 09:33:12,34145,853.625
17,Payment,2016-09-26 11:04:23,-59992,
18,Billed,2016-10-14 09:33:12,16417,410.425
19,Payment,2016-10-26 11:04:23,-7457,
20,Billed,2016-11-14 09:33:12,45549,1138.725
21,Payment,2016-11-26 11:04:23,-41747,
22,Billed,2016-12-14 09:33:12,84893,2122.325
23,Payment,2016-12-26 11:04:23,-20443,
24,Billed,2017-01-14 09:33:12,74297,1857.425
25,Payment,2017-01-26 11:04:23,-91881,
26,Billed,2017-02-14 09:33:12,38733,968.325
27,Payment,2017-02-26 11:04:23,-38971,
28,Billed,2017-03-14 09:33:12,77834,1945.85
29,Payment,2017-03-26 11:04:23,-89263,
30,Billed,2017-04-14 09:33:12,80709,2017.725
31,Payment,2017-04-26 11:04:23,-86456,
32,Billed,2017-05-14 09:33:12,32852,821.3
33,Payment,2017-05-26 11:04:23,-41548,
34,Billed,2017-06-14 09:33:12,96869,2421.725
35,Payment,2017-06-26 11:04:23,-87316,
36,Billed,2017-07-14 09:33:12,87402,2185.05
37,Payment,2017-07-26 11:04:23,-9555,
38,Billed,2017-08-14 09:33:12,69333,1733.325
39,Payment,2017-08-26 11:04:23,-82331,
40,Billed,2017-09-14 09:33:12,66435,1660.875
41,Payment,2017-09-26 11:04:23,-39055,
42,Billed,2017-10-14 09:33:12,66960,1674.0
43,Payment,2017-10-26 11:04:23,-63690,
44,Billed,2017-11-14 09:33:12,2659,66.475
45,Payment,2017-11-26 11:04:23,-57103,
46,Billed,2017-12-14 09:33:12,96959,2423.975
47,Payment,2017-12-26 11:04:23,-40745,
48,Billed,2018-01-14 09:33:12,65537,1638.425
49,Payment,2018-01-26 11:04:23,-25322,
50,Billed,2018-02-14 09:33:12,55079,1376.975
51,Payment,2018-02-26 11:04:23,-69787,
52,Billed,2018-03-14 09:33:12,45731,1143.275
