,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,11258,281.45
1,Payment,2016-01-26 11:04:23,-95849,
2,Billed,2016-02-14 09:33:12,28748,718.7
3,Payment,2016-02-26 11:04:23,-25064,
4,Billed,2016-03-14 09:33:12,87513,2187.825
5,Payment,2016-03-26 11:04:23,-75281,
6,Billed,2016-04-14 09:33:12,67043,1676.075
7,Payment,2016-04-26 11:04:23,-68509,
8,Billed,2016-05-14 09:33:12,74689,1867.225
9,Payment,2016-05-26 11:04:23,-5264,
10,Billed,2016-06-14 09:33:12,82086,2052.15
11,Payment,2016-06-26 11:04:23,-43450,
12,Billed,2016-07-14 09:33:12,23552,588.8
13,Payment,2016-07-26 11:04:23,-52725,
14,Billed,2016-08-14 09:33:12,91666,2291.65
15,Payment,2016-08-26 11:04:23,-3537,
16,Billed,2016-09-14 09:33:12,27436,685.9
17,Payment,2016-09-26 11:04:23,-50454,
18,Billed,2016-10-14 09:33:12,72542,1813.55
19,Payment,2016-10-26 11:04:23,-63131,
20,Billed,2016-11-14 09:33:12,20233,505.825
21,Payment,2016-11-26 11:04:23,-74283,
22,Billed,2016-12-14 09:33:12,53716,1342.9
23,Payment,2016-12-26 11:04:23,-30873,
24,Billed,2017-01-14 09:33:12,47642,1191.05
25,Payment,2017-01-26 11:04:23,-80509,
26,Billed,2017-02-14 09:33:12,13578,339.45
27,Payment,2017-02-26 11:04:23,-81908,
28,Billed,2017-03-14 09:33:12,42468,1061.7
29,Payment,2017-03-26 11:04:23,-81207,
30,Billed,2017-04-14 09:33:12,52612,1315.3
31,Payment,2017-04-26 11:04:23,-17578,
32,Billed,2017-05-14 09:33:12,67503,1687.575
33,Payment,2017-05-26 11:04:23,-26035,
34,Billed,2017-06-14 09:33:12,61528,1538.2
35,Payment,2017-06-26 11:04:23,-51504,
36,Billed,2017-07-14 09:33:12,16849,421.225
37,Payment,2017-07-26 11:04:23,-86966,
38,Billed,2017-08-14 09:33:12,64952,1623.8
39,Payment,2017-08-26 11:04:23,-53605,
40,Billed,2017-09-14 09:33:12,61222,1530.55
41,Payment,2017-09-26 11:04:23,-4593,
42,Billed,2017-10-14 09:33:12,25264,631.6
43,Payment,2017-10-26 11:04:23,-74581,
44,Billed,2017-11-14 09:33:12,4684,117.1
45,Payment,2017-11-26 11:04:23,-16851,
46,Billed,2017-12-14 09:33:12,40671,1016.775
47,Payment,2017-12-26 11:04:23,-97443,
48,Billed,2018-01-14 09:33:12,45471,1136.775
49,Payment,2018-01-26 11:04:23,-74094,
50,Billed,2018-02-14 09:33:12,89410,2235.25
51,Payment,2018-02-26 11:04:23,-13307,
52,Billed,2018-03-14 09:33:12,56740,1418.5
53,Payment,2018-03-26 11:04:23,-84826,
54,Billed,2018-04-14 09:33:12,72476,1811.9
55,Payment,2018-04-26 11:04:23,-23299,
56,Billed,2018-05-14 09:33:12,65487,1637.175
57,Payment,2018-05-26 11:04:23,-96325,
58,Billed,2018-06-14 09:33:12,53759,1343.975
59,Payment,2018-06-26 11:04:23,-36895,
60,Billed,2018-07-14 09:33:12,97107,2427.675
61,Payment,2018-07-26 11:04:23,-75482,
62,Billed,2018-08-14 09:33:12,75192,1879.8
63,Payment,2018-08-26 11:04:23,-88873,
64,Billed,2018-09-14 09:33:12,30954,773.85
65,Payment,2018-09-26 11:04:23,-57683,
66,Billed,2018-10-14 09:33:12,37235,930.875
67,Payment,2018-10-26 11:04:23,-98443,
68,Billed,2018-11-14 09:33:12,89410,2235.25
69,Payment,2018-11-26 11:04:23,-70468,
70,Billed,2018-12-14 09:33:12,68057,1701.425
71,Payment,2018-12-26 11:04:23,-68173,
72,Billed,2019-01-14 09:33:12,34115,852.875
73,Payment,2019-01-26 11:04:23,-12167,
74,Billed,2019-02-14 09:33:12,48309,1207.725
75,Payment,2019-02-26 11:04:23,-12148,
76,Billed,2019-03-14 09:33:12,46315,1157.875
77,Payment,2019-03-26 11:04:23,-36477,
78,Billed,2019-04-14 09:33:12,30176,754.4
79,Payment,2019-04-26 11:04:23,-42156,
80,Billed,2019-05-14 09:33:12,83848,2096.2
81,Payment,2019-05-26 11:04:23,-77407,
82,Billed,2019-06-14 09:33:12,88592,2214.8
83,Payment,2019-06-26 11:04:23,-81015,
84,Billed,2019-07-14 09:33:12,80444,2011.1
85,Payment,2019-07-26 11:04:23,-32919,
86,Billed,2019-08-14 09:33:12,94592,2364.8
