,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,76535,1913.375
1,Payment,2016-01-26 11:04:23,-17517,
2,Billed,2016-02-14 09:33:12,94689,2367.225
3,Payment,2016-02-26 11:04:23,-29421,
4,Billed,2016-03-14 09:33:12,80250,2006.25
5,Payment,2016-03-26 11:04:23,-63247,
6,Billed,2016-04-14 09:33:12,57352,1433.8
7,Payment,2016-04-26 11:04:23,-9443,
8,Billed,2016-05-14 09:33:12,91678,2291.95
9,Payment,2016-05-26 11:04:23,-14982,
10,Billed,2016-06-14 09:33:12,99828,2495.7
11,Payment,2016-06-26 11:04:23,-63636,
12,Billed,2016-07-14 09:33:12,76893,1922.325
13,Payment,2016-07-26 11:04:23,-46410,
14,Billed,2016-08-14 09:33:12,9007,225.175
15,Payment,2016-08-26 11:04:23,-16799,
16,Billed,2016-09-14 09:33:12,9499,237.475
17,Payment,2016-09-26 11:04:23,-44291,
18,Billed,2016-10-14 09:33:12,64696,1617.4
19,Payment,2016-10-26 11:04:23,-38700,
20,Billed,2016-11-14 09:33:12,73927,1848.175
21,Payment,2016-11-26 11:04:23,-11638,
22,Billed,2016-12-14 09:33:12,22066,551.65
23,Payment,2016-12-26 11:04:23,-42737,
24,Billed,2017-01-14 09:33:12,33893,847.325
25,Payment,2017-01-26 11:04:23,-62043,
26,Billed,2017-02-14 09:33:12,11435,285.875
27,Payment,2017-02-26 11:04:23,-51551,
28,Billed,2017-03-14 09:33:12,67746,1693.65
29,Payment,2017-03-26 11:04:23,-46616,
30,Billed,2017-04-14 09:33:12,75668,1891.7
31,Payment,2017-04-26 11:04:23,-70755,
32,Billed,2017-05-14 09:33:12,20280,507.0
33,Payment,2017-05-26 11:04:23,-78701,
34,Billed,2017-06-14 09:33:12,7025,175.625
35,Payment,2017-06-26 11:04:23,-95910,
36,Billed,2017-07-14 09:33:12,51257,1281.425
37,Payment,2017-07-26 11:04:23,-91385,
38,Billed,2017-08-14 09:33:12,34859,871.475
39,Payment,2017-08-26 11:04:23,-14786,
40,Billed,2017-09-14 09:33:12,89062,2226.55
41,Payment,2017-09-26 11:04:23,-22355,
42,Billed,2017-10-14 09:33:12,17891,447.275
43,Payment,2017-10-26 11:04:23,-23193,
44,Billed,2017-11-14 09:33:12,6399,159.975
45,Payment,2017-11-26 11:04:23,-22735,
46,Billed,2017-12-14 09:33:12,52033,1300.825
47,Payment,2017-12-26 11:04:23,-72569,
48,Billed,2018-01-14 09:33:12,45454,1136.35
49,Payment,2018-01-26 11:04:23,-17691,
50,Billed,2018-02-14 09:33:12,7044,176.1
51,Payment,2018-02-26 11:04:23,-14562,
