,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,82386,2059.65
1,Vend,2016-02-14 09:33:12,18067,451.675
2,Vend,2016-03-14 09:33:12,38762,969.05
3,Vend,2016-04-14 09:33:12,41243,1031.075
4,Vend,2016-05-14 09:33:12,71030,1775.75
5,Vend,2016-06-14 09:33:12,99262,2481.55
6,Vend,2016-07-14 09:33:12,60731,1518.275
7,Vend,2016-08-14 09:33:12,9114,227.85
8,Vend,2016-09-14 09:33:12,15556,388.9
9,Vend,2016-10-14 09:33:12,54363,1359.075
10,Vend,2016-11-14 09:33:12,15675,391.875
11,Vend,2016-12-14 09:33:12,57503,1437.575
12,Vend,2017-01-14 09:33:12,76052,1901.3
13,Vend,2017-02-14 09:33:12,12816,320.4
14,Vend,2017-03-14 09:33:12,52459,1311.475
15,Vend,2017-04-14 09:33:12,38592,964.8
16,Vend,2017-05-14 09:33:12,79991,1999.775
17,Vend,2017-06-14 09:33:12,37619,940.475
18,Vend,2017-07-14 09:33:12,71425,1785.625
19,Vend,2017-08-14 09:33:12,8568,214.2
20,Vend,2017-09-14 09:33:12,4179,104.475
21,Vend,2017-10-14 09:33:12,26444,661.1
22,Vend,2017-11-14 09:33:12,48641,1216.025
23,Vend,2017-12-14 09:33:12,95841,2396.025
24,Vend,2018-01-14 09:33:12,20374,509.35
25,Vend,2018-02-14 09:33:12,21087,527.175
26,Vend,2018-03-14 09:33:12,56860,1421.5
27,Vend,2018-04-14 09:33:12,98972,2474.3
28,Vend,2018-05-14 09:33:12,51009,1275.225
29,Vend,2018-06-14 09:33:12,78329,1958.225
30,Vend,2018-07-14 09:33:12,99056,2476.4
31,Vend,2018-08-14 09:33:12,99701,2492.525
32,Vend,2018-09-14 09:33:12,83697,2092.425
33,Vend,2018-10-14 09:33:12,51080,1277.0
34,Vend,2018-11-14 09:33:12,18285,457.125
35,Vend,2018-12-14 09:33:12,61734,1543.35
36,Vend,2019-01-14 09:33:12,38146,953.65
37,Vend,2019-02-14 09:33:12,3481,87.025
38,Vend,2019-03-14 09:33:12,21898,547.45
39,Vend,2019-04-14 09:33:12,20095,502.375
40,Vend,2019-05-14 09:33:12,72123,1803.075
41,Vend,2019-06-14 09:33:12,85225,2130.625
42,Vend,2019-07-14 09:33:12,72469,1811.725
43,Vend,2019-08-14 09:33:12,61695,1542.375
44,Vend,2019-09-14 09:33:12,11217,280.425
45,Vend,2019-10-14 09:33:12,5495,137.375
46,Vend,2019-11-14 09:33:12,33988,849.7
47,Vend,2019-12-14 09:33:12,66143,1653.575
48,Vend,2020-01-14 09:33:12,27959,698.975
49,Vend,2020-02-14 09:33:12,91695,2292.375
50,Vend,2020-03-14 09:33:12,18944,473.6
51,Vend,2020-04-14 09:33:12,14535,363.375
52,Vend,2020-05-14 09:33:12,4623,115.575
53,Vend,2020-06-14 09:33:12,92223,2305.575
54,Vend,2020-07-14 09:33:12,11273,281.825
55,Vend,2020-08-14 09:33:12,29063,726.575
56,Vend,2020-09-14 09:33:12,97488,2437.2
57,Vend,2020-10-14 09:33:12,30397,759.925
58,Vend,2020-11-14 09:33:12,84759,2118.975
59,Vend,2020-12-14 09:33:12,72274,1806.85
60,Vend,2021-01-14 09:33:12,30400,760.0
61,Vend,2021-02-14 09:33:12,33988,849.7
62,Vend,2021-03-14 09:33:12,15919,397.975
63,Vend,2021-04-14 09:33:12,78463,1961.575
64,Vend,2021-05-14 09:33:12,95953,2398.825
65,Vend,2021-06-14 09:33:12,30659,766.475
66,Vend,2021-07-14 09:33:12,58438,1460.95
67,Vend,2021-08-14 09:33:12,77751,1943.775
68,Vend,2021-09-14 09:33:12,13116,327.9
69,Vend,2021-10-14 09:33:12,51457,1286.425
70,Vend,2021-11-14 09:33:12,5165,129.125
71,Vend,2021-12-14 09:33:12,12329,308.225
72,Vend,2022-01-14 09:33:12,75723,1893.075
