,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,75742,1893.55
1,Vend,2016-02-14 09:33:12,59793,1494.825
2,Vend,2016-03-14 09:33:12,5560,139.0
3,Vend,2016-04-14 09:33:12,26386,659.65
4,Vend,2016-05-14 09:33:12,3626,90.65
5,Vend,2016-06-14 09:33:12,98671,2466.775
6,Vend,2016-07-14 09:33:12,99467,2486.675
7,Vend,2016-08-14 09:33:12,60718,1517.95
8,Vend,2016-09-14 09:33:12,42036,1050.9
9,Vend,2016-10-14 09:33:12,81343,2033.575
10,Vend,2016-11-14 09:33:12,79146,1978.65
11,Vend,2016-12-14 09:33:12,23226,580.65
12,Vend,2017-01-14 09:33:12,70050,1751.25
13,Vend,2017-02-14 09:33:12,59464,1486.6
14,Vend,2017-03-14 09:33:12,27786,694.65
15,Vend,2017-04-14 09:33:12,27727,693.175
16,Vend,2017-05-14 09:33:12,87798,2194.95
17,Vend,2017-06-14 09:33:12,4150,103.75
18,Vend,2017-07-14 09:33:12,99450,2486.25
19,Vend,2017-08-14 09:33:12,63491,1587.275
20,Vend,2017-09-14 09:33:12,61394,1534.85
21,Vend,2017-10-14 09:33:12,45369,1134.225
22,Vend,2017-11-14 09:33:12,13569,339.225
23,Vend,2017-12-14 09:33:12,57346,1433.65
24,Vend,2018-01-14 09:33:12,63868,1596.7
25,Vend,2018-02-14 09:33:12,45934,1148.35
26,Vend,2018-03-14 09:33:12,31828,795.7
27,Vend,2018-04-14 09:33:12,12984,324.6
28,Vend,2018-05-14 09:33:12,50168,1254.2
29,Vend,2018-06-14 09:33:12,18320,458.0
30,Vend,2018-07-14 09:33:12,65956,1648.9
31,Vend,2018-08-14 09:33:12,20797,519.925
32,Vend,2018-09-14 09:33:12,70201,1755.025
33,Vend,2018-10-14 09:33:12,63501,1587.525
34,Vend,2018-11-14 09:33:12,19766,494.15
35,Vend,2018-12-14 09:33:12,39774,994.35
36,Vend,2019-01-14 09:33:12,4242,106.05
37,Vend,2019-02-14 09:33:12,56386,1409.65
38,Vend,2019-03-14 09:33:12,16851,421.275
39,Vend,2019-04-14 09:33:12,36721,918.025
40,Vend,2019-05-14 09:33:12,97155,2428.875
41,Vend,2019-06-14 09:33:12,39016,975.4
42,Vend,2019-07-14 09:33:12,68789,1719.725
43,Vend,2019-08-14 09:33:12,36870,921.75
44,Vend,2019-09-14 09:33:12,35092,877.3
45,Vend,2019-10-14 09:33:12,7373,184.325
46,Vend,2019-11-14 09:33:12,74804,1870.1
47,Vend,2019-12-14 09:33:12,31949,798.725
48,Vend,2020-01-14 09:33:12,87922,2198.05
49,Vend,2020-02-14 09:33:12,8962,224.05
50,Vend,2020-03-14 09:33:12,92049,2301.225
51,Vend,2020-04-14 09:33:12,28749,718.725
52,Vend,2020-05-14 09:33:12,50280,1257.0
53,Vend,2020-06-14 09:33:12,59468,1486.7
54,Vend,2020-07-14 09:33:12,16910,422.75
55,Vend,2020-08-14 09:33:12,28177,704.425
56,Vend,2020-09-14 09:33:12,54870,1371.75
57,Vend,2020-10-14 09:33:12,24629,615.725
58,Vend,2020-11-14 09:33:12,30305,757.625
59,Vend,2020-12-14 09:33:12,31623,790.575
60,Vend,2021-01-14 09:33:12,81834,2045.85
61,Vend,2021-02-14 09:33:12,14693,367.325
62,Vend,2021-03-14 09:33:12,41255,1031.375
63,Vend,2021-04-14 09:33:12,95184,2379.6
64,Vend,2021-05-14 09:33:12,6773,169.325
65,Vend,2021-06-14 09:33:12,50832,1270.8
66,Vend,2021-07-14 09:33:12,61990,1549.75
67,Vend,2021-08-14 09:33:12,29476,736.9
68,Vend,2021-09-14 09:33:12,32276,806.9
69,Vend,2021-10-14 09:33:12,75310,1882.75
70,Vend,2021-11-14 09:33:12,29097,727.425
71,Vend,2021-12-14 09:33:12,58212,1455.3
72,Vend,2022-01-14 09:33:12,44863,1121.575
