,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,19025,475.625
1,Payment,2016-01-26 11:04:23,-62677,
2,Billed,2016-02-14 09:33:12,84046,2101.15
3,Payment,2016-02-26 11:04:23,-57022,
4,Billed,2016-03-14 09:33:12,73427,1835.675
5,Payment,2016-03-26 11:04:23,-78023,
6,Billed,2016-04-14 09:33:12,79802,1995.05
7,Payment,2016-04-26 11:04:23,-37876,
8,Billed,2016-05-14 09:33:12,34646,866.15
9,Payment,2016-05-26 11:04:23,-64490,
10,Billed,2016-06-14 09:33:12,47547,1188.675
11,Payment,2016-06-26 11:04:23,-56606,
12,Billed,2016-07-14 09:33:12,72317,1807.925
13,Payment,2016-07-26 11:04:23,-48580,
14,Billed,2016-08-14 09:33:12,89213,2230.325
15,Payment,2016-08-26 11:04:23,-94585,
16,Billed,2016-09-14 09:33:12,39130,978.25
17,Payment,2016-09-26 11:04:23,-42399,
18,Billed,2016-10-14 09:33:12,67793,1694.825
19,Payment,2016-10-26 11:04:23,-87265,
20,Billed,2016-11-14 09:33:12,19085,477.125
21,Payment,2016-11-26 11:04:23,-90729,
22,Billed,2016-12-14 09:33:12,82354,2058.85
23,Payment,2016-12-26 11:04:23,-71148,
24,Billed,2017-01-14 09:33:12,65603,1640.075
25,Payment,2017-01-26 11:04:23,-78374,
26,Billed,2017-02-14 09:33:12,19821,495.525
27,Payment,2017-02-26 11:04:23,-53707,
28,Billed,2017-03-14 09:33:12,92841,2321.025
29,Payment,2017-03-26 11:04:23,-55026,
30,Billed,2017-04-14 09:33:12,32102,802.55
31,Payment,2017-04-26 11:04:23,-81889,
32,Billed,2017-05-14 09:33:12,83172,2079.3
33,Payment,2017-05-26 11:04:23,-45925,
34,Billed,2017-06-14 09:33:12,18598,464.95
35,Payment,2017-06-26 11:04:23,-77726,
36,Billed,2017-07-14 09:33:12,28595,714.875
37,Payment,2017-07-26 11:04:23,-34860,
38,Billed,2017-08-14 09:33:12,56192,1404.8
39,Payment,2017-08-26 11:04:23,-27650,
40,Billed,2017-09-14 09:33:12,8890,222.25
41,Payment,2017-09-26 11:04:23,-7938,
42,Billed,2017-10-14 09:33:12,21558,538.95
43,Payment,2017-10-26 11:04:23,-96407,
44,Billed,2017-11-14 09:33:12,34011,850.275
45,Payment,2017-11-26 11:04:23,-69705,
46,Billed,2017-12-14 09:33:12,36518,912.95
47,Payment,2017-12-26 11:04:23,-4105,
48,Billed,2018-01-14 09:33:12,72180,1804.5
49,Payment,2018-01-26 11:04:23,-8369,
50,Billed,2018-02-14 09:33:12,92539,2313.475
51,Payment,2018-02-26 11:04:23,-99208,
52,Billed,2018-03-14 09:33:12,3456,86.4
53,Payment,2018-03-26 11:04:23,-91547,
54,Billed,2018-04-14 09:33:12,13928,348.2
55,Payment,2018-04-26 11:04:23,-60729,
56,Billed,2018-05-14 09:33:12,66803,1670.075
57,Payment,2018-05-26 11:04:23,-33968,
58,Billed,2018-06-14 09:33:12,2151,53.775
59,Payment,2018-06-26 11:04:23,-31361,
60,Billed,2018-07-14 09:33:12,39534,988.35
61,Payment,2018-07-26 11:04:23,-99202,
62,Billed,2018-08-14 09:33:12,80514,2012.85
63,Payment,2018-08-26 11:04:23,-20597,
64,Billed,2018-09-14 09:33:12,87918,2197.95
65,Payment,2018-09-26 11:04:23,-41402,
66,Billed,2018-10-14 09:33:12,62176,1554.4
67,Payment,2018-10-26 11:04:23,-62106,
68,Billed,2018-11-14 09:33:12,67155,1678.875
69,Payment,2018-11-26 11:04:23,-94619,
70,Billed,2018-12-14 09:33:12,64541,1613.525
71,Payment,2018-12-26 11:04:23,-13583,
72,Billed,2019-01-14 09:33:12,76774,1919.35
73,Payment,2019-01-26 11:04:23,-10702,
74,Billed,2019-02-14 09:33:12,81622,2040.55
75,Payment,2019-02-26 11:04:23,-70938,
76,Billed,2019-03-14 09:33:12,47870,1196.75
77,Payment,2019-03-26 11:04:23,-30843,
78,Billed,2019-04-14 09:33:12,34126,853.15
79,Payment,2019-04-26 11:04:23,-55698,
80,Billed,2019-05-14 09:33:12,20993,524.825
81,Payment,2019-05-26 11:04:23,-20997,
82,Billed,2019-06-14 09:33:12,19805,495.125
83,Payment,2019-06-26 11:04:23,-54277,
84,Billed,2019-07-14 09:33:12,84425,2110.625
85,Payment,2019-07-26 11:04:23,-42430,
86,Billed,2019-08-14 09:33:12,48646,1216.15
87,Payment,2019-08-26 11:04:23,-91205,
88,Billed,2019-09-14 09:33:12,93897,2347.425
89,Payment,2019-09-26 11:04:23,-40521,
90,Billed,2019-10-14 09:33:12,26856,671.4
91,Payment,2019-10-26 11:04:23,-43513,
92,Billed,2019-11-14 09:33:12,65158,1628.95
93,Payment,2019-11-26 11:04:23,-62841,
94,Billed,2019-12-14 09:33:12,66021,1650.525
95,Payment,2019-12-26 11:04:23,-16207,
96,Billed,2020-01-14 09:33:12,41532,1038.3
97,Payment,2020-01-26 11:04:23,-54145,
98,Billed,2020-02-14 09:33:12,83430,2085.75
99,Payment,2020-02-26 11:04:23,-23318,
100,Billed,2020-03-14 09:33:12,45214,1130.35
101,Payment,2020-03-26 11:04:23,-78529,
102,Billed,2020-04-14 09:33:12,8185,204.625
103,Payment,2020-04-26 11:04:23,-36666,
104,Billed,2020-05-14 09:33:12,67320,1683.0
105,Payment,2020-05-26 11:04:23,-10064,
106,Billed,2020-06-14 09:33:12,93974,2349.35
107,Payment,2020-06-26 11:04:23,-95537,
108,Billed,2020-07-14 09:33:12,24191,604.775
109,Payment,2020-07-26 11:04:23,-86399,
110,Billed,2020-08-14 09:33:12,99150,2478.75
111,Payment,2020-08-26 11:04:23,-69121,
112,Billed,2020-09-14 09:33:12,17142,428.55
113,Payment,2020-09-26 11:04:23,-96521,
114,Billed,2020-10-14 09:33:12,84495,2112.375
115,Payment,2020-10-26 11:04:23,-79507,
116,Billed,2020-11-14 09:33:12,83282,2082.05
117,Payment,2020-11-26 11:04:23,-86725,
118,Billed,2020-12-14 09:33:12,64264,1606.6
119,Payment,2020-12-26 11:04:23,-20755,
120,Billed,2021-01-14 09:33:12,65571,1639.275
121,Payment,2021-01-26 11:04:23,-6297,
122,Billed,2021-02-14 09:33:12,68580,1714.5
123,Payment,2021-02-26 11:04:23,-69738,
124,Billed,2021-03-14 09:33:12,86826,2170.65
125,Payment,2021-03-26 11:04:23,-88370,
126,Billed,2021-04-14 09:33:12,5584,139.6
127,Payment,2021-04-26 11:04:23,-82769,
128,Billed,2021-05-14 09:33:12,91565,2289.125
129,Payment,2021-05-26 11:04:23,-93521,
130,Billed,2021-06-14 09:33:12,90554,2263.85
131,Payment,2021-06-26 11:04:23,-58619,
132,Billed,2021-07-14 09:33:12,68736,1718.4
133,Payment,2021-07-26 11:04:23,-77217,
134,Billed,2021-08-14 09:33:12,32770,819.25
135,Payment,2021-08-26 11:04:23,-61427,
136,Billed,2021-09-14 09:33:12,96271,2406.775
137,Payment,2021-09-26 11:04:23,-37386,
138,Billed,2021-10-14 09:33:12,16699,417.475
139,Payment,2021-10-26 11:04:23,-49077,
140,Billed,2021-11-14 09:33:12,58975,1474.375
141,Payment,2021-11-26 11:04:23,-56820,
142,Billed,2021-12-14 09:33:12,39527,988.175
143,Payment,2021-12-26 11:04:23,-5885,
144,Billed,2022-01-14 09:33:12,73959,1848.975
145,Payment,2022-01-26 11:04:23,-18128,
