,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,69424,1735.6
1,Vend,2016-02-14 09:33:12,8722,218.05
2,Vend,2016-03-14 09:33:12,8911,222.775
3,Vend,2016-04-14 09:33:12,93770,2344.25
4,Vend,2016-05-14 09:33:12,98094,2452.35
5,Vend,2016-06-14 09:33:12,87159,2178.975
6,Vend,2016-07-14 09:33:12,59285,1482.125
7,Vend,2016-08-14 09:33:12,7988,199.7
8,Vend,2016-09-14 09:33:12,71027,1775.675
9,Vend,2016-10-14 09:33:12,59743,1493.575
10,Vend,2016-11-14 09:33:12,10124,253.1
11,Vend,2016-12-14 09:33:12,5263,131.575
12,Vend,2017-01-14 09:33:12,19039,475.975
13,Vend,2017-02-14 09:33:12,9595,239.875
14,Vend,2017-03-14 09:33:12,62720,1568.0
15,Vend,2017-04-14 09:33:12,38538,963.45
16,Vend,2017-05-14 09:33:12,84396,2109.9
17,Vend,2017-06-14 09:33:12,57930,1448.25
18,Vend,2017-07-14 09:33:12,86558,2163.95
19,Vend,2017-08-14 09:33:12,78839,1970.975
20,Vend,2017-09-14 09:33:12,61730,1543.25
21,Vend,2017-10-14 09:33:12,18026,450.65
22,Vend,2017-11-14 09:33:12,35982,899.55
23,Vend,2017-12-14 09:33:12,28599,714.975
24,Vend,2018-01-14 09:33:12,10697,267.425
25,Vend,2018-02-14 09:33:12,52519,1312.975
26,Vend,2018-03-14 09:33:12,46695,1167.375
27,Vend,2018-04-14 09:33:12,46953,1173.825
28,Vend,2018-05-14 09:33:12,36344,908.6
29,Vend,2018-06-14 09:33:12,54865,1371.625
30,Vend,2018-07-14 09:33:12,66545,1663.625
31,Vend,2018-08-14 09:33:12,75396,1884.9
32,Vend,2018-09-14 09:33:12,92904,2322.6
33,Vend,2018-10-14 09:33:12,24592,614.8
34,Vend,2018-11-14 09:33:12,18774,469.35
35,Vend,2018-12-14 09:33:12,96260,2406.5
36,Vend,2019-01-14 09:33:12,56984,1424.6
37,Vend,2019-02-14 09:33:12,45244,1131.1
38,Vend,2019-03-14 09:33:12,13916,347.9
39,Vend,2019-04-14 09:33:12,71588,1789.7
40,Vend,2019-05-14 09:33:12,20536,513.4
41,Vend,2019-06-14 09:33:12,11779,294.475
42,Vend,2019-07-14 09:33:12,52881,1322.025
43,Vend,2019-08-14 09:33:12,57885,1447.125
44,Vend,2019-09-14 09:33:12,40611,1015.275
45,Vend,2019-10-14 09:33:12,21338,533.45
46,Vend,2019-11-14 09:33:12,92015,2300.375
47,Vend,2019-12-14 09:33:12,62231,1555.775
48,Vend,2020-01-14 09:33:12,51116,1277.9
49,Vend,2020-02-14 09:33:12,71523,1788.075
50,Vend,2020-03-14 09:33:12,14661,366.525
51,Vend,2020-04-14 09:33:12,97747,2443.675
52,Vend,2020-05-14 09:33:12,60965,1524.125
53,Vend,2020-06-14 09:33:12,32271,806.775
54,Vend,2020-07-14 09:33:12,87331,2183.275
55,Vend,2020-08-14 09:33:12,54159,1353.975
56,Vend,2020-09-14 09:33:12,24868,621.7
57,Vend,2020-10-14 09:33:12,85293,2132.325
58,Vend,2020-11-14 09:33:12,86301,2157.525
59,Vend,2020-12-14 09:33:12,37811,945.275
60,Vend,2021-01-14 09:33:12,91967,2299.175
61,Vend,2021-02-14 09:33:12,9486,237.15
62,Vend,2021-03-14 09:33:12,36540,913.5
63,Vend,2021-04-14 09:33:12,67201,1680.025
64,Vend,2021-05-14 09:33:12,41412,1035.3
65,Vend,2021-06-14 09:33:12,43635,1090.875
66,Vend,2021-07-14 09:33:12,69820,1745.5
67,Vend,2021-08-14 09:33:12,96630,2415.75
68,Vend,2021-09-14 09:33:12,30090,752.25
69,Vend,2021-10-14 09:33:12,35121,878.025
70,Vend,2021-11-14 09:33:12,92201,2305.025
71,Vend,2021-12-14 09:33:12,31649,791.225
72,Vend,2022-01-14 09:33:12,24501,612.525
