,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,19793,494.825
1,Vend,2016-02-14 09:33:12,97169,2429.225
2,Vend,2016-03-14 09:33:12,50923,1273.075
3,Vend,2016-04-14 09:33:12,85985,2149.625
4,Vend,2016-05-14 09:33:12,65795,1644.875
5,Vend,2016-06-14 09:33:12,81651,2041.275
6,Vend,2016-07-14 09:33:12,96736,2418.4
7,Vend,2016-08-14 09:33:12,88663,2216.575
8,Vend,2016-09-14 09:33:12,47538,1188.45
9,Vend,2016-10-14 09:33:12,60508,1512.7
10,Vend,2016-11-14 09:33:12,99034,2475.85
11,Vend,2016-12-14 09:33:12,66381,1659.525
12,Vend,2017-01-14 09:33:12,74893,1872.325
13,Vend,2017-02-14 09:33:12,63652,1591.3
14,Vend,2017-03-14 09:33:12,22220,555.5
15,Vend,2017-04-14 09:33:12,67129,1678.225
16,Vend,2017-05-14 09:33:12,92269,2306.725
17,Vend,2017-06-14 09:33:12,67398,1684.95
18,Vend,2017-07-14 09:33:12,80736,2018.4
19,Vend,2017-08-14 09:33:12,8002,200.05
20,Vend,2017-09-14 09:33:12,90867,2271.675
21,Vend,2017-10-14 09:33:12,52667,1316.675
22,Vend,2017-11-14 09:33:12,9111,227.775
23,Vend,2017-12-14 09:33:12,85811,2145.275
24,Vend,2018-01-14 09:33:12,15436,385.9
25,Vend,2018-02-14 09:33:12,63751,1593.775
26,Vend,2018-03-14 09:33:12,19006,475.15
27,Vend,2018-04-14 09:33:12,14440,361.0
28,Vend,2018-05-14 09:33:12,97197,2429.925
29,Vend,2018-06-14 09:33:12,99647,2491.175
30,Vend,2018-07-14 09:33:12,89319,2232.975
31,Vend,2018-08-14 09:33:12,93293,2332.325
32,Vend,2018-09-14 09:33:12,93961,2349.025
33,Vend,2018-10-14 09:33:12,86577,2164.425
34,Vend,2018-11-14 09:33:12,60472,1511.8
35,Vend,2018-12-14 09:33:12,74074,1851.85
36,Vend,2019-01-14 09:33:12,56427,1410.675
37,Vend,2019-02-14 09:33:12,83387,2084.675
38,Vend,2019-03-14 09:33:12,42702,1067.55
39,Vend,2019-04-14 09:33:12,71992,1799.8
40,Vend,2019-05-14 09:33:12,74375,1859.375
41,Vend,2019-06-14 09:33:12,57494,1437.35
42,Vend,2019-07-14 09:33:12,34750,868.75
43,Vend,2019-08-14 09:33:12,65459,1636.475
44,Vend,2019-09-14 09:33:12,77027,1925.675
45,Vend,2019-10-14 09:33:12,18819,470.475
46,Vend,2019-11-14 09:33:12,17932,448.3
47,Vend,2019-12-14 09:33:12,52927,1323.175
48,Vend,2020-01-14 09:33:12,24684,617.1
49,Vend,2020-02-14 09:33:12,11203,280.075
50,Vend,2020-03-14 09:33:12,76733,1918.325
51,Vend,2020-04-14 09:33:12,53040,1326.0
52,Vend,2020-05-14 09:33:12,64864,1621.6
53,Vend,2020-06-14 09:33:12,73590,1839.75
54,Vend,2020-07-14 09:33:12,95650,2391.25
55,Vend,2020-08-14 09:33:12,24186,604.65
56,Vend,2020-09-14 09:33:12,46612,1165.3
57,Vend,2020-10-14 09:33:12,41520,1038.0
58,Vend,2020-11-14 09:33:12,95003,2375.075
59,Vend,2020-12-14 09:33:12,99959,2498.975
60,Vend,2021-01-14 09:33:12,44530,1113.25
61,Vend,2021-02-14 09:33:12,26485,662.125
62,Vend,2021-03-14 09:33:12,2543,63.575
63,Vend,2021-04-14 09:33:12,67580,1689.5
64,Vend,2021-05-14 09:33:12,79473,1986.825
65,Vend,2021-06-14 09:33:12,34777,869.425
66,Vend,2021-07-14 09:33:12,40245,1006.125
67,Vend,2021-08-14 09:33:12,14067,351.675
68,Vend,2021-09-14 09:33:12,58443,1461.075
69,Vend,2021-10-14 09:33:12,56905,1422.625
70,Vend,2021-11-14 09:33:12,75514,1887.85
71,Vend,2021-12-14 09:33:12,31899,797.475
72,Vend,2022-01-14 09:33:12,98832,2470.8
