,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,45558,1138.95
1,Payment,2016-01-26 11:04:23,-86522,
2,Billed,2016-02-14 09:33:12,38017,950.425
3,Payment,2016-02-26 11:04:23,-81992,
4,Billed,2016-03-14 09:33:12,19843,496.075
5,Payment,2016-03-26 11:04:23,-11851,
6,Billed,2016-04-14 09:33:12,78915,1972.875
7,Payment,2016-04-26 11:04:23,-68542,
8,Billed,2016-05-14 09:33:12,50945,1273.625
9,Payment,2016-05-26 11:04:23,-38086,
10,Billed,2016-06-14 09:33:12,59816,1495.4
11,Payment,2016-06-26 11:04:23,-46154,
12,Billed,2016-07-14 09:33:12,3454,86.35
13,Payment,2016-07-26 11:04:23,-44945,
14,Billed,2016-08-14 09:33:12,98603,2465.075
15,Payment,2016-08-26 11:04:23,-75972,
16,Billed,2016-09-14 09:33:12,61932,1548.3
17,Payment,2016-09-26 11:04:23,-10473,
18,Billed,2016-10-14 09:33:12,54078,1351.95
19,Payment,2016-10-26 11:04:23,-49961,
20,Billed,2016-11-14 09:33:12,34926,873.15
21,Payment,2016-11-26 11:04:23,-41091,
22,Billed,2016-12-14 09:33:12,50051,1251.275
23,Payment,2016-12-26 11:04:23,-19439,
24,Billed,2017-01-14 09:33:12,19107,477.675
25,Payment,2017-01-26 11:04:23,-13947,
26,Billed,2017-02-14 09:33:12,71264,1781.6
27,Payment,2017-02-26 11:04:23,-57773,
28,Billed,2017-03-14 09:33:12,21334,533.35
29,Payment,2017-03-26 11:04:23,-6908,
30,Billed,2017-04-14 09:33:12,75957,1898.925
31,Payment,2017-04-26 11:04:23,-22595,
32,Billed,2017-05-14 09:33:12,27058,676.45
33,Payment,2017-05-26 11:04:23,-44819,
34,Billed,2017-06-14 09:33:12,58589,1464.725
35,Payment,2017-06-26 11:04:23,-2216,
36,Billed,2017-07-14 09:33:12,23232,580.8
37,Payment,2017-07-26 11:04:23,-62201,
38,Billed,2017-08-14 09:33:12,77339,1933.475
39,Payment,2017-08-26 11:04:23,-59394,
40,Billed,2017-09-14 09:33:12,45709,1142.725
41,Payment,2017-09-26 11:04:23,-24678,
42,Billed,2017-10-14 09:33:12,19656,491.4
43,Payment,2017-10-26 11:04:23,-53415,
44,Billed,2017-11-14 09:33:12,10820,270.5
45,Payment,2017-11-26 11:04:23,-13137,
46,Billed,2017-12-14 09:33:12,15314,382.85
47,Payment,2017-12-26 11:04:23,-59721,
48,Billed,2018-01-14 09:33:12,12639,315.975
49,Payment,2018-01-26 11:04:23,-70715,
50,Billed,2018-02-14 09:33:12,76511,1912.775
51,Payment,2018-02-26 11:04:23,-99769,
52,Billed,2018-03-14 09:33:12,78828,1970.7
53,Payment,2018-03-26 11:04:23,-39064,
54,Billed,2018-04-14 09:33:12,24101,602.525
55,Payment,2018-04-26 11:04:23,-58502,
56,Billed,2018-05-14 09:33:12,37788,944.7
57,Payment,2018-05-26 11:04:23,-39146,
58,Billed,2018-06-14 09:33:12,37665,941.625
59,Payment,2018-06-26 11:04:23,-48709,
60,Billed,2018-07-14 09:33:12,87544,2188.6
61,Payment,2018-07-26 11:04:23,-39698,
62,Billed,2018-08-14 09:33:12,23605,590.125
63,Payment,2018-08-26 11:04:23,-56613,
64,Billed,2018-09-14 09:33:12,94481,2362.025
65,Payment,2018-09-26 11:04:23,-95645,
66,Billed,2018-10-14 09:33:12,76915,1922.875
67,Payment,2018-10-26 11:04:23,-33208,
68,Billed,2018-11-14 09:33:12,26315,657.875
69,Payment,2018-11-26 11:04:23,-67676,
70,Billed,2018-12-14 09:33:12,15064,376.6
71,Payment,2018-12-26 11:04:23,-54448,
72,Billed,2019-01-14 09:33:12,27412,685.3
73,Payment,2019-01-26 11:04:23,-94259,
74,Billed,2019-02-14 09:33:12,33419,835.475
75,Payment,2019-02-26 11:04:23,-91547,
76,Billed,2019-03-14 09:33:12,20563,514.075
77,Payment,2019-03-26 11:04:23,-69316,
78,Billed,2019-04-14 09:33:12,89030,2225.75
79,Payment,2019-04-26 11:04:23,-69507,
80,Billed,2019-05-14 09:33:12,79411,1985.275
81,Payment,2019-05-26 11:04:23,-81766,
82,Billed,2019-06-14 09:33:12,21243,531.075
83,Payment,2019-06-26 11:04:23,-68114,
84,Billed,2019-07-14 09:33:12,33142,828.55
85,Payment,2019-07-26 11:04:23,-37579,
86,Billed,2019-08-14 09:33:12,89352,2233.8
87,Payment,2019-08-26 11:04:23,-43150,
88,Billed,2019-09-14 09:33:12,66742,1668.55
89,Payment,2019-09-26 11:04:23,-11854,
90,Billed,2019-10-14 09:33:12,79368,1984.2
91,Payment,2019-10-26 11:04:23,-35482,
92,Billed,2019-11-14 09:33:12,37090,927.25
93,Payment,2019-11-26 11:04:23,-40286,
94,Billed,2019-12-14 09:33:12,27425,685.625
95,Payment,2019-12-26 11:04:23,-4235,
96,Billed,2020-01-14 09:33:12,43476,1086.9
97,Payment,2020-01-26 11:04:23,-86666,
98,Billed,2020-02-14 09:33:12,99035,2475.875
99,Payment,2020-02-26 11:04:23,-62932,
100,Billed,2020-03-14 09:33:12,2083,52.075
101,Payment,2020-03-26 11:04:23,-2502,
102,Billed,2020-04-14 09:33:12,85965,2149.125
103,Payment,2020-04-26 11:04:23,-71743,
104,Billed,2020-05-14 09:33:12,76096,1902.4
105,Payment,2020-05-26 11:04:23,-12249,
106,Billed,2020-06-14 09:33:12,31893,797.325
107,Payment,2020-06-26 11:04:23,-60020,
108,Billed,2020-07-14 09:33:12,43793,1094.825
109,Payment,2020-07-26 11:04:23,-15330,
110,Billed,2020-08-14 09:33:12,24531,613.275
111,Payment,2020-08-26 11:04:23,-99151,
112,Billed,2020-09-14 09:33:12,3627,90.675
113,Payment,2020-09-26 11:04:23,-83038,
114,Billed,2020-10-14 09:33:12,8834,220.85
115,Payment,2020-10-26 11:04:23,-98136,
116,Billed,2020-11-14 09:33:12,22937,573.425
117,Payment,2020-11-26 11:04:23,-98257,
118,Billed,2020-12-14 09:33:12,24861,621.525
119,Payment,2020-12-26 11:04:23,-5292,
120,Billed,2021-01-14 09:33:12,37267,931.675
121,Payment,2021-01-26 11:04:23,-75000,
122,Billed,2021-02-14 09:33:12,54113,1352.825
123,Payment,2021-02-26 11:04:23,-75639,
124,Billed,2021-03-14 09:33:12,14102,352.55
125,Payment,2021-03-26 11:04:23,-87007,
126,Billed,2021-04-14 09:33:12,48439,1210.975
127,Payment,2021-04-26 11:04:23,-86778,
128,Billed,2021-05-14 09:33:12,90019,2250.475
129,Payment,2021-05-26 11:04:23,-93560,
130,Billed,2021-06-14 09:33:12,13064,326.6
131,Payment,2021-06-26 11:04:23,-12458,
132,Billed,2021-07-14 09:33:12,55638,1390.95
133,Payment,2021-07-26 11:04:23,-77322,
134,Billed,2021-08-14 09:33:12,18617,465.425
135,Payment,2021-08-26 11:04:23,-89994,
136,Billed,2021-09-14 09:33:12,93180,2329.5
137,Payment,2021-09-26 11:04:23,-34152,
138,Billed,2021-10-14 09:33:12,68358,1708.95
139,Payment,2021-10-26 11:04:23,-65250,
140,Billed,2021-11-14 09:33:12,8314,207.85
141,Payment,2021-11-26 11:04:23,-46966,
142,Billed,2021-12-14 09:33:12,56431,1410.775
143,Payment,2021-12-26 11:04:23,-42505,
144,Billed,2022-01-14 09:33:12,31429,785.725
145,Payment,2022-01-26 11:04:23,-71716,
