,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,50042,1251.05
1,Vend,2016-02-14 09:33:12,29725,743.125
2,Vend,2016-03-14 09:33:12,68296,1707.4
3,Vend,2016-04-14 09:33:12,3136,78.4
4,Vend,2016-05-14 09:33:12,55250,1381.25
5,Vend,2016-06-14 09:33:12,84880,2122.0
6,Vend,2016-07-14 09:33:12,87315,2182.875
7,Vend,2016-08-14 09:33:12,97553,2438.825
8,Vend,2016-09-14 09:33:12,71558,1788.95
9,Vend,2016-10-14 09:33:12,30895,772.375
10,Vend,2016-11-14 09:33:12,5606,140.15
11,Vend,2016-12-14 09:33:12,93027,2325.675
12,Vend,2017-01-14 09:33:12,23627,590.675
13,Vend,2017-02-14 09:33:12,37570,939.25
14,Vend,2017-03-14 09:33:12,18875,471.875
15,Vend,2017-04-14 09:33:12,39746,993.65
16,Vend,2017-05-14 09:33:12,46599,1164.975
17,Vend,2017-06-14 09:33:12,86257,2156.425
18,Vend,2017-07-14 09:33:12,28275,706.875
19,Vend,2017-08-14 09:33:12,60718,1517.95
20,Vend,2017-09-14 09:33:12,44774,1119.35
21,Vend,2017-10-14 09:33:12,20606,515.15
22,Vend,2017-11-14 09:33:12,31980,799.5
23,Vend,2017-12-14 09:33:12,40661,1016.525
24,Vend,2018-01-14 09:33:12,25588,639.7
25,Vend,2018-02-14 09:33:12,8447,211.175
26,Vend,2018-03-14 09:33:12,34459,861.475
27,Vend,2018-04-14 09:33:12,54544,1363.6
28,Vend,2018-05-14 09:33:12,95194,2379.85
29,Vend,2018-06-14 09:33:12,49155,1228.875
30,Vend,2018-07-14 09:33:12,8577,214.425
31,Vend,2018-08-14 09:33:12,91846,2296.15
32,Vend,2018-09-14 09:33:12,41188,1029.7
33,Vend,2018-10-14 09:33:12,99177,2479.425
34,Vend,2018-11-14 09:33:12,75700,1892.5
35,Vend,2018-12-14 09:33:12,90966,2274.15
36,Vend,2019-01-14 09:33:12,77711,1942.775
37,Vend,2019-02-14 09:33:12,66128,1653.2
38,Vend,2019-03-14 09:33:12,7985,199.625
39,Vend,2019-04-14 09:33:12,25188,629.7
40,Vend,2019-05-14 09:33:12,35387,884.675
41,Vend,2019-06-14 09:33:12,86448,2161.2
42,Vend,2019-07-14 09:33:12,45964,1149.1
43,Vend,2019-08-14 09:33:12,11190,279.75
44,Vend,2019-09-14 09:33:12,34905,872.625
45,Vend,2019-10-14 09:33:12,62879,1571.975
46,Vend,2019-11-14 09:33:12,69980,1749.5
47,Vend,2019-12-14 09:33:12,33454,836.35
48,Vend,2020-01-14 09:33:12,37985,949.625
49,Vend,2020-02-14 09:33:12,90740,2268.5
50,Vend,2020-03-14 09:33:12,88307,2207.675
51,Vend,2020-04-14 09:33:12,75501,1887.525
52,Vend,2020-05-14 09:33:12,47812,1195.3
53,Vend,2020-06-14 09:33:12,14457,361.425
54,Vend,2020-07-14 09:33:12,94344,2358.6
55,Vend,2020-08-14 09:33:12,89460,2236.5
56,Vend,2020-09-14 09:33:12,28660,716.5
57,Vend,2020-10-14 09:33:12,38780,969.5
58,Vend,2020-11-14 09:33:12,46140,1153.5
59,Vend,2020-12-14 09:33:12,13938,348.45
60,Vend,2021-01-14 09:33:12,62505,1562.625
61,Vend,2021-02-14 09:33:12,57738,1443.45
62,Vend,2021-03-14 09:33:12,48097,1202.425
63,Vend,2021-04-14 09:33:12,8300,207.5
64,Vend,2021-05-14 09:33:12,87025,2175.625
65,Vend,2021-06-14 09:33:12,92422,2310.55
66,Vend,2021-07-14 09:33:12,88312,2207.8
67,Vend,2021-08-14 09:33:12,98025,2450.625
68,Vend,2021-09-14 09:33:12,10720,268.0
69,Vend,2021-10-14 09:33:12,38248,956.2
70,Vend,2021-11-14 09:33:12,30997,774.925
71,Vend,2021-12-14 09:33:12,82017,2050.425
72,Vend,2022-01-14 09:33:12,13957,348.925
