,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,73622,1840.55
1,Payment,2016-01-26 11:04:23,-53774,
2,Billed,2016-02-14 09:33:12,17375,434.375
3,Payment,2016-02-26 11:04:23,-87465,
4,Billed,2016-03-14 09:33:12,35269,881.725
5,Payment,2016-03-26 11:04:23,-96422,
6,Billed,2016-04-14 09:33:12,89111,2227.775
7,Payment,2016-04-26 11:04:23,-98846,
8,Billed,2016-05-14 09:33:12,96893,2422.325
9,Payment,2016-05-26 11:04:23,-32199,
10,Billed,2016-06-14 09:33:12,14491,362.275
11,Payment,2016-06-26 11:04:23,-73182,
12,Billed,2016-07-14 09:33:12,62709,1567.725
13,Payment,2016-07-26 11:04:23,-46411,
14,Billed,2016-08-14 09:33:12,3484,87.1
15,Payment,2016-08-26 11:04:23,-35282,
16,Billed,2016-09-14 09:33:12,75905,1897.625
17,Payment,2016-09-26 11:04:23,-55710,
18,Billed,2016-10-14 09:33:12,85985,2149.625
19,Payment,2016-10-26 11:04:23,-5808,
20,Billed,2016-11-14 09:33:12,85111,2127.775
21,Payment,2016-11-26 11:04:23,-29560,
22,Billed,2016-12-14 09:33:12,31251,781.275
23,Payment,2016-12-26 11:04:23,-89070,
24,Billed,2017-01-14 09:33:12,16063,401.575
25,Payment,2017-01-26 11:04:23,-89821,
26,Billed,2017-02-14 09:33:12,65234,1630.85
27,Payment,2017-02-26 11:04:23,-10706,
28,Billed,2017-03-14 09:33:12,85324,2133.1
29,Payment,2017-03-26 11:04:23,-90251,
30,Billed,2017-04-14 09:33:12,87842,2196.05
31,Payment,2017-04-26 11:04:23,-88837,
32,Billed,2017-05-14 09:33:12,62441,1561.025
33,Payment,2017-05-26 11:04:23,-54515,
34,Billed,2017-06-14 09:33:12,70645,1766.125
35,Payment,2017-06-26 11:04:23,-8538,
36,Billed,2017-07-14 09:33:12,83086,2077.15
37,Payment,2017-07-26 11:04:23,-85586,
38,Billed,2017-08-14 09:33:12,50826,1270.65
39,Payment,2017-08-26 11:04:23,-17428,
40,Billed,2017-09-14 09:33:12,20024,500.6
41,Payment,2017-09-26 11:04:23,-69051,
42,Billed,2017-10-14 09:33:12,65185,1629.625
43,Payment,2017-10-26 11:04:23,-63010,
44,Billed,2017-11-14 09:33:12,94893,2372.325
45,Payment,2017-11-26 11:04:23,-74319,
46,Billed,2017-12-14 09:33:12,61921,1548.025
47,Payment,2017-12-26 11:04:23,-73801,
48,Billed,2018-01-14 09:33:12,17067,426.675
49,Payment,2018-01-26 11:04:23,-94981,
