,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,69304,1732.6
1,Payment,2016-01-26 11:04:23,-95917,
2,Billed,2016-02-14 09:33:12,17617,440.425
3,Payment,2016-02-26 11:04:23,-62803,
4,Billed,2016-03-14 09:33:12,62996,1574.9
5,Payment,2016-03-26 11:04:23,-9320,
6,Billed,2016-04-14 09:33:12,37798,944.95
7,Payment,2016-04-26 11:04:23,-8228,
8,Billed,2016-05-14 09:33:12,29948,748.7
9,Payment,2016-05-26 11:04:23,-66677,
10,Billed,2016-06-14 09:33:12,93629,2340.725
11,Payment,2016-06-26 11:04:23,-11729,
12,Billed,2016-07-14 09:33:12,90493,2262.325
13,Payment,2016-07-26 11:04:23,-57108,
14,Billed,2016-08-14 09:33:12,97030,2425.75
15,Payment,2016-08-26 11:04:23,-45940,
16,Billed,2016-09-14 09:33:12,12604,315.1
17,Payment,2016-09-26 11:04:23,-93418,
18,Billed,2016-10-14 09:33:12,73545,1838.625
19,Payment,2016-10-26 11:04:23,-73682,
20,Billed,2016-11-14 09:33:12,41054,1026.35
21,Payment,2016-11-26 11:04:23,-55172,
22,Billed,2016-12-14 09:33:12,66640,1666.0
23,Payment,2016-12-26 11:04:23,-45721,
24,Billed,2017-01-14 09:33:12,26476,661.9
25,Payment,2017-01-26 11:04:23,-6278,
26,Billed,2017-02-14 09:33:12,27395,684.875
27,Payment,2017-02-26 11:04:23,-4777,
28,Billed,2017-03-14 09:33:12,88082,2202.05
29,Payment,2017-03-26 11:04:23,-37038,
30,Billed,2017-04-14 09:33:12,58578,1464.45
31,Payment,2017-04-26 11:04:23,-26758,
32,Billed,2017-05-14 09:33:12,21458,536.45
33,Payment,2017-05-26 11:04:23,-60627,
34,Billed,2017-06-14 09:33:12,65057,1626.425
35,Payment,2017-06-26 11:04:23,-93515,
36,Billed,2017-07-14 09:33:12,61559,1538.975
37,Payment,2017-07-26 11:04:23,-54292,
38,Billed,2017-08-14 09:33:12,60824,1520.6
39,Payment,2017-08-26 11:04:23,-91435,
40,Billed,2017-09-14 09:33:12,4368,109.2
41,Payment,2017-09-26 11:04:23,-99314,
42,Billed,2017-10-14 09:33:12,41532,1038.3
43,Payment,2017-10-26 11:04:23,-27977,
44,Billed,2017-11-14 09:33:12,74918,1872.95
45,Payment,2017-11-26 11:04:23,-61492,
46,Billed,2017-12-14 09:33:12,55890,1397.25
47,Payment,2017-12-26 11:04:23,-53959,
48,Billed,2018-01-14 09:33:12,83269,2081.725
49,Payment,2018-01-26 11:04:23,-9193,
50,Billed,2018-02-14 09:33:12,32439,810.975
51,Payment,2018-02-26 11:04:23,-84830,
52,Billed,2018-03-14 09:33:12,89300,2232.5
53,Payment,2018-03-26 11:04:23,-48716,
54,Billed,2018-04-14 09:33:12,20114,502.85
55,Payment,2018-04-26 11:04:23,-34331,
56,Billed,2018-05-14 09:33:12,40938,1023.45
57,Payment,2018-05-26 11:04:23,-53595,
58,Billed,2018-06-14 09:33:12,62263,1556.575
59,Payment,2018-06-26 11:04:23,-20750,
60,Billed,2018-07-14 09:33:12,71908,1797.7
61,Payment,2018-07-26 11:04:23,-82211,
62,Billed,2018-08-14 09:33:12,87642,2191.05
63,Payment,2018-08-26 11:04:23,-47012,
64,Billed,2018-09-14 09:33:12,24536,613.4
65,Payment,2018-09-26 11:04:23,-52287,
66,Billed,2018-10-14 09:33:12,30986,774.65
67,Payment,2018-10-26 11:04:23,-40750,
68,Billed,2018-11-14 09:33:12,72715,1817.875
69,Payment,2018-11-26 11:04:23,-68350,
70,Billed,2018-12-14 09:33:12,45221,1130.525
71,Payment,2018-12-26 11:04:23,-40347,
72,Billed,2019-01-14 09:33:12,29097,727.425
73,Payment,2019-01-26 11:04:23,-8387,
74,Billed,2019-02-14 09:33:12,34812,870.3
75,Payment,2019-02-26 11:04:23,-28687,
76,Billed,2019-03-14 09:33:12,82194,2054.85
77,Payment,2019-03-26 11:04:23,-66265,
78,Billed,2019-04-14 09:33:12,85145,2128.625
79,Payment,2019-04-26 11:04:23,-27304,
80,Billed,2019-05-14 09:33:12,76505,1912.625
81,Payment,2019-05-26 11:04:23,-79187,
82,Billed,2019-06-14 09:33:12,36950,923.75
83,Payment,2019-06-26 11:04:23,-92071,
84,Billed,2019-07-14 09:33:12,42597,1064.925
85,Payment,2019-07-26 11:04:23,-72482,
86,Billed,2019-08-14 09:33:12,54908,1372.7
87,Payment,2019-08-26 11:04:23,-61620,
88,Billed,2019-09-14 09:33:12,19671,491.775
89,Payment,2019-09-26 11:04:23,-61964,
90,Billed,2019-10-14 09:33:12,12619,315.475
91,Payment,2019-10-26 11:04:23,-59599,
92,Billed,2019-11-14 09:33:12,3431,85.775
93,Payment,2019-11-26 11:04:23,-83397,
94,Billed,2019-12-14 09:33:12,87849,2196.225
95,Payment,2019-12-26 11:04:23,-24156,
96,Billed,2020-01-14 09:33:12,62904,1572.6
97,Payment,2020-01-26 11:04:23,-30078,
98,Billed,2020-02-14 09:33:12,12637,315.925
99,Payment,2020-02-26 11:04:23,-8503,
100,Billed,2020-03-14 09:33:12,20260,506.5
101,Payment,2020-03-26 11:04:23,-91399,
102,Billed,2020-04-14 09:33:12,15009,375.225
