,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,92713,2317.825
1,Payment,2016-01-26 11:04:23,-77361,
2,Billed,2016-02-14 09:33:12,84225,2105.625
3,Payment,2016-02-26 11:04:23,-95244,
4,Billed,2016-03-14 09:33:12,41663,1041.575
5,Payment,2016-03-26 11:04:23,-49229,
6,Billed,2016-04-14 09:33:12,32171,804.275
7,Payment,2016-04-26 11:04:23,-97257,
8,Billed,2016-05-14 09:33:12,23537,588.425
9,Payment,2016-05-26 11:04:23,-18778,
10,Billed,2016-06-14 09:33:12,94584,2364.6
11,Payment,2016-06-26 11:04:23,-97825,
12,Billed,2016-07-14 09:33:12,76917,1922.925
13,Payment,2016-07-26 11:04:23,-15516,
14,Billed,2016-08-14 09:33:12,59962,1499.05
15,Payment,2016-08-26 11:04:23,-49010,
16,Billed,2016-09-14 09:33:12,53733,1343.325
17,Payment,2016-09-26 11:04:23,-27615,
18,Billed,2016-10-14 09:33:12,74064,1851.6
19,Payment,2016-10-26 11:04:23,-90845,
20,Billed,2016-11-14 09:33:12,98595,2464.875
21,Payment,2016-11-26 11:04:23,-72434,
22,Billed,2016-12-14 09:33:12,90539,2263.475
23,Payment,2016-12-26 11:04:23,-59435,
24,Billed,2017-01-14 09:33:12,13974,349.35
25,Payment,2017-01-26 11:04:23,-45984,
26,Billed,2017-02-14 09:33:12,75759,1893.975
27,Payment,2017-02-26 11:04:23,-67644,
28,Billed,2017-03-14 09:33:12,76422,1910.55
29,Payment,2017-03-26 11:04:23,-89895,
30,Billed,2017-04-14 09:33:12,40626,1015.65
31,Payment,2017-04-26 11:04:23,-79211,
32,Billed,2017-05-14 09:33:12,24478,611.95
33,Payment,2017-05-26 11:04:23,-91693,
34,Billed,2017-06-14 09:33:12,43394,1084.85
35,Payment,2017-06-26 11:04:23,-48988,
36,Billed,2017-07-14 09:33:12,74771,1869.275
37,Payment,2017-07-26 11:04:23,-68044,
38,Billed,2017-08-14 09:33:12,88347,2208.675
39,Payment,2017-08-26 11:04:23,-48953,
40,Billed,2017-09-14 09:33:12,70382,1759.55
41,Payment,2017-09-26 11:04:23,-93107,
42,Billed,2017-10-14 09:33:12,23945,598.625
43,Payment,2017-10-26 11:04:23,-14053,
44,Billed,2017-11-14 09:33:12,51998,1299.95
45,Payment,2017-11-26 11:04:23,-29115,
46,Billed,2017-12-14 09:33:12,44994,1124.85
47,Payment,2017-12-26 11:04:23,-89946,
48,Billed,2018-01-14 09:33:12,46556,1163.9
49,Payment,2018-01-26 11:04:23,-51251,
50,Billed,2018-02-14 09:33:12,86380,2159.5
51,Payment,2018-02-26 11:04:23,-82371,
52,Billed,2018-03-14 09:33:12,65972,1649.3
53,Payment,2018-03-26 11:04:23,-37085,
54,Billed,2018-04-14 09:33:12,85173,2129.325
55,Payment,2018-04-26 11:04:23,-56624,
56,Billed,2018-05-14 09:33:12,21595,539.875
57,Payment,2018-05-26 11:04:23,-76302,
58,Billed,2018-06-14 09:33:12,45611,1140.275
59,Payment,2018-06-26 11:04:23,-62572,
