,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,26052,651.3
1,Payment,2016-01-26 11:04:23,-8883,
2,Billed,2016-02-14 09:33:12,65191,1629.775
3,Payment,2016-02-26 11:04:23,-68719,
4,Billed,2016-03-14 09:33:12,82015,2050.375
5,Payment,2016-03-26 11:04:23,-96262,
6,Billed,2016-04-14 09:33:12,74903,1872.575
7,Payment,2016-04-26 11:04:23,-62952,
8,Billed,2016-05-14 09:33:12,53189,1329.725
9,Payment,2016-05-26 11:04:23,-95359,
10,Billed,2016-06-14 09:33:12,62488,1562.2
11,Payment,2016-06-26 11:04:23,-90598,
12,Billed,2016-07-14 09:33:12,43605,1090.125
13,Payment,2016-07-26 11:04:23,-47362,
14,Billed,2016-08-14 09:33:12,61899,1547.475
15,Payment,2016-08-26 11:04:23,-24363,
16,Billed,2016-09-14 09:33:12,25808,645.2
17,Payment,2016-09-26 11:04:23,-95668,
18,Billed,2016-10-14 09:33:12,44856,1121.4
19,Payment,2016-10-26 11:04:23,-17109,
20,Billed,2016-11-14 09:33:12,39436,985.9
21,Payment,2016-11-26 11:04:23,-64478,
22,Billed,2016-12-14 09:33:12,83061,2076.525
23,Payment,2016-12-26 11:04:23,-49311,
24,Billed,2017-01-14 09:33:12,76064,1901.6
25,Payment,2017-01-26 11:04:23,-46562,
26,Billed,2017-02-14 09:33:12,91079,2276.975
27,Payment,2017-02-26 11:04:23,-61013,
28,Billed,2017-03-14 09:33:12,74761,1869.025
29,Payment,2017-03-26 11:04:23,-65160,
30,Billed,2017-04-14 09:33:12,66039,1650.975
31,Payment,2017-04-26 11:04:23,-30318,
32,Billed,2017-05-14 09:33:12,72721,1818.025
33,Payment,2017-05-26 11:04:23,-17349,
34,Billed,2017-06-14 09:33:12,51822,1295.55
35,Payment,2017-06-26 11:04:23,-70205,
36,Billed,2017-07-14 09:33:12,42446,1061.15
37,Payment,2017-07-26 11:04:23,-14270,
38,Billed,2017-08-14 09:33:12,34472,861.8
39,Payment,2017-08-26 11:04:23,-63906,
40,Billed,2017-09-14 09:33:12,45331,1133.275
41,Payment,2017-09-26 11:04:23,-28832,
42,Billed,2017-10-14 09:33:12,52870,1321.75
43,Payment,2017-10-26 11:04:23,-53968,
44,Billed,2017-11-14 09:33:12,5449,136.225
45,Payment,2017-11-26 11:04:23,-60841,
46,Billed,2017-12-14 09:33:12,73465,1836.625
47,Payment,2017-12-26 11:04:23,-61918,
48,Billed,2018-01-14 09:33:12,36122,903.05
49,Payment,2018-01-26 11:04:23,-37474,
50,Billed,2018-02-14 09:33:12,75998,1899.95
51,Payment,2018-02-26 11:04:23,-56421,
52,Billed,2018-03-14 09:33:12,88766,2219.15
53,Payment,2018-03-26 11:04:23,-13113,
54,Billed,2018-04-14 09:33:12,38467,961.675
55,Payment,2018-04-26 11:04:23,-42186,
56,Billed,2018-05-14 09:33:12,87158,2178.95
57,Payment,2018-05-26 11:04:23,-26965,
58,Billed,2018-06-14 09:33:12,48349,1208.725
59,Payment,2018-06-26 11:04:23,-36038,
60,Billed,2018-07-14 09:33:12,55827,1395.675
61,Payment,2018-07-26 11:04:23,-82095,
62,Billed,2018-08-14 09:33:12,87453,2186.325
63,Payment,2018-08-26 11:04:23,-83508,
64,Billed,2018-09-14 09:33:12,30476,761.9
65,Payment,2018-09-26 11:04:23,-10216,
66,Billed,2018-10-14 09:33:12,54841,1371.025
67,Payment,2018-10-26 11:04:23,-71281,
68,Billed,2018-11-14 09:33:12,29112,727.8
69,Payment,2018-11-26 11:04:23,-55406,
70,Billed,2018-12-14 09:33:12,55482,1387.05
71,Payment,2018-12-26 11:04:23,-74324,
72,Billed,2019-01-14 09:33:12,27522,688.05
73,Payment,2019-01-26 11:04:23,-91082,
74,Billed,2019-02-14 09:33:12,5666,141.65
75,Payment,2019-02-26 11:04:23,-32817,
76,Billed,2019-03-14 09:33:12,36631,915.775
77,Payment,2019-03-26 11:04:23,-65496,
78,Billed,2019-04-14 09:33:12,63395,1584.875
79,Payment,2019-04-26 11:04:23,-31813,
80,Billed,2019-05-14 09:33:12,38942,973.55
81,Payment,2019-05-26 11:04:23,-86521,
82,Billed,2019-06-14 09:33:12,84863,2121.575
83,Payment,2019-06-26 11:04:23,-32055,
84,Billed,2019-07-14 09:33:12,39973,999.325
85,Payment,2019-07-26 11:04:23,-88944,
86,Billed,2019-08-14 09:33:12,74358,1858.95
87,Payment,2019-08-26 11:04:23,-83932,
88,Billed,2019-09-14 09:33:12,49806,1245.15
89,Payment,2019-09-26 11:04:23,-98412,
90,Billed,2019-10-14 09:33:12,58732,1468.3
91,Payment,2019-10-26 11:04:23,-56758,
92,Billed,2019-11-14 09:33:12,92397,2309.925
93,Payment,2019-11-26 11:04:23,-65594,
94,Billed,2019-12-14 09:33:12,68904,1722.6
95,Payment,2019-12-26 11:04:23,-79975,
96,Billed,2020-01-14 09:33:12,9372,234.3
97,Payment,2020-01-26 11:04:23,-74536,
98,Billed,2020-02-14 09:33:12,65377,1634.425
99,Payment,2020-02-26 11:04:23,-99160,
100,Billed,2020-03-14 09:33:12,44889,1122.225
101,Payment,2020-03-26 11:04:23,-61581,
102,Billed,2020-04-14 09:33:12,42366,1059.15
103,Payment,2020-04-26 11:04:23,-29725,
104,Billed,2020-05-14 09:33:12,29794,744.85
105,Payment,2020-05-26 11:04:23,-28964,
106,Billed,2020-06-14 09:33:12,14910,372.75
107,Payment,2020-06-26 11:04:23,-22289,
108,Billed,2020-07-14 09:33:12,67204,1680.1
109,Payment,2020-07-26 11:04:23,-11254,
110,Billed,2020-08-14 09:33:12,55832,1395.8
111,Payment,2020-08-26 11:04:23,-35440,
112,Billed,2020-09-14 09:33:12,48549,1213.725
113,Payment,2020-09-26 11:04:23,-36639,
114,Billed,2020-10-14 09:33:12,8036,200.9
115,Payment,2020-10-26 11:04:23,-16494,
116,Billed,2020-11-14 09:33:12,5480,137.0
117,Payment,2020-11-26 11:04:23,-9160,
118,Billed,2020-12-14 09:33:12,14981,374.525
119,Payment,2020-12-26 11:04:23,-62861,
120,Billed,2021-01-14 09:33:12,81187,2029.675
121,Payment,2021-01-26 11:04:23,-25051,
122,Billed,2021-02-14 09:33:12,28372,709.3
123,Payment,2021-02-26 11:04:23,-75580,
124,Billed,2021-03-14 09:33:12,94006,2350.15
125,Payment,2021-03-26 11:04:23,-53614,
126,Billed,2021-04-14 09:33:12,79512,1987.8
127,Payment,2021-04-26 11:04:23,-42287,
128,Billed,2021-05-14 09:33:12,60540,1513.5
129,Payment,2021-05-26 11:04:23,-17282,
130,Billed,2021-06-14 09:33:12,81534,2038.35
131,Payment,2021-06-26 11:04:23,-75761,
132,Billed,2021-07-14 09:33:12,65348,1633.7
133,Payment,2021-07-26 11:04:23,-51040,
134,Billed,2021-08-14 09:33:12,40883,1022.075
135,Payment,2021-08-26 11:04:23,-5880,
136,Billed,2021-09-14 09:33:12,32788,819.7
137,Payment,2021-09-26 11:04:23,-94951,
138,Billed,2021-10-14 09:33:12,72759,1818.975
139,Payment,2021-10-26 11:04:23,-35300,
140,Billed,2021-11-14 09:33:12,94562,2364.05
141,Payment,2021-11-26 11:04:23,-62792,
142,Billed,2021-12-14 09:33:12,54721,1368.025
143,Payment,2021-12-26 11:04:23,-12771,
144,Billed,2022-01-14 09:33:12,31041,776.025
145,Payment,2022-01-26 11:04:23,-14928,
