,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,52697,1317.425
1,Payment,2016-01-26 11:04:23,-62245,
2,Billed,2016-02-14 09:33:12,86931,2173.275
3,Payment,2016-02-26 11:04:23,-75415,
4,Billed,2016-03-14 09:33:12,2557,63.925
5,Payment,2016-03-26 11:04:23,-91103,
6,Billed,2016-04-14 09:33:12,78932,1973.3
7,Payment,2016-04-26 11:04:23,-3700,
8,Billed,2016-05-14 09:33:12,58270,1456.75
9,Payment,2016-05-26 11:04:23,-4301,
10,Billed,2016-06-14 09:33:12,55357,1383.925
11,Payment,2016-06-26 11:04:23,-96872,
12,Billed,2016-07-14 09:33:12,37817,945.425
13,Payment,2016-07-26 11:04:23,-33591,
14,Billed,2016-08-14 09:33:12,93188,2329.7
15,Payment,2016-08-26 11:04:23,-84256,
16,Billed,2016-09-14 09:33:12,17046,426.15
17,Payment,2016-09-26 11:04:23,-90694,
18,Billed,2016-10-14 09:33:12,72004,1800.1
19,Payment,2016-10-26 11:04:23,-39835,
20,Billed,2016-11-14 09:33:12,53213,1330.325
21,Payment,2016-11-26 11:04:23,-51059,
22,Billed,2016-12-14 09:33:12,69881,1747.025
23,Payment,2016-12-26 11:04:23,-73559,
24,Billed,2017-01-14 09:33:12,82708,2067.7
25,Payment,2017-01-26 11:04:23,-58392,
26,Billed,2017-02-14 09:33:12,94489,2362.225
27,Payment,2017-02-26 11:04:23,-34815,
28,Billed,2017-03-14 09:33:12,68634,1715.85
29,Payment,2017-03-26 11:04:23,-21820,
30,Billed,2017-04-14 09:33:12,58645,1466.125
31,Payment,2017-04-26 11:04:23,-34318,
32,Billed,2017-05-14 09:33:12,26729,668.225
33,Payment,2017-05-26 11:04:23,-91551,
34,Billed,2017-06-14 09:33:12,26376,659.4
35,Payment,2017-06-26 11:04:23,-78130,
36,Billed,2017-07-14 09:33:12,83129,2078.225
37,Payment,2017-07-26 11:04:23,-40733,
38,Billed,2017-08-14 09:33:12,16761,419.025
39,Payment,2017-08-26 11:04:23,-20057,
40,Billed,2017-09-14 09:33:12,45253,1131.325
41,Payment,2017-09-26 11:04:23,-64927,
42,Billed,2017-10-14 09:33:12,19209,480.225
43,Payment,2017-10-26 11:04:23,-63592,
44,Billed,2017-11-14 09:33:12,47484,1187.1
45,Payment,2017-11-26 11:04:23,-12860,
46,Billed,2017-12-14 09:33:12,75922,1898.05
47,Payment,2017-12-26 11:04:23,-54011,
48,Billed,2018-01-14 09:33:12,44213,1105.325
49,Payment,2018-01-26 11:04:23,-44046,
50,Billed,2018-02-14 09:33:12,40966,1024.15
51,Payment,2018-02-26 11:04:23,-89053,
52,Billed,2018-03-14 09:33:12,75753,1893.825
53,Payment,2018-03-26 11:04:23,-46563,
54,Billed,2018-04-14 09:33:12,45057,1126.425
55,Payment,2018-04-26 11:04:23,-65461,
56,Billed,2018-05-14 09:33:12,8256,206.4
57,Payment,2018-05-26 11:04:23,-6063,
58,Billed,2018-06-14 09:33:12,62983,1574.575
59,Payment,2018-06-26 11:04:23,-4652,
60,Billed,2018-07-14 09:33:12,77736,1943.4
