,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,61427,1535.675
1,Payment,2016-01-26 11:04:23,-18824,
2,Billed,2016-02-14 09:33:12,61750,1543.75
3,Payment,2016-02-26 11:04:23,-7307,
4,Billed,2016-03-14 09:33:12,5433,135.825
5,Payment,2016-03-26 11:04:23,-32940,
6,Billed,2016-04-14 09:33:12,49728,1243.2
7,Payment,2016-04-26 11:04:23,-53406,
8,Billed,2016-05-14 09:33:12,4831,120.775
9,Payment,2016-05-26 11:04:23,-72208,
10,Billed,2016-06-14 09:33:12,21881,547.025
11,Payment,2016-06-26 11:04:23,-85512,
12,Billed,2016-07-14 09:33:12,35182,879.55
13,Payment,2016-07-26 11:04:23,-4544,
14,Billed,2016-08-14 09:33:12,90784,2269.6
15,Payment,2016-08-26 11:04:23,-4001,
16,Billed,2016-09-14 09:33:12,9741,243.525
17,Payment,2016-09-26 11:04:23,-23698,
18,Billed,2016-10-14 09:33:12,68606,1715.15
19,Payment,2016-10-26 11:04:23,-93595,
20,Billed,2016-11-14 09:33:12,41997,1049.925
21,Payment,2016-11-26 11:04:23,-80885,
22,Billed,2016-12-14 09:33:12,19904,497.6
23,Payment,2016-12-26 11:04:23,-21361,
24,Billed,2017-01-14 09:33:12,32405,810.125
25,Payment,2017-01-26 11:04:23,-69970,
26,Billed,2017-02-14 09:33:12,80733,2018.325
27,Payment,2017-02-26 11:04:23,-8646,
28,Billed,2017-03-14 09:33:12,29304,732.6
29,Payment,2017-03-26 11:04:23,-41561,
30,Billed,2017-04-14 09:33:12,44799,1119.975
31,Payment,2017-04-26 11:04:23,-60225,
32,Billed,2017-05-14 09:33:12,76561,1914.025
33,Payment,2017-05-26 11:04:23,-87230,
34,Billed,2017-06-14 09:33:12,96542,2413.55
35,Payment,2017-06-26 11:04:23,-88760,
36,Billed,2017-07-14 09:33:12,69296,1732.4
37,Payment,2017-07-26 11:04:23,-60041,
38,Billed,2017-08-14 09:33:12,54030,1350.75
39,Payment,2017-08-26 11:04:23,-5374,
40,Billed,2017-09-14 09:33:12,8339,208.475
41,Payment,2017-09-26 11:04:23,-39659,
42,Billed,2017-10-14 09:33:12,59118,1477.95
43,Payment,2017-10-26 11:04:23,-61425,
44,Billed,2017-11-14 09:33:12,43514,1087.85
45,Payment,2017-11-26 11:04:23,-82448,
46,Billed,2017-12-14 09:33:12,84368,2109.2
