,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,22963,574.075
1,Payment,2016-01-26 11:04:23,-38818,
2,Billed,2016-02-14 09:33:12,92636,2315.9
3,Payment,2016-02-26 11:04:23,-13356,
4,Billed,2016-03-14 09:33:12,87841,2196.025
5,Payment,2016-03-26 11:04:23,-76435,
6,Billed,2016-04-14 09:33:12,79241,1981.025
7,Payment,2016-04-26 11:04:23,-59091,
8,Billed,2016-05-14 09:33:12,81314,2032.85
9,Payment,2016-05-26 11:04:23,-47445,
10,Billed,2016-06-14 09:33:12,94056,2351.4
11,Payment,2016-06-26 11:04:23,-16699,
12,Billed,2016-07-14 09:33:12,99935,2498.375
13,Payment,2016-07-26 11:04:23,-94121,
14,Billed,2016-08-14 09:33:12,52022,1300.55
15,Payment,2016-08-26 11:04:23,-41278,
16,Billed,2016-09-14 09:33:12,14555,363.875
17,Payment,2016-09-26 11:04:23,-64676,
18,Billed,2016-10-14 09:33:12,93914,2347.85
19,Payment,2016-10-26 11:04:23,-17534,
20,Billed,2016-11-14 09:33:12,51186,1279.65
21,Payment,2016-11-26 11:04:23,-4361,
22,Billed,2016-12-14 09:33:12,28113,702.825
23,Payment,2016-12-26 11:04:23,-2905,
24,Billed,2017-01-14 09:33:12,54113,1352.825
25,Payment,2017-01-26 11:04:23,-17409,
26,Billed,2017-02-14 09:33:12,9753,243.825
27,Payment,2017-02-26 11:04:23,-59590,
28,Billed,2017-03-14 09:33:12,6665,166.625
29,Payment,2017-03-26 11:04:23,-40884,
30,Billed,2017-04-14 09:33:12,16291,407.275
31,Payment,2017-04-26 11:04:23,-6524,
32,Billed,2017-05-14 09:33:12,61483,1537.075
33,Payment,2017-05-26 11:04:23,-48912,
34,Billed,2017-06-14 09:33:12,81304,2032.6
35,Payment,2017-06-26 11:04:23,-51930,
36,Billed,2017-07-14 09:33:12,89965,2249.125
37,Payment,2017-07-26 11:04:23,-30014,
38,Billed,2017-08-14 09:33:12,74936,1873.4
39,Payment,2017-08-26 11:04:23,-32923,
40,Billed,2017-09-14 09:33:12,7760,194.0
41,Payment,2017-09-26 11:04:23,-20786,
42,Billed,2017-10-14 09:33:12,18030,450.75
43,Payment,2017-10-26 11:04:23,-80550,
44,Billed,2017-11-14 09:33:12,98333,2458.325
45,Payment,2017-11-26 11:04:23,-48544,
46,Billed,2017-12-14 09:33:12,76618,1915.45
47,Payment,2017-12-26 11:04:23,-41966,
48,Billed,2018-01-14 09:33:12,84095,2102.375
49,Payment,2018-01-26 11:04:23,-40236,
50,Billed,2018-02-14 09:33:12,43404,1085.1
51,Payment,2018-02-26 11:04:23,-15873,
52,Billed,2018-03-14 09:33:12,3745,93.625
53,Payment,2018-03-26 11:04:23,-11671,
54,Billed,2018-04-14 09:33:12,40136,1003.4
55,Payment,2018-04-26 11:04:23,-69238,
56,Billed,2018-05-14 09:33:12,2185,54.625
57,Payment,2018-05-26 11:04:23,-66615,
58,Billed,2018-06-14 09:33:12,27494,687.35
59,Payment,2018-06-26 11:04:23,-52047,
60,Billed,2018-07-14 09:33:12,50092,1252.3
61,Payment,2018-07-26 11:04:23,-80418,
62,Billed,2018-08-14 09:33:12,4203,105.075
63,Payment,2018-08-26 11:04:23,-62539,
64,Billed,2018-09-14 09:33:12,58372,1459.3
65,Payment,2018-09-26 11:04:23,-42056,
66,Billed,2018-10-14 09:33:12,37807,945.175
67,Payment,2018-10-26 11:04:23,-78481,
68,Billed,2018-11-14 09:33:12,41064,1026.6
69,Payment,2018-11-26 11:04:23,-56219,
70,Billed,2018-12-14 09:33:12,56062,1401.55
71,Payment,2018-12-26 11:04:23,-72400,
72,Billed,2019-01-14 09:33:12,18830,470.75
73,Payment,2019-01-26 11:04:23,-59493,
74,Billed,2019-02-14 09:33:12,46374,1159.35
75,Payment,2019-02-26 11:04:23,-55049,
76,Billed,2019-03-14 09:33:12,8415,210.375
77,Payment,2019-03-26 11:04:23,-19095,
78,Billed,2019-04-14 09:33:12,5240,131.0
79,Payment,2019-04-26 11:04:23,-42453,
80,Billed,2019-05-14 09:33:12,14421,360.525
81,Payment,2019-05-26 11:04:23,-12462,
82,Billed,2019-06-14 09:33:12,38428,960.7
83,Payment,2019-06-26 11:04:23,-67710,
84,Billed,2019-07-14 09:33:12,93956,2348.9
85,Payment,2019-07-26 11:04:23,-98662,
86,Billed,2019-08-14 09:33:12,33009,825.225
87,Payment,2019-08-26 11:04:23,-70115,
88,Billed,2019-09-14 09:33:12,6550,163.75
89,Payment,2019-09-26 11:04:23,-34451,
90,Billed,2019-10-14 09:33:12,34694,867.35
91,Payment,2019-10-26 11:04:23,-57525,
92,Billed,2019-11-14 09:33:12,71684,1792.1
93,Payment,2019-11-26 11:04:23,-55856,
94,Billed,2019-12-14 09:33:12,56700,1417.5
95,Payment,2019-12-26 11:04:23,-82112,
96,Billed,2020-01-14 09:33:12,43500,1087.5
97,Payment,2020-01-26 11:04:23,-53933,
98,Billed,2020-02-14 09:33:12,29354,733.85
99,Payment,2020-02-26 11:04:23,-81276,
100,Billed,2020-03-14 09:33:12,78547,1963.675
101,Payment,2020-03-26 11:04:23,-28341,
102,Billed,2020-04-14 09:33:12,88972,2224.3
103,Payment,2020-04-26 11:04:23,-79069,
104,Billed,2020-05-14 09:33:12,61070,1526.75
105,Payment,2020-05-26 11:04:23,-13490,
106,Billed,2020-06-14 09:33:12,72866,1821.65
107,Payment,2020-06-26 11:04:23,-69167,
108,Billed,2020-07-14 09:33:12,25263,631.575
109,Payment,2020-07-26 11:04:23,-2861,
110,Billed,2020-08-14 09:33:12,17411,435.275
111,Payment,2020-08-26 11:04:23,-51835,
112,Billed,2020-09-14 09:33:12,20631,515.775
113,Payment,2020-09-26 11:04:23,-12275,
114,Billed,2020-10-14 09:33:12,8022,200.55
115,Payment,2020-10-26 11:04:23,-17988,
116,Billed,2020-11-14 09:33:12,53170,1329.25
117,Payment,2020-11-26 11:04:23,-21030,
118,Billed,2020-12-14 09:33:12,93378,2334.45
119,Payment,2020-12-26 11:04:23,-36936,
120,Billed,2021-01-14 09:33:12,26024,650.6
121,Payment,2021-01-26 11:04:23,-35636,
122,Billed,2021-02-14 09:33:12,97503,2437.575
123,Payment,2021-02-26 11:04:23,-6140,
124,Billed,2021-03-14 09:33:12,30885,772.125
125,Payment,2021-03-26 11:04:23,-75105,
126,Billed,2021-04-14 09:33:12,33631,840.775
127,Payment,2021-04-26 11:04:23,-6136,
128,Billed,2021-05-14 09:33:12,90574,2264.35
129,Payment,2021-05-26 11:04:23,-12363,
130,Billed,2021-06-14 09:33:12,4592,114.8
131,Payment,2021-06-26 11:04:23,-5996,
132,Billed,2021-07-14 09:33:12,66150,1653.75
133,Payment,2021-07-26 11:04:23,-34210,
134,Billed,2021-08-14 09:33:12,17499,437.475
135,Payment,2021-08-26 11:04:23,-44080,
136,Billed,2021-09-14 09:33:12,15661,391.525
137,Payment,2021-09-26 11:04:23,-63621,
138,Billed,2021-10-14 09:33:12,72588,1814.7
139,Payment,2021-10-26 11:04:23,-3540,
140,Billed,2021-11-14 09:33:12,67535,1688.375
141,Payment,2021-11-26 11:04:23,-39242,
142,Billed,2021-12-14 09:33:12,37001,925.025
143,Payment,2021-12-26 11:04:23,-98959,
144,Billed,2022-01-14 09:33:12,12795,319.875
145,Payment,2022-01-26 11:04:23,-40791,
