,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,73227,1830.675
1,Vend,2016-02-14 09:33:12,56695,1417.375
2,Vend,2016-03-14 09:33:12,45833,1145.825
3,Vend,2016-04-14 09:33:12,62604,1565.1
4,Vend,2016-05-14 09:33:12,25464,636.6
5,Vend,2016-06-14 09:33:12,84656,2116.4
6,Vend,2016-07-14 09:33:12,3281,82.025
7,Vend,2016-08-14 09:33:12,35810,895.25
8,Vend,2016-09-14 09:33:12,61100,1527.5
9,Vend,2016-10-14 09:33:12,40858,1021.45
10,Vend,2016-11-14 09:33:12,48262,1206.55
11,Vend,2016-12-14 09:33:12,83365,2084.125
12,Vend,2017-01-14 09:33:12,4572,114.3
13,Vend,2017-02-14 09:33:12,89464,2236.6
14,Vend,2017-03-14 09:33:12,85428,2135.7
15,Vend,2017-04-14 09:33:12,23968,599.2
16,Vend,2017-05-14 09:33:12,10749,268.725
17,Vend,2017-06-14 09:33:12,47155,1178.875
18,Vend,2017-07-14 09:33:12,47697,1192.425
19,Vend,2017-08-14 09:33:12,78818,1970.45
20,Vend,2017-09-14 09:33:12,6001,150.025
21,Vend,2017-10-14 09:33:12,34211,855.275
22,Vend,2017-11-14 09:33:12,93999,2349.975
23,Vend,2017-12-14 09:33:12,84611,2115.275
24,Vend,2018-01-14 09:33:12,33542,838.55
25,Vend,2018-02-14 09:33:12,82002,2050.05
26,Vend,2018-03-14 09:33:12,99878,2496.95
27,Vend,2018-04-14 09:33:12,80161,2004.025
28,Vend,2018-05-14 09:33:12,77832,1945.8
29,Vend,2018-06-14 09:33:12,61636,1540.9
30,Vend,2018-07-14 09:33:12,46911,1172.775
31,Vend,2018-08-14 09:33:12,89207,2230.175
32,Vend,2018-09-14 09:33:12,23492,587.3
33,Vend,2018-10-14 09:33:12,22837,570.925
34,Vend,2018-11-14 09:33:12,95669,2391.725
35,Vend,2018-12-14 09:33:12,7484,187.1
36,Vend,2019-01-14 09:33:12,33780,844.5
37,Vend,2019-02-14 09:33:12,58170,1454.25
38,Vend,2019-03-14 09:33:12,80881,2022.025
39,Vend,2019-04-14 09:33:12,14633,365.825
40,Vend,2019-05-14 09:33:12,89839,2245.975
41,Vend,2019-06-14 09:33:12,42620,1065.5
42,Vend,2019-07-14 09:33:12,81232,2030.8
43,Vend,2019-08-14 09:33:12,34955,873.875
44,Vend,2019-09-14 09:33:12,51046,1276.15
45,Vend,2019-10-14 09:33:12,3480,87.0
46,Vend,2019-11-14 09:33:12,59757,1493.925
47,Vend,2019-12-14 09:33:12,96146,2403.65
48,Vend,2020-01-14 09:33:12,91201,2280.025
49,Vend,2020-02-14 09:33:12,47024,1175.6
50,Vend,2020-03-14 09:33:12,88192,2204.8
51,Vend,2020-04-14 09:33:12,86296,2157.4
52,Vend,2020-05-14 09:33:12,9031,225.775
53,Vend,2020-06-14 09:33:12,37605,940.125
54,Vend,2020-07-14 09:33:12,42672,1066.8
55,Vend,2020-08-14 09:33:12,19859,496.475
56,Vend,2020-09-14 09:33:12,91568,2289.2
57,Vend,2020-10-14 09:33:12,58720,1468.0
58,Vend,2020-11-14 09:33:12,6848,171.2
59,Vend,2020-12-14 09:33:12,87840,2196.0
60,Vend,2021-01-14 09:33:12,62907,1572.675
61,Vend,2021-02-14 09:33:12,71965,1799.125
62,Vend,2021-03-14 09:33:12,52043,1301.075
63,Vend,2021-04-14 09:33:12,31659,791.475
64,Vend,2021-05-14 09:33:12,42953,1073.825
65,Vend,2021-06-14 09:33:12,71245,1781.125
66,Vend,2021-07-14 09:33:12,22542,563.55
67,Vend,2021-08-14 09:33:12,65673,1641.825
68,Vend,2021-09-14 09:33:12,96301,2407.525
69,Vend,2021-10-14 09:33:12,30420,760.5
70,Vend,2021-11-14 09:33:12,12421,310.525
71,Vend,2021-12-14 09:33:12,67759,1693.975
72,Vend,2022-01-14 09:33:12,40526,1013.15
