,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,61449,1536.225
1,Vend,2016-02-14 09:33:12,13344,333.6
2,Vend,2016-03-14 09:33:12,24079,601.975
3,Vend,2016-04-14 09:33:12,36377,909.425
4,Vend,2016-05-14 09:33:12,53580,1339.5
5,Vend,2016-06-14 09:33:12,65050,1626.25
6,Vend,2016-07-14 09:33:12,77908,1947.7
7,Vend,2016-08-14 09:33:12,72836,1820.9
8,Vend,2016-09-14 09:33:12,87113,2177.825
9,Vend,2016-10-14 09:33:12,90492,2262.3
10,Vend,2016-11-14 09:33:12,74998,1874.95
11,Vend,2016-12-14 09:33:12,61446,1536.15
12,Vend,2017-01-14 09:33:12,17466,436.65
13,Vend,2017-02-14 09:33:12,71579,1789.475
14,Vend,2017-03-14 09:33:12,74701,1867.525
15,Vend,2017-04-14 09:33:12,44742,1118.55
16,Vend,2017-05-14 09:33:12,36838,920.95
17,Vend,2017-06-14 09:33:12,98140,2453.5
18,Vend,2017-07-14 09:33:12,4731,118.275
19,Vend,2017-08-14 09:33:12,15886,397.15
20,Vend,2017-09-14 09:33:12,8834,220.85
21,Vend,2017-10-14 09:33:12,20952,523.8
22,Vend,2017-11-14 09:33:12,45974,1149.35
23,Vend,2017-12-14 09:33:12,76800,1920.0
24,Vend,2018-01-14 09:33:12,14798,369.95
25,Vend,2018-02-14 09:33:12,92544,2313.6
26,Vend,2018-03-14 09:33:12,79734,1993.35
27,Vend,2018-04-14 09:33:12,20334,508.35
28,Vend,2018-05-14 09:33:12,71730,1793.25
29,Vend,2018-06-14 09:33:12,99100,2477.5
30,Vend,2018-07-14 09:33:12,7857,196.425
31,Vend,2018-08-14 09:33:12,34486,862.15
32,Vend,2018-09-14 09:33:12,46801,1170.025
33,Vend,2018-10-14 09:33:12,83071,2076.775
34,Vend,2018-11-14 09:33:12,4277,106.925
35,Vend,2018-12-14 09:33:12,63718,1592.95
36,Vend,2019-01-14 09:33:12,99293,2482.325
37,Vend,2019-02-14 09:33:12,73187,1829.675
38,Vend,2019-03-14 09:33:12,23768,594.2
39,Vend,2019-04-14 09:33:12,19204,480.1
40,Vend,2019-05-14 09:33:12,8329,208.225
41,Vend,2019-06-14 09:33:12,33987,849.675
42,Vend,2019-07-14 09:33:12,20837,520.925
43,Vend,2019-08-14 09:33:12,33697,842.425
44,Vend,2019-09-14 09:33:12,53421,1335.525
45,Vend,2019-10-14 09:33:12,24195,604.875
46,Vend,2019-11-14 09:33:12,90210,2255.25
47,Vend,2019-12-14 09:33:12,12044,301.1
48,Vend,2020-01-14 09:33:12,89001,2225.025
49,Vend,2020-02-14 09:33:12,60853,1521.325
50,Vend,2020-03-14 09:33:12,34347,858.675
51,Vend,2020-04-14 09:33:12,92185,2304.625
52,Vend,2020-05-14 09:33:12,80156,2003.9
53,Vend,2020-06-14 09:33:12,25677,641.925
54,Vend,2020-07-14 09:33:12,66407,1660.175
55,Vend,2020-08-14 09:33:12,17033,425.825
56,Vend,2020-09-14 09:33:12,44796,1119.9
57,Vend,2020-10-14 09:33:12,13573,339.325
58,Vend,2020-11-14 09:33:12,68786,1719.65
59,Vend,2020-12-14 09:33:12,25351,633.775
60,Vend,2021-01-14 09:33:12,47858,1196.45
61,Vend,2021-02-14 09:33:12,10115,252.875
62,Vend,2021-03-14 09:33:12,83736,2093.4
63,Vend,2021-04-14 09:33:12,27006,675.15
64,Vend,2021-05-14 09:33:12,92526,2313.15
65,Vend,2021-06-14 09:33:12,63544,1588.6
66,Vend,2021-07-14 09:33:12,16405,410.125
67,Vend,2021-08-14 09:33:12,7158,178.95
68,Vend,2021-09-14 09:33:12,37875,946.875
69,Vend,2021-10-14 09:33:12,4287,107.175
70,Vend,2021-11-14 09:33:12,17921,448.025
71,Vend,2021-12-14 09:33:12,52317,1307.925
72,Vend,2022-01-14 09:33:12,52819,1320.475
