,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,9561,239.025
1,Payment,2016-01-26 11:04:23,-44347,
2,Billed,2016-02-14 09:33:12,80238,2005.95
3,Payment,2016-02-26 11:04:23,-96131,
4,Billed,2016-03-14 09:33:12,73476,1836.9
5,Payment,2016-03-26 11:04:23,-72249,
6,Billed,2016-04-14 09:33:12,32931,823.275
7,Payment,2016-04-26 11:04:23,-90930,
8,Billed,2016-05-14 09:33:12,23600,590.0
9,Payment,2016-05-26 11:04:23,-25375,
10,Billed,2016-06-14 09:33:12,25640,641.0
11,Payment,2016-06-26 11:04:23,-41994,
12,Billed,2016-07-14 09:33:12,96913,2422.825
13,Payment,2016-07-26 11:04:23,-25944,
14,Billed,2016-08-14 09:33:12,51922,1298.05
15,Payment,2016-08-26 11:04:23,-93304,
16,Billed,2016-09-14 09:33:12,79393,1984.825
17,Payment,2016-09-26 11:04:23,-82228,
18,Billed,2016-10-14 09:33:12,84954,2123.85
19,Payment,2016-10-26 11:04:23,-3881,
20,Billed,2016-11-14 09:33:12,61780,1544.5
21,Payment,2016-11-26 11:04:23,-43071,
22,Billed,2016-12-14 09:33:12,91118,2277.95
23,Payment,2016-12-26 11:04:23,-22886,
24,Billed,2017-01-14 09:33:12,41169,1029.225
25,Payment,2017-01-26 11:04:23,-57929,
26,Billed,2017-02-14 09:33:12,95781,2394.525
27,Payment,2017-02-26 11:04:23,-84412,
28,Billed,2017-03-14 09:33:12,73218,1830.45
29,Payment,2017-03-26 11:04:23,-90321,
30,Billed,2017-04-14 09:33:12,97125,2428.125
31,Payment,2017-04-26 11:04:23,-22767,
32,Billed,2017-05-14 09:33:12,54571,1364.275
33,Payment,2017-05-26 11:04:23,-49504,
34,Billed,2017-06-14 09:33:12,37904,947.6
35,Payment,2017-06-26 11:04:23,-46514,
36,Billed,2017-07-14 09:33:12,6369,159.225
37,Payment,2017-07-26 11:04:23,-72033,
38,Billed,2017-08-14 09:33:12,21614,540.35
39,Payment,2017-08-26 11:04:23,-69601,
40,Billed,2017-09-14 09:33:12,96931,2423.275
