,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,51821,1295.525
1,Payment,2016-01-26 11:04:23,-32675,
2,Billed,2016-02-14 09:33:12,98313,2457.825
3,Payment,2016-02-26 11:04:23,-26168,
4,Billed,2016-03-14 09:33:12,74915,1872.875
5,Payment,2016-03-26 11:04:23,-55832,
6,Billed,2016-04-14 09:33:12,57264,1431.6
7,Payment,2016-04-26 11:04:23,-66148,
8,Billed,2016-05-14 09:33:12,57413,1435.325
9,Payment,2016-05-26 11:04:23,-79921,
10,Billed,2016-06-14 09:33:12,65464,1636.6
11,Payment,2016-06-26 11:04:23,-68338,
12,Billed,2016-07-14 09:33:12,36824,920.6
13,Payment,2016-07-26 11:04:23,-25078,
14,Billed,2016-08-14 09:33:12,80759,2018.975
15,Payment,2016-08-26 11:04:23,-16678,
16,Billed,2016-09-14 09:33:12,13607,340.175
17,Payment,2016-09-26 11:04:23,-18683,
18,Billed,2016-10-14 09:33:12,75295,1882.375
19,Payment,2016-10-26 11:04:23,-54765,
20,Billed,2016-11-14 09:33:12,11105,277.625
21,Payment,2016-11-26 11:04:23,-17734,
22,Billed,2016-12-14 09:33:12,20488,512.2
23,Payment,2016-12-26 11:04:23,-93679,
24,Billed,2017-01-14 09:33:12,26783,669.575
25,Payment,2017-01-26 11:04:23,-50209,
26,Billed,2017-02-14 09:33:12,46768,1169.2
27,Payment,2017-02-26 11:04:23,-43212,
28,Billed,2017-03-14 09:33:12,89185,2229.625
29,Payment,2017-03-26 11:04:23,-57904,
30,Billed,2017-04-14 09:33:12,31102,777.55
31,Payment,2017-04-26 11:04:23,-43385,
32,Billed,2017-05-14 09:33:12,44653,1116.325
33,Payment,2017-05-26 11:04:23,-54260,
34,Billed,2017-06-14 09:33:12,85823,2145.575
35,Payment,2017-06-26 11:04:23,-92966,
36,Billed,2017-07-14 09:33:12,53957,1348.925
37,Payment,2017-07-26 11:04:23,-31863,
38,Billed,2017-08-14 09:33:12,88575,2214.375
39,Payment,2017-08-26 11:04:23,-48936,
40,Billed,2017-09-14 09:33:12,79976,1999.4
41,Payment,2017-09-26 11:04:23,-54873,
42,Billed,2017-10-14 09:33:12,20321,508.025
43,Payment,2017-10-26 11:04:23,-69099,
44,Billed,2017-11-14 09:33:12,66177,1654.425
45,Payment,2017-11-26 11:04:23,-82966,
46,Billed,2017-12-14 09:33:12,53499,1337.475
47,Payment,2017-12-26 11:04:23,-19674,
48,Billed,2018-01-14 09:33:12,94774,2369.35
49,Payment,2018-01-26 11:04:23,-43421,
50,Billed,2018-02-14 09:33:12,57471,1436.775
51,Payment,2018-02-26 11:04:23,-22580,
