,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,49259,1231.475
1,Vend,2016-02-14 09:33:12,15767,394.175
2,Vend,2016-03-14 09:33:12,14326,358.15
3,Vend,2016-04-14 09:33:12,30604,765.1
4,Vend,2016-05-14 09:33:12,14975,374.375
5,Vend,2016-06-14 09:33:12,63955,1598.875
6,Vend,2016-07-14 09:33:12,3863,96.575
7,Vend,2016-08-14 09:33:12,23750,593.75
8,Vend,2016-09-14 09:33:12,55765,1394.125
9,Vend,2016-10-14 09:33:12,51694,1292.35
10,Vend,2016-11-14 09:33:12,42486,1062.15
11,Vend,2016-12-14 09:33:12,34571,864.275
12,Vend,2017-01-14 09:33:12,26840,671.0
13,Vend,2017-02-14 09:33:12,41370,1034.25
14,Vend,2017-03-14 09:33:12,17282,432.05
15,Vend,2017-04-14 09:33:12,80866,2021.65
16,Vend,2017-05-14 09:33:12,37751,943.775
17,Vend,2017-06-14 09:33:12,94606,2365.15
18,Vend,2017-07-14 09:33:12,93350,2333.75
19,Vend,2017-08-14 09:33:12,66117,1652.925
20,Vend,2017-09-14 09:33:12,55737,1393.425
21,Vend,2017-10-14 09:33:12,52704,1317.6
22,Vend,2017-11-14 09:33:12,51512,1287.8
23,Vend,2017-12-14 09:33:12,72169,1804.225
24,Vend,2018-01-14 09:33:12,98692,2467.3
25,Vend,2018-02-14 09:33:12,32044,801.1
26,Vend,2018-03-14 09:33:12,90596,2264.9
27,Vend,2018-04-14 09:33:12,84965,2124.125
28,Vend,2018-05-14 09:33:12,33740,843.5
29,Vend,2018-06-14 09:33:12,90307,2257.675
30,Vend,2018-07-14 09:33:12,87523,2188.075
31,Vend,2018-08-14 09:33:12,36216,905.4
32,Vend,2018-09-14 09:33:12,26744,668.6
33,Vend,2018-10-14 09:33:12,27208,680.2
34,Vend,2018-11-14 09:33:12,33248,831.2
35,Vend,2018-12-14 09:33:12,26315,657.875
36,Vend,2019-01-14 09:33:12,46121,1153.025
37,Vend,2019-02-14 09:33:12,10025,250.625
38,Vend,2019-03-14 09:33:12,29811,745.275
39,Vend,2019-04-14 09:33:12,25928,648.2
40,Vend,2019-05-14 09:33:12,67441,1686.025
41,Vend,2019-06-14 09:33:12,43949,1098.725
42,Vend,2019-07-14 09:33:12,39351,983.775
43,Vend,2019-08-14 09:33:12,29859,746.475
44,Vend,2019-09-14 09:33:12,45213,1130.325
45,Vend,2019-10-14 09:33:12,92492,2312.3
46,Vend,2019-11-14 09:33:12,70150,1753.75
47,Vend,2019-12-14 09:33:12,83539,2088.475
48,Vend,2020-01-14 09:33:12,91293,2282.325
49,Vend,2020-02-14 09:33:12,54581,1364.525
50,Vend,2020-03-14 09:33:12,40359,1008.975
51,Vend,2020-04-14 09:33:12,24892,622.3
52,Vend,2020-05-14 09:33:12,53121,1328.025
53,Vend,2020-06-14 09:33:12,82164,2054.1
54,Vend,2020-07-14 09:33:12,70887,1772.175
55,Vend,2020-08-14 09:33:12,69428,1735.7
56,Vend,2020-09-14 09:33:12,87218,2180.45
57,Vend,2020-10-14 09:33:12,59088,1477.2
58,Vend,2020-11-14 09:33:12,13883,347.075
59,Vend,2020-12-14 09:33:12,46214,1155.35
60,Vend,2021-01-14 09:33:12,51836,1295.9
61,Vend,2021-02-14 09:33:12,29695,742.375
62,Vend,2021-03-14 09:33:12,59036,1475.9
63,Vend,2021-04-14 09:33:12,59323,1483.075
64,Vend,2021-05-14 09:33:12,5221,130.525
65,Vend,2021-06-14 09:33:12,88557,2213.925
66,Vend,2021-07-14 09:33:12,66927,1673.175
67,Vend,2021-08-14 09:33:12,96535,2413.375
68,Vend,2021-09-14 09:33:12,88059,2201.475
69,Vend,2021-10-14 09:33:12,90961,2274.025
70,Vend,2021-11-14 09:33:12,81617,2040.425
71,Vend,2021-12-14 09:33:12,7859,196.475
72,Vend,2022-01-14 09:33:12,4816,120.4
