,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,37165,929.125
1,Vend,2016-02-14 09:33:12,52475,1311.875
2,Vend,2016-03-14 09:33:12,59425,1485.625
3,Vend,2016-04-14 09:33:12,16586,414.65
4,Vend,2016-05-14 09:33:12,18031,450.775
5,Vend,2016-06-14 09:33:12,39548,988.7
6,Vend,2016-07-14 09:33:12,94196,2354.9
7,Vend,2016-08-14 09:33:12,52794,1319.85
8,Vend,2016-09-14 09:33:12,3556,88.9
9,Vend,2016-10-14 09:33:12,12980,324.5
10,Vend,2016-11-14 09:33:12,23389,584.725
11,Vend,2016-12-14 09:33:12,7893,197.325
12,Vend,2017-01-14 09:33:12,67702,1692.55
13,Vend,2017-02-14 09:33:12,61126,1528.15
14,Vend,2017-03-14 09:33:12,99678,2491.95
15,Vend,2017-04-14 09:33:12,70851,1771.275
16,Vend,2017-05-14 09:33:12,2131,53.275
17,Vend,2017-06-14 09:33:12,55023,1375.575
18,Vend,2017-07-14 09:33:12,96258,2406.45
19,Vend,2017-08-14 09:33:12,89609,2240.225
20,Vend,2017-09-14 09:33:12,21545,538.625
21,Vend,2017-10-14 09:33:12,18270,456.75
22,Vend,2017-11-14 09:33:12,8986,224.65
23,Vend,2017-12-14 09:33:12,80113,2002.825
24,Vend,2018-01-14 09:33:12,48418,1210.45
25,Vend,2018-02-14 09:33:12,69889,1747.225
26,Vend,2018-03-14 09:33:12,54350,1358.75
27,Vend,2018-04-14 09:33:12,57295,1432.375
28,Vend,2018-05-14 09:33:12,44828,1120.7
29,Vend,2018-06-14 09:33:12,8848,221.2
30,Vend,2018-07-14 09:33:12,7447,186.175
31,Vend,2018-08-14 09:33:12,89944,2248.6
32,Vend,2018-09-14 09:33:12,3251,81.275
33,Vend,2018-10-14 09:33:12,90813,2270.325
34,Vend,2018-11-14 09:33:12,99586,2489.65
35,Vend,2018-12-14 09:33:12,70876,1771.9
36,Vend,2019-01-14 09:33:12,97681,2442.025
37,Vend,2019-02-14 09:33:12,14145,353.625
38,Vend,2019-03-14 09:33:12,28656,716.4
39,Vend,2019-04-14 09:33:12,2946,73.65
40,Vend,2019-05-14 09:33:12,63482,1587.05
41,Vend,2019-06-14 09:33:12,75908,1897.7
42,Vend,2019-07-14 09:33:12,36159,903.975
43,Vend,2019-08-14 09:33:12,26135,653.375
44,Vend,2019-09-14 09:33:12,30380,759.5
45,Vend,2019-10-14 09:33:12,27169,679.225
46,Vend,2019-11-14 09:33:12,17365,434.125
47,Vend,2019-12-14 09:33:12,66882,1672.05
48,Vend,2020-01-14 09:33:12,96047,2401.175
49,Vend,2020-02-14 09:33:12,3236,80.9
50,Vend,2020-03-14 09:33:12,83575,2089.375
51,Vend,2020-04-14 09:33:12,11969,299.225
52,Vend,2020-05-14 09:33:12,59092,1477.3
53,Vend,2020-06-14 09:33:12,93728,2343.2
54,Vend,2020-07-14 09:33:12,40737,1018.425
55,Vend,2020-08-14 09:33:12,41473,1036.825
56,Vend,2020-09-14 09:33:12,38230,955.75
57,Vend,2020-10-14 09:33:12,19095,477.375
58,Vend,2020-11-14 09:33:12,66541,1663.525
59,Vend,2020-12-14 09:33:12,87886,2197.15
60,Vend,2021-01-14 09:33:12,8857,221.425
61,Vend,2021-02-14 09:33:12,11906,297.65
62,Vend,2021-03-14 09:33:12,29018,725.45
63,Vend,2021-04-14 09:33:12,56093,1402.325
64,Vend,2021-05-14 09:33:12,78578,1964.45
65,Vend,2021-06-14 09:33:12,13727,343.175
66,Vend,2021-07-14 09:33:12,76299,1907.475
67,Vend,2021-08-14 09:33:12,3561,89.025
68,Vend,2021-09-14 09:33:12,57765,1444.125
69,Vend,2021-10-14 09:33:12,71431,1785.775
70,Vend,2021-11-14 09:33:12,60472,1511.8
71,Vend,2021-12-14 09:33:12,49352,1233.8
72,Vend,2022-01-14 09:33:12,93423,2335.575
