,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,68112,1702.8
1,Payment,2016-01-26 11:04:23,-37145,
2,Billed,2016-02-14 09:33:12,91881,2297.025
3,Payment,2016-02-26 11:04:23,-95520,
4,Billed,2016-03-14 09:33:12,82284,2057.1
5,Payment,2016-03-26 11:04:23,-31467,
6,Billed,2016-04-14 09:33:12,40805,1020.125
7,Payment,2016-04-26 11:04:23,-98810,
8,Billed,2016-05-14 09:33:12,68170,1704.25
9,Payment,2016-05-26 11:04:23,-51609,
10,Billed,2016-06-14 09:33:12,39812,995.3
11,Payment,2016-06-26 11:04:23,-66391,
12,Billed,2016-07-14 09:33:12,90907,2272.675
13,Payment,2016-07-26 11:04:23,-95767,
14,Billed,2016-08-14 09:33:12,48475,1211.875
15,Payment,2016-08-26 11:04:23,-89677,
16,Billed,2016-09-14 09:33:12,93025,2325.625
17,Payment,2016-09-26 11:04:23,-92251,
18,Billed,2016-10-14 09:33:12,37756,943.9
19,Payment,2016-10-26 11:04:23,-99651,
20,Billed,2016-11-14 09:33:12,90319,2257.975
21,Payment,2016-11-26 11:04:23,-77157,
22,Billed,2016-12-14 09:33:12,91843,2296.075
23,Payment,2016-12-26 11:04:23,-95889,
24,Billed,2017-01-14 09:33:12,77859,1946.475
25,Payment,2017-01-26 11:04:23,-57518,
26,Billed,2017-02-14 09:33:12,26426,660.65
27,Payment,2017-02-26 11:04:23,-57858,
28,Billed,2017-03-14 09:33:12,66486,1662.15
29,Payment,2017-03-26 11:04:23,-6740,
30,Billed,2017-04-14 09:33:12,79358,1983.95
31,Payment,2017-04-26 11:04:23,-41830,
32,Billed,2017-05-14 09:33:12,42980,1074.5
33,Payment,2017-05-26 11:04:23,-88584,
34,Billed,2017-06-14 09:33:12,43217,1080.425
35,Payment,2017-06-26 11:04:23,-49099,
36,Billed,2017-07-14 09:33:12,45043,1126.075
37,Payment,2017-07-26 11:04:23,-84208,
38,Billed,2017-08-14 09:33:12,63138,1578.45
39,Payment,2017-08-26 11:04:23,-55739,
40,Billed,2017-09-14 09:33:12,8297,207.425
41,Payment,2017-09-26 11:04:23,-31370,
42,Billed,2017-10-14 09:33:12,36403,910.075
43,Payment,2017-10-26 11:04:23,-87010,
44,Billed,2017-11-14 09:33:12,30819,770.475
45,Payment,2017-11-26 11:04:23,-64731,
46,Billed,2017-12-14 09:33:12,54487,1362.175
47,Payment,2017-12-26 11:04:23,-32219,
48,Billed,2018-01-14 09:33:12,78396,1959.9
49,Payment,2018-01-26 11:04:23,-23516,
50,Billed,2018-02-14 09:33:12,77247,1931.175
51,Payment,2018-02-26 11:04:23,-71253,
52,Billed,2018-03-14 09:33:12,23660,591.5
53,Payment,2018-03-26 11:04:23,-56441,
54,Billed,2018-04-14 09:33:12,40547,1013.675
55,Payment,2018-04-26 11:04:23,-27160,
56,Billed,2018-05-14 09:33:12,98826,2470.65
57,Payment,2018-05-26 11:04:23,-72688,
58,Billed,2018-06-14 09:33:12,35255,881.375
59,Payment,2018-06-26 11:04:23,-70576,
60,Billed,2018-07-14 09:33:12,66873,1671.825
61,Payment,2018-07-26 11:04:23,-63385,
62,Billed,2018-08-14 09:33:12,92586,2314.65
63,Payment,2018-08-26 11:04:23,-8267,
64,Billed,2018-09-14 09:33:12,43922,1098.05
65,Payment,2018-09-26 11:04:23,-66054,
66,Billed,2018-10-14 09:33:12,83435,2085.875
67,Payment,2018-10-26 11:04:23,-13072,
68,Billed,2018-11-14 09:33:12,55066,1376.65
69,Payment,2018-11-26 11:04:23,-21738,
70,Billed,2018-12-14 09:33:12,82735,2068.375
71,Payment,2018-12-26 11:04:23,-38370,
72,Billed,2019-01-14 09:33:12,86702,2167.55
73,Payment,2019-01-26 11:04:23,-80631,
74,Billed,2019-02-14 09:33:12,29883,747.075
75,Payment,2019-02-26 11:04:23,-53091,
76,Billed,2019-03-14 09:33:12,45927,1148.175
77,Payment,2019-03-26 11:04:23,-83339,
78,Billed,2019-04-14 09:33:12,22877,571.925
79,Payment,2019-04-26 11:04:23,-19915,
80,Billed,2019-05-14 09:33:12,60702,1517.55
