,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,88550,2213.75
1,Vend,2016-02-14 09:33:12,8665,216.625
2,Vend,2016-03-14 09:33:12,13684,342.1
3,Vend,2016-04-14 09:33:12,67902,1697.55
4,Vend,2016-05-14 09:33:12,36830,920.75
5,Vend,2016-06-14 09:33:12,43992,1099.8
6,Vend,2016-07-14 09:33:12,76838,1920.95
7,Vend,2016-08-14 09:33:12,80159,2003.975
8,Vend,2016-09-14 09:33:12,33598,839.95
9,Vend,2016-10-14 09:33:12,4088,102.2
10,Vend,2016-11-14 09:33:12,17607,440.175
11,Vend,2016-12-14 09:33:12,26262,656.55
12,Vend,2017-01-14 09:33:12,40852,1021.3
13,Vend,2017-02-14 09:33:12,20922,523.05
14,Vend,2017-03-14 09:33:12,30944,773.6
15,Vend,2017-04-14 09:33:12,95347,2383.675
16,Vend,2017-05-14 09:33:12,95374,2384.35
17,Vend,2017-06-14 09:33:12,42270,1056.75
18,Vend,2017-07-14 09:33:12,23808,595.2
19,Vend,2017-08-14 09:33:12,72116,1802.9
20,Vend,2017-09-14 09:33:12,58947,1473.675
21,Vend,2017-10-14 09:33:12,90669,2266.725
22,Vend,2017-11-14 09:33:12,98826,2470.65
23,Vend,2017-12-14 09:33:12,81209,2030.225
24,Vend,2018-01-14 09:33:12,61555,1538.875
25,Vend,2018-02-14 09:33:12,32598,814.95
26,Vend,2018-03-14 09:33:12,65150,1628.75
27,Vend,2018-04-14 09:33:12,64595,1614.875
28,Vend,2018-05-14 09:33:12,28913,722.825
29,Vend,2018-06-14 09:33:12,59096,1477.4
30,Vend,2018-07-14 09:33:12,56981,1424.525
31,Vend,2018-08-14 09:33:12,2632,65.8
32,Vend,2018-09-14 09:33:12,36229,905.725
33,Vend,2018-10-14 09:33:12,78065,1951.625
34,Vend,2018-11-14 09:33:12,63735,1593.375
35,Vend,2018-12-14 09:33:12,7883,197.075
36,Vend,2019-01-14 09:33:12,3893,97.325
37,Vend,2019-02-14 09:33:12,30611,765.275
38,Vend,2019-03-14 09:33:12,45112,1127.8
39,Vend,2019-04-14 09:33:12,19235,480.875
40,Vend,2019-05-14 09:33:12,13953,348.825
41,Vend,2019-06-14 09:33:12,20007,500.175
42,Vend,2019-07-14 09:33:12,54405,1360.125
43,Vend,2019-08-14 09:33:12,38123,953.075
44,Vend,2019-09-14 09:33:12,77988,1949.7
45,Vend,2019-10-14 09:33:12,78398,1959.95
46,Vend,2019-11-14 09:33:12,19953,498.825
47,Vend,2019-12-14 09:33:12,76631,1915.775
48,Vend,2020-01-14 09:33:12,2554,63.85
49,Vend,2020-02-14 09:33:12,64258,1606.45
50,Vend,2020-03-14 09:33:12,12192,304.8
51,Vend,2020-04-14 09:33:12,20708,517.7
52,Vend,2020-05-14 09:33:12,52397,1309.925
53,Vend,2020-06-14 09:33:12,94118,2352.95
54,Vend,2020-07-14 09:33:12,74628,1865.7
55,Vend,2020-08-14 09:33:12,59260,1481.5
56,Vend,2020-09-14 09:33:12,21278,531.95
57,Vend,2020-10-14 09:33:12,52450,1311.25
58,Vend,2020-11-14 09:33:12,31764,794.1
59,Vend,2020-12-14 09:33:12,8520,213.0
60,Vend,2021-01-14 09:33:12,89479,2236.975
61,Vend,2021-02-14 09:33:12,35272,881.8
62,Vend,2021-03-14 09:33:12,32354,808.85
63,Vend,2021-04-14 09:33:12,97059,2426.475
64,Vend,2021-05-14 09:33:12,90258,2256.45
65,Vend,2021-06-14 09:33:12,34398,859.95
66,Vend,2021-07-14 09:33:12,85642,2141.05
67,Vend,2021-08-14 09:33:12,31007,775.175
68,Vend,2021-09-14 09:33:12,86038,2150.95
69,Vend,2021-10-14 09:33:12,79479,1986.975
70,Vend,2021-11-14 09:33:12,90985,2274.625
71,Vend,2021-12-14 09:33:12,58280,1457.0
72,Vend,2022-01-14 09:33:12,9717,242.925
