,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,69533,1738.325
1,Payment,2016-01-26 11:04:23,-10733,
2,Billed,2016-02-14 09:33:12,87382,2184.55
3,Payment,2016-02-26 11:04:23,-58264,
4,Billed,2016-03-14 09:33:12,79459,1986.475
5,Payment,2016-03-26 11:04:23,-61673,
6,Billed,2016-04-14 09:33:12,31177,779.425
7,Payment,2016-04-26 11:04:23,-9173,
8,Billed,2016-05-14 09:33:12,44917,1122.925
9,Payment,2016-05-26 11:04:23,-29873,
10,Billed,2016-06-14 09:33:12,72977,1824.425
11,Payment,2016-06-26 11:04:23,-29408,
12,Billed,2016-07-14 09:33:12,73463,1836.575
13,Payment,2016-07-26 11:04:23,-96685,
14,Billed,2016-08-14 09:33:12,86422,2160.55
15,Payment,2016-08-26 11:04:23,-84016,
16,Billed,2016-09-14 09:33:12,72419,1810.475
17,Payment,2016-09-26 11:04:23,-78460,
18,Billed,2016-10-14 09:33:12,33751,843.775
19,Payment,2016-10-26 11:04:23,-7657,
20,Billed,2016-11-14 09:33:12,40773,1019.325
21,Payment,2016-11-26 11:04:23,-95890,
22,Billed,2016-12-14 09:33:12,46113,1152.825
23,Payment,2016-12-26 11:04:23,-17602,
24,Billed,2017-01-14 09:33:12,76382,1909.55
25,Payment,2017-01-26 11:04:23,-74338,
26,Billed,2017-02-14 09:33:12,74783,1869.575
27,Payment,2017-02-26 11:04:23,-44527,
28,Billed,2017-03-14 09:33:12,17234,430.85
29,Payment,2017-03-26 11:04:23,-30271,
30,Billed,2017-04-14 09:33:12,76649,1916.225
31,Payment,2017-04-26 11:04:23,-85600,
32,Billed,2017-05-14 09:33:12,91217,2280.425
33,Payment,2017-05-26 11:04:23,-12308,
34,Billed,2017-06-14 09:33:12,25312,632.8
35,Payment,2017-06-26 11:04:23,-15186,
36,Billed,2017-07-14 09:33:12,24851,621.275
37,Payment,2017-07-26 11:04:23,-46655,
38,Billed,2017-08-14 09:33:12,43540,1088.5
39,Payment,2017-08-26 11:04:23,-70496,
40,Billed,2017-09-14 09:33:12,93432,2335.8
41,Payment,2017-09-26 11:04:23,-35215,
42,Billed,2017-10-14 09:33:12,43547,1088.675
43,Payment,2017-10-26 11:04:23,-57770,
44,Billed,2017-11-14 09:33:12,46705,1167.625
45,Payment,2017-11-26 11:04:23,-59062,
46,Billed,2017-12-14 09:33:12,81560,2039.0
47,Payment,2017-12-26 11:04:23,-25859,
48,Billed,2018-01-14 09:33:12,38365,959.125
49,Payment,2018-01-26 11:04:23,-74894,
50,Billed,2018-02-14 09:33:12,79318,1982.95
51,Payment,2018-02-26 11:04:23,-65304,
52,Billed,2018-03-14 09:33:12,15247,381.175
53,Payment,2018-03-26 11:04:23,-45408,
54,Billed,2018-04-14 09:33:12,85867,2146.675
55,Payment,2018-04-26 11:04:23,-67152,
56,Billed,2018-05-14 09:33:12,25377,634.425
57,Payment,2018-05-26 11:04:23,-16864,
58,Billed,2018-06-14 09:33:12,98817,2470.425
59,Payment,2018-06-26 11:04:23,-52885,
60,Billed,2018-07-14 09:33:12,93029,2325.725
