,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,55182,1379.55
1,Payment,2016-01-26 11:04:23,-92368,
2,Billed,2016-02-14 09:33:12,9766,244.15
3,Payment,2016-02-26 11:04:23,-89693,
4,Billed,2016-03-14 09:33:12,87350,2183.75
5,Payment,2016-03-26 11:04:23,-90233,
6,Billed,2016-04-14 09:33:12,9038,225.95
7,Payment,2016-04-26 11:04:23,-6887,
8,Billed,2016-05-14 09:33:12,61058,1526.45
9,Payment,2016-05-26 11:04:23,-50174,
10,Billed,2016-06-14 09:33:12,49226,1230.65
11,Payment,2016-06-26 11:04:23,-4729,
12,Billed,2016-07-14 09:33:12,53479,1336.975
13,Payment,2016-07-26 11:04:23,-12044,
14,Billed,2016-08-14 09:33:12,74063,1851.575
15,Payment,2016-08-26 11:04:23,-58118,
16,Billed,2016-09-14 09:33:12,44822,1120.55
17,Payment,2016-09-26 11:04:23,-6387,
18,Billed,2016-10-14 09:33:12,31881,797.025
19,Payment,2016-10-26 11:04:23,-95966,
20,Billed,2016-11-14 09:33:12,46574,1164.35
21,Payment,2016-11-26 11:04:23,-27930,
22,Billed,2016-12-14 09:33:12,7203,180.075
23,Payment,2016-12-26 11:04:23,-35238,
24,Billed,2017-01-14 09:33:12,37492,937.3
25,Payment,2017-01-26 11:04:23,-36727,
26,Billed,2017-02-14 09:33:12,23329,583.225
27,Payment,2017-02-26 11:04:23,-65146,
28,Billed,2017-03-14 09:33:12,60656,1516.4
29,Payment,2017-03-26 11:04:23,-72157,
30,Billed,2017-04-14 09:33:12,33081,827.025
31,Payment,2017-04-26 11:04:23,-83886,
32,Billed,2017-05-14 09:33:12,64660,1616.5
33,Payment,2017-05-26 11:04:23,-84865,
34,Billed,2017-06-14 09:33:12,9068,226.7
35,Payment,2017-06-26 11:04:23,-88042,
36,Billed,2017-07-14 09:33:12,74551,1863.775
37,Payment,2017-07-26 11:04:23,-87010,
38,Billed,2017-08-14 09:33:12,80918,2022.95
39,Payment,2017-08-26 11:04:23,-91862,
40,Billed,2017-09-14 09:33:12,35718,892.95
41,Payment,2017-09-26 11:04:23,-90127,
42,Billed,2017-10-14 09:33:12,16877,421.925
43,Payment,2017-10-26 11:04:23,-67653,
44,Billed,2017-11-14 09:33:12,95991,2399.775
45,Payment,2017-11-26 11:04:23,-12084,
46,Billed,2017-12-14 09:33:12,48255,1206.375
47,Payment,2017-12-26 11:04:23,-96990,
48,Billed,2018-01-14 09:33:12,27200,680.0
49,Payment,2018-01-26 11:04:23,-98943,
50,Billed,2018-02-14 09:33:12,24987,624.675
51,Payment,2018-02-26 11:04:23,-71354,
52,Billed,2018-03-14 09:33:12,42170,1054.25
53,Payment,2018-03-26 11:04:23,-6968,
54,Billed,2018-04-14 09:33:12,51842,1296.05
55,Payment,2018-04-26 11:04:23,-3706,
56,Billed,2018-05-14 09:33:12,46866,1171.65
57,Payment,2018-05-26 11:04:23,-67902,
58,Billed,2018-06-14 09:33:12,99069,2476.725
59,Payment,2018-06-26 11:04:23,-58997,
60,Billed,2018-07-14 09:33:12,69017,1725.425
61,Payment,2018-07-26 11:04:23,-82174,
62,Billed,2018-08-14 09:33:12,77979,1949.475
63,Payment,2018-08-26 11:04:23,-28306,
64,Billed,2018-09-14 09:33:12,76821,1920.525
65,Payment,2018-09-26 11:04:23,-71761,
66,Billed,2018-10-14 09:33:12,73695,1842.375
67,Payment,2018-10-26 11:04:23,-24849,
68,Billed,2018-11-14 09:33:12,89667,2241.675
69,Payment,2018-11-26 11:04:23,-29280,
70,Billed,2018-12-14 09:33:12,2744,68.6
71,Payment,2018-12-26 11:04:23,-54431,
72,Billed,2019-01-14 09:33:12,26295,657.375
73,Payment,2019-01-26 11:04:23,-40434,
74,Billed,2019-02-14 09:33:12,29896,747.4
75,Payment,2019-02-26 11:04:23,-30587,
76,Billed,2019-03-14 09:33:12,36661,916.525
77,Payment,2019-03-26 11:04:23,-98926,
78,Billed,2019-04-14 09:33:12,82183,2054.575
79,Payment,2019-04-26 11:04:23,-90979,
80,Billed,2019-05-14 09:33:12,94387,2359.675
81,Payment,2019-05-26 11:04:23,-72105,
82,Billed,2019-06-14 09:33:12,8342,208.55
83,Payment,2019-06-26 11:04:23,-37653,
84,Billed,2019-07-14 09:33:12,14240,356.0
85,Payment,2019-07-26 11:04:23,-26923,
86,Billed,2019-08-14 09:33:12,90452,2261.3
87,Payment,2019-08-26 11:04:23,-4568,
88,Billed,2019-09-14 09:33:12,16268,406.7
89,Payment,2019-09-26 11:04:23,-88875,
