,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,93097,2327.425
1,Payment,2016-01-26 11:04:23,-28530,
2,Billed,2016-02-14 09:33:12,82114,2052.85
3,Payment,2016-02-26 11:04:23,-71306,
4,Billed,2016-03-14 09:33:12,35096,877.4
5,Payment,2016-03-26 11:04:23,-29617,
6,Billed,2016-04-14 09:33:12,45822,1145.55
7,Payment,2016-04-26 11:04:23,-5839,
8,Billed,2016-05-14 09:33:12,59709,1492.725
9,Payment,2016-05-26 11:04:23,-99576,
10,Billed,2016-06-14 09:33:12,32459,811.475
11,Payment,2016-06-26 11:04:23,-13963,
12,Billed,2016-07-14 09:33:12,20426,510.65
13,Payment,2016-07-26 11:04:23,-9020,
14,Billed,2016-08-14 09:33:12,38881,972.025
15,Payment,2016-08-26 11:04:23,-40976,
16,Billed,2016-09-14 09:33:12,75287,1882.175
17,Payment,2016-09-26 11:04:23,-48717,
18,Billed,2016-10-14 09:33:12,7923,198.075
19,Payment,2016-10-26 11:04:23,-9107,
20,Billed,2016-11-14 09:33:12,98285,2457.125
21,Payment,2016-11-26 11:04:23,-52380,
22,Billed,2016-12-14 09:33:12,47851,1196.275
23,Payment,2016-12-26 11:04:23,-35215,
24,Billed,2017-01-14 09:33:12,30497,762.425
25,Payment,2017-01-26 11:04:23,-58268,
26,Billed,2017-02-14 09:33:12,67669,1691.725
27,Payment,2017-02-26 11:04:23,-64444,
28,Billed,2017-03-14 09:33:12,20518,512.95
29,Payment,2017-03-26 11:04:23,-64450,
30,Billed,2017-04-14 09:33:12,50362,1259.05
31,Payment,2017-04-26 11:04:23,-3220,
32,Billed,2017-05-14 09:33:12,16382,409.55
33,Payment,2017-05-26 11:04:23,-94446,
34,Billed,2017-06-14 09:33:12,78567,1964.175
35,Payment,2017-06-26 11:04:23,-82389,
36,Billed,2017-07-14 09:33:12,14796,369.9
37,Payment,2017-07-26 11:04:23,-50580,
38,Billed,2017-08-14 09:33:12,52594,1314.85
39,Payment,2017-08-26 11:04:23,-51629,
40,Billed,2017-09-14 09:33:12,9432,235.8
41,Payment,2017-09-26 11:04:23,-52785,
42,Billed,2017-10-14 09:33:12,61987,1549.675
43,Payment,2017-10-26 11:04:23,-13708,
44,Billed,2017-11-14 09:33:12,54670,1366.75
45,Payment,2017-11-26 11:04:23,-95979,
46,Billed,2017-12-14 09:33:12,51133,1278.325
47,Payment,2017-12-26 11:04:23,-78700,
48,Billed,2018-01-14 09:33:12,53221,1330.525
49,Payment,2018-01-26 11:04:23,-92131,
50,Billed,2018-02-14 09:33:12,19015,475.375
51,Payment,2018-02-26 11:04:23,-68461,
52,Billed,2018-03-14 09:33:12,71334,1783.35
53,Payment,2018-03-26 11:04:23,-44425,
54,Billed,2018-04-14 09:33:12,41474,1036.85
55,Payment,2018-04-26 11:04:23,-81828,
56,Billed,2018-05-14 09:33:12,9975,249.375
57,Payment,2018-05-26 11:04:23,-46868,
58,Billed,2018-06-14 09:33:12,50205,1255.125
59,Payment,2018-06-26 11:04:23,-35672,
60,Billed,2018-07-14 09:33:12,91144,2278.6
61,Payment,2018-07-26 11:04:23,-67199,
62,Billed,2018-08-14 09:33:12,84167,2104.175
63,Payment,2018-08-26 11:04:23,-32645,
64,Billed,2018-09-14 09:33:12,47234,1180.85
65,Payment,2018-09-26 11:04:23,-16126,
66,Billed,2018-10-14 09:33:12,92734,2318.35
67,Payment,2018-10-26 11:04:23,-32029,
68,Billed,2018-11-14 09:33:12,30242,756.05
69,Payment,2018-11-26 11:04:23,-78060,
70,Billed,2018-12-14 09:33:12,75393,1884.825
71,Payment,2018-12-26 11:04:23,-50038,
72,Billed,2019-01-14 09:33:12,61159,1528.975
73,Payment,2019-01-26 11:04:23,-99382,
74,Billed,2019-02-14 09:33:12,14812,370.3
75,Payment,2019-02-26 11:04:23,-19732,
76,Billed,2019-03-14 09:33:12,99769,2494.225
77,Payment,2019-03-26 11:04:23,-27834,
78,Billed,2019-04-14 09:33:12,33396,834.9
79,Payment,2019-04-26 11:04:23,-88577,
80,Billed,2019-05-14 09:33:12,91288,2282.2
81,Payment,2019-05-26 11:04:23,-85884,
82,Billed,2019-06-14 09:33:12,39137,978.425
83,Payment,2019-06-26 11:04:23,-31874,
84,Billed,2019-07-14 09:33:12,44540,1113.5
85,Payment,2019-07-26 11:04:23,-43232,
86,Billed,2019-08-14 09:33:12,34009,850.225
87,Payment,2019-08-26 11:04:23,-53698,
88,Billed,2019-09-14 09:33:12,33269,831.725
89,Payment,2019-09-26 11:04:23,-66948,
90,Billed,2019-10-14 09:33:12,65973,1649.325
91,Payment,2019-10-26 11:04:23,-52631,
92,Billed,2019-11-14 09:33:12,42636,1065.9
93,Payment,2019-11-26 11:04:23,-43366,
94,Billed,2019-12-14 09:33:12,17622,440.55
95,Payment,2019-12-26 11:04:23,-84999,
96,Billed,2020-01-14 09:33:12,41185,1029.625
97,Payment,2020-01-26 11:04:23,-91597,
98,Billed,2020-02-14 09:33:12,41314,1032.85
99,Payment,2020-02-26 11:04:23,-75989,
100,Billed,2020-03-14 09:33:12,44607,1115.175
101,Payment,2020-03-26 11:04:23,-2266,
102,Billed,2020-04-14 09:33:12,94497,2362.425
103,Payment,2020-04-26 11:04:23,-59364,
104,Billed,2020-05-14 09:33:12,41542,1038.55
105,Payment,2020-05-26 11:04:23,-47716,
106,Billed,2020-06-14 09:33:12,50325,1258.125
107,Payment,2020-06-26 11:04:23,-82859,
108,Billed,2020-07-14 09:33:12,13242,331.05
109,Payment,2020-07-26 11:04:23,-52187,
110,Billed,2020-08-14 09:33:12,72853,1821.325
111,Payment,2020-08-26 11:04:23,-47254,
112,Billed,2020-09-14 09:33:12,83546,2088.65
113,Payment,2020-09-26 11:04:23,-23554,
114,Billed,2020-10-14 09:33:12,26845,671.125
115,Payment,2020-10-26 11:04:23,-93433,
116,Billed,2020-11-14 09:33:12,62731,1568.275
117,Payment,2020-11-26 11:04:23,-40954,
118,Billed,2020-12-14 09:33:12,12507,312.675
119,Payment,2020-12-26 11:04:23,-97869,
120,Billed,2021-01-14 09:33:12,45565,1139.125
121,Payment,2021-01-26 11:04:23,-89474,
122,Billed,2021-02-14 09:33:12,15726,393.15
123,Payment,2021-02-26 11:04:23,-37897,
124,Billed,2021-03-14 09:33:12,28995,724.875
125,Payment,2021-03-26 11:04:23,-38785,
126,Billed,2021-04-14 09:33:12,28886,722.15
127,Payment,2021-04-26 11:04:23,-41547,
128,Billed,2021-05-14 09:33:12,5195,129.875
129,Payment,2021-05-26 11:04:23,-26915,
130,Billed,2021-06-14 09:33:12,58791,1469.775
131,Payment,2021-06-26 11:04:23,-80480,
132,Billed,2021-07-14 09:33:12,40622,1015.55
133,Payment,2021-07-26 11:04:23,-99187,
134,Billed,2021-08-14 09:33:12,10028,250.7
135,Payment,2021-08-26 11:04:23,-51804,
136,Billed,2021-09-14 09:33:12,39279,981.975
137,Payment,2021-09-26 11:04:23,-79666,
138,Billed,2021-10-14 09:33:12,93173,2329.325
139,Payment,2021-10-26 11:04:23,-55763,
140,Billed,2021-11-14 09:33:12,81570,2039.25
141,Payment,2021-11-26 11:04:23,-12791,
142,Billed,2021-12-14 09:33:12,61787,1544.675
143,Payment,2021-12-26 11:04:23,-10763,
144,Billed,2022-01-14 09:33:12,93537,2338.425
145,Payment,2022-01-26 11:04:23,-67242,
