,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,26723,668.075
1,Payment,2016-01-26 11:04:23,-65258,
2,Billed,2016-02-14 09:33:12,86650,2166.25
3,Payment,2016-02-26 11:04:23,-37558,
4,Billed,2016-03-14 09:33:12,39951,998.775
5,Payment,2016-03-26 11:04:23,-39961,
6,Billed,2016-04-14 09:33:12,85792,2144.8
7,Payment,2016-04-26 11:04:23,-85474,
8,Billed,2016-05-14 09:33:12,96594,2414.85
9,Payment,2016-05-26 11:04:23,-64104,
10,Billed,2016-06-14 09:33:12,7450,186.25
11,Payment,2016-06-26 11:04:23,-80212,
12,Billed,2016-07-14 09:33:12,73929,1848.225
13,Payment,2016-07-26 11:04:23,-29213,
14,Billed,2016-08-14 09:33:12,64914,1622.85
15,Payment,2016-08-26 11:04:23,-53105,
16,Billed,2016-09-14 09:33:12,67118,1677.95
17,Payment,2016-09-26 11:04:23,-15549,
18,Billed,2016-10-14 09:33:12,38738,968.45
19,Payment,2016-10-26 11:04:23,-26058,
20,Billed,2016-11-14 09:33:12,76370,1909.25
21,Payment,2016-11-26 11:04:23,-75802,
22,Billed,2016-12-14 09:33:12,56817,1420.425
23,Payment,2016-12-26 11:04:23,-7285,
24,Billed,2017-01-14 09:33:12,75383,1884.575
25,Payment,2017-01-26 11:04:23,-15664,
26,Billed,2017-02-14 09:33:12,28730,718.25
27,Payment,2017-02-26 11:04:23,-21899,
28,Billed,2017-03-14 09:33:12,82362,2059.05
29,Payment,2017-03-26 11:04:23,-34797,
30,Billed,2017-04-14 09:33:12,71951,1798.775
31,Payment,2017-04-26 11:04:23,-54110,
32,Billed,2017-05-14 09:33:12,33755,843.875
33,Payment,2017-05-26 11:04:23,-64181,
34,Billed,2017-06-14 09:33:12,93412,2335.3
35,Payment,2017-06-26 11:04:23,-15504,
36,Billed,2017-07-14 09:33:12,45754,1143.85
37,Payment,2017-07-26 11:04:23,-31136,
38,Billed,2017-08-14 09:33:12,37653,941.325
39,Payment,2017-08-26 11:04:23,-11841,
40,Billed,2017-09-14 09:33:12,27004,675.1
41,Payment,2017-09-26 11:04:23,-87404,
