,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,14458,361.45
1,Payment,2016-01-26 11:04:23,-5830,
2,Billed,2016-02-14 09:33:12,58442,1461.05
3,Payment,2016-02-26 11:04:23,-7040,
4,Billed,2016-03-14 09:33:12,3067,76.675
5,Payment,2016-03-26 11:04:23,-31410,
6,Billed,2016-04-14 09:33:12,66534,1663.35
7,Payment,2016-04-26 11:04:23,-52328,
8,Billed,2016-05-14 09:33:12,9547,238.675
9,Payment,2016-05-26 11:04:23,-10403,
10,Billed,2016-06-14 09:33:12,87951,2198.775
11,Payment,2016-06-26 11:04:23,-57495,
12,Billed,2016-07-14 09:33:12,19684,492.1
13,Payment,2016-07-26 11:04:23,-83262,
14,Billed,2016-08-14 09:33:12,8263,206.575
15,Payment,2016-08-26 11:04:23,-29337,
16,Billed,2016-09-14 09:33:12,58176,1454.4
17,Payment,2016-09-26 11:04:23,-19565,
18,Billed,2016-10-14 09:33:12,8212,205.3
19,Payment,2016-10-26 11:04:23,-46796,
20,Billed,2016-11-14 09:33:12,98543,2463.575
21,Payment,2016-11-26 11:04:23,-50373,
22,Billed,2016-12-14 09:33:12,79519,1987.975
23,Payment,2016-12-26 11:04:23,-77522,
24,Billed,2017-01-14 09:33:12,37507,937.675
25,Payment,2017-01-26 11:04:23,-50270,
26,Billed,2017-02-14 09:33:12,37487,937.175
27,Payment,2017-02-26 11:04:23,-95893,
28,Billed,2017-03-14 09:33:12,62988,1574.7
29,Payment,2017-03-26 11:04:23,-50079,
30,Billed,2017-04-14 09:33:12,51497,1287.425
31,Payment,2017-04-26 11:04:23,-72628,
32,Billed,2017-05-14 09:33:12,86863,2171.575
33,Payment,2017-05-26 11:04:23,-2095,
34,Billed,2017-06-14 09:33:12,25467,636.675
35,Payment,2017-06-26 11:04:23,-69952,
36,Billed,2017-07-14 09:33:12,49373,1234.325
37,Payment,2017-07-26 11:04:23,-70584,
38,Billed,2017-08-14 09:33:12,72636,1815.9
39,Payment,2017-08-26 11:04:23,-28590,
40,Billed,2017-09-14 09:33:12,2072,51.8
41,Payment,2017-09-26 11:04:23,-64674,
42,Billed,2017-10-14 09:33:12,94712,2367.8
43,Payment,2017-10-26 11:04:23,-70597,
44,Billed,2017-11-14 09:33:12,80805,2020.125
45,Payment,2017-11-26 11:04:23,-29950,
46,Billed,2017-12-14 09:33:12,91952,2298.8
47,Payment,2017-12-26 11:04:23,-75027,
48,Billed,2018-01-14 09:33:12,57897,1447.425
49,Payment,2018-01-26 11:04:23,-45576,
50,Billed,2018-02-14 09:33:12,34175,854.375
51,Payment,2018-02-26 11:04:23,-29960,
52,Billed,2018-03-14 09:33:12,16156,403.9
53,Payment,2018-03-26 11:04:23,-96653,
54,Billed,2018-04-14 09:33:12,66253,1656.325
55,Payment,2018-04-26 11:04:23,-78753,
56,Billed,2018-05-14 09:33:12,33842,846.05
57,Payment,2018-05-26 11:04:23,-51662,
58,Billed,2018-06-14 09:33:12,5873,146.825
59,Payment,2018-06-26 11:04:23,-87664,
60,Billed,2018-07-14 09:33:12,86133,2153.325
61,Payment,2018-07-26 11:04:23,-47059,
62,Billed,2018-08-14 09:33:12,80317,2007.925
63,Payment,2018-08-26 11:04:23,-18769,
64,Billed,2018-09-14 09:33:12,52637,1315.925
65,Payment,2018-09-26 11:04:23,-78609,
66,Billed,2018-10-14 09:33:12,69945,1748.625
67,Payment,2018-10-26 11:04:23,-95034,
68,Billed,2018-11-14 09:33:12,75726,1893.15
69,Payment,2018-11-26 11:04:23,-62936,
70,Billed,2018-12-14 09:33:12,66907,1672.675
71,Payment,2018-12-26 11:04:23,-83800,
72,Billed,2019-01-14 09:33:12,66890,1672.25
73,Payment,2019-01-26 11:04:23,-45221,
74,Billed,2019-02-14 09:33:12,7224,180.6
75,Payment,2019-02-26 11:04:23,-15822,
76,Billed,2019-03-14 09:33:12,15121,378.025
77,Payment,2019-03-26 11:04:23,-64431,
78,Billed,2019-04-14 09:33:12,8428,210.7
79,Payment,2019-04-26 11:04:23,-76319,
80,Billed,2019-05-14 09:33:12,88469,2211.725
81,Payment,2019-05-26 11:04:23,-31271,
82,Billed,2019-06-14 09:33:12,30316,757.9
83,Payment,2019-06-26 11:04:23,-95031,
84,Billed,2019-07-14 09:33:12,40182,1004.55
85,Payment,2019-07-26 11:04:23,-89928,
86,Billed,2019-08-14 09:33:12,41472,1036.8
87,Payment,2019-08-26 11:04:23,-15989,
88,Billed,2019-09-14 09:33:12,47935,1198.375
89,Payment,2019-09-26 11:04:23,-15168,
90,Billed,2019-10-14 09:33:12,4202,105.05
91,Payment,2019-10-26 11:04:23,-81280,
92,Billed,2019-11-14 09:33:12,75345,1883.625
93,Payment,2019-11-26 11:04:23,-71712,
94,Billed,2019-12-14 09:33:12,68687,1717.175
95,Payment,2019-12-26 11:04:23,-3113,
96,Billed,2020-01-14 09:33:12,42854,1071.35
97,Payment,2020-01-26 11:04:23,-16389,
