,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,83898,2097.45
1,Payment,2016-01-26 11:04:23,-68990,
2,Billed,2016-02-14 09:33:12,69877,1746.925
3,Payment,2016-02-26 11:04:23,-84627,
4,Billed,2016-03-14 09:33:12,91010,2275.25
5,Payment,2016-03-26 11:04:23,-49975,
6,Billed,2016-04-14 09:33:12,49429,1235.725
7,Payment,2016-04-26 11:04:23,-23691,
8,Billed,2016-05-14 09:33:12,79779,1994.475
9,Payment,2016-05-26 11:04:23,-85742,
10,Billed,2016-06-14 09:33:12,27865,696.625
11,Payment,2016-06-26 11:04:23,-43635,
12,Billed,2016-07-14 09:33:12,31984,799.6
13,Payment,2016-07-26 11:04:23,-4629,
14,Billed,2016-08-14 09:33:12,15058,376.45
15,Payment,2016-08-26 11:04:23,-25433,
16,Billed,2016-09-14 09:33:12,6490,162.25
17,Payment,2016-09-26 11:04:23,-28806,
18,Billed,2016-10-14 09:33:12,45984,1149.6
19,Payment,2016-10-26 11:04:23,-21279,
20,Billed,2016-11-14 09:33:12,79045,1976.125
21,Payment,2016-11-26 11:04:23,-70656,
22,Billed,2016-12-14 09:33:12,92914,2322.85
23,Payment,2016-12-26 11:04:23,-68947,
24,Billed,2017-01-14 09:33:12,62434,1560.85
25,Payment,2017-01-26 11:04:23,-52088,
26,Billed,2017-02-14 09:33:12,33329,833.225
27,Payment,2017-02-26 11:04:23,-30044,
28,Billed,2017-03-14 09:33:12,12799,319.975
29,Payment,2017-03-26 11:04:23,-51237,
30,Billed,2017-04-14 09:33:12,52939,1323.475
31,Payment,2017-04-26 11:04:23,-41806,
32,Billed,2017-05-14 09:33:12,72830,1820.75
33,Payment,2017-05-26 11:04:23,-35543,
34,Billed,2017-06-14 09:33:12,77299,1932.475
35,Payment,2017-06-26 11:04:23,-17388,
36,Billed,2017-07-14 09:33:12,18170,454.25
37,Payment,2017-07-26 11:04:23,-43006,
38,Billed,2017-08-14 09:33:12,86872,2171.8
39,Payment,2017-08-26 11:04:23,-12371,
40,Billed,2017-09-14 09:33:12,11721,293.025
41,Payment,2017-09-26 11:04:23,-12353,
42,Billed,2017-10-14 09:33:12,60830,1520.75
43,Payment,2017-10-26 11:04:23,-74281,
44,Billed,2017-11-14 09:33:12,21327,533.175
45,Payment,2017-11-26 11:04:23,-63302,
46,Billed,2017-12-14 09:33:12,33006,825.15
47,Payment,2017-12-26 11:04:23,-63604,
48,Billed,2018-01-14 09:33:12,45848,1146.2
49,Payment,2018-01-26 11:04:23,-6230,
50,Billed,2018-02-14 09:33:12,18496,462.4
51,Payment,2018-02-26 11:04:23,-51289,
52,Billed,2018-03-14 09:33:12,41625,1040.625
53,Payment,2018-03-26 11:04:23,-79917,
54,Billed,2018-04-14 09:33:12,88398,2209.95
55,Payment,2018-04-26 11:04:23,-75282,
56,Billed,2018-05-14 09:33:12,43809,1095.225
57,Payment,2018-05-26 11:04:23,-25358,
58,Billed,2018-06-14 09:33:12,7636,190.9
59,Payment,2018-06-26 11:04:23,-41071,
60,Billed,2018-07-14 09:33:12,34524,863.1
61,Payment,2018-07-26 11:04:23,-5691,
62,Billed,2018-08-14 09:33:12,8611,215.275
63,Payment,2018-08-26 11:04:23,-35372,
64,Billed,2018-09-14 09:33:12,78747,1968.675
65,Payment,2018-09-26 11:04:23,-98592,
66,Billed,2018-10-14 09:33:12,99507,2487.675
67,Payment,2018-10-26 11:04:23,-66420,
68,Billed,2018-11-14 09:33:12,11381,284.525
69,Payment,2018-11-26 11:04:23,-41788,
70,Billed,2018-12-14 09:33:12,67150,1678.75
71,Payment,2018-12-26 11:04:23,-79721,
72,Billed,2019-01-14 09:33:12,78197,1954.925
73,Payment,2019-01-26 11:04:23,-10219,
74,Billed,2019-02-14 09:33:12,8782,219.55
75,Payment,2019-02-26 11:04:23,-67275,
76,Billed,2019-03-14 09:33:12,65726,1643.15
77,Payment,2019-03-26 11:04:23,-31072,
78,Billed,2019-04-14 09:33:12,45679,1141.975
79,Payment,2019-04-26 11:04:23,-31360,
80,Billed,2019-05-14 09:33:12,50976,1274.4
81,Payment,2019-05-26 11:04:23,-65151,
82,Billed,2019-06-14 09:33:12,70464,1761.6
83,Payment,2019-06-26 11:04:23,-27764,
84,Billed,2019-07-14 09:33:12,3103,77.575
85,Payment,2019-07-26 11:04:23,-19069,
86,Billed,2019-08-14 09:33:12,82291,2057.275
87,Payment,2019-08-26 11:04:23,-73854,
88,Billed,2019-09-14 09:33:12,2453,61.325
89,Payment,2019-09-26 11:04:23,-70447,
90,Billed,2019-10-14 09:33:12,35219,880.475
91,Payment,2019-10-26 11:04:23,-38320,
92,Billed,2019-11-14 09:33:12,92234,2305.85
93,Payment,2019-11-26 11:04:23,-60042,
94,Billed,2019-12-14 09:33:12,72851,1821.275
95,Payment,2019-12-26 11:04:23,-33071,
96,Billed,2020-01-14 09:33:12,34307,857.675
97,Payment,2020-01-26 11:04:23,-29320,
98,Billed,2020-02-14 09:33:12,56533,1413.325
99,Payment,2020-02-26 11:04:23,-11053,
100,Billed,2020-03-14 09:33:12,23067,576.675
101,Payment,2020-03-26 11:04:23,-8355,
102,Billed,2020-04-14 09:33:12,5432,135.8
103,Payment,2020-04-26 11:04:23,-39438,
104,Billed,2020-05-14 09:33:12,86279,2156.975
105,Payment,2020-05-26 11:04:23,-10635,
106,Billed,2020-06-14 09:33:12,34139,853.475
107,Payment,2020-06-26 11:04:23,-13706,
