,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,4495,112.375
1,Payment,2016-01-26 11:04:23,-99896,
2,Billed,2016-02-14 09:33:12,49992,1249.8
3,Payment,2016-02-26 11:04:23,-45124,
4,Billed,2016-03-14 09:33:12,44076,1101.9
5,Payment,2016-03-26 11:04:23,-11931,
6,Billed,2016-04-14 09:33:12,40121,1003.025
7,Payment,2016-04-26 11:04:23,-6165,
8,Billed,2016-05-14 09:33:12,21348,533.7
9,Payment,2016-05-26 11:04:23,-59640,
10,Billed,2016-06-14 09:33:12,20094,502.35
11,Payment,2016-06-26 11:04:23,-83296,
12,Billed,2016-07-14 09:33:12,45346,1133.65
13,Payment,2016-07-26 11:04:23,-99260,
14,Billed,2016-08-14 09:33:12,20730,518.25
15,Payment,2016-08-26 11:04:23,-46695,
16,Billed,2016-09-14 09:33:12,32627,815.675
17,Payment,2016-09-26 11:04:23,-85833,
18,Billed,2016-10-14 09:33:12,33510,837.75
19,Payment,2016-10-26 11:04:23,-96030,
20,Billed,2016-11-14 09:33:12,24351,608.775
21,Payment,2016-11-26 11:04:23,-53037,
22,Billed,2016-12-14 09:33:12,36243,906.075
23,Payment,2016-12-26 11:04:23,-53887,
24,Billed,2017-01-14 09:33:12,76612,1915.3
25,Payment,2017-01-26 11:04:23,-77141,
26,Billed,2017-02-14 09:33:12,93584,2339.6
27,Payment,2017-02-26 11:04:23,-99313,
28,Billed,2017-03-14 09:33:12,23215,580.375
29,Payment,2017-03-26 11:04:23,-41790,
30,Billed,2017-04-14 09:33:12,51741,1293.525
31,Payment,2017-04-26 11:04:23,-89918,
32,Billed,2017-05-14 09:33:12,3610,90.25
33,Payment,2017-05-26 11:04:23,-22870,
34,Billed,2017-06-14 09:33:12,80914,2022.85
35,Payment,2017-06-26 11:04:23,-40305,
36,Billed,2017-07-14 09:33:12,18775,469.375
37,Payment,2017-07-26 11:04:23,-49868,
38,Billed,2017-08-14 09:33:12,9879,246.975
39,Payment,2017-08-26 11:04:23,-92170,
40,Billed,2017-09-14 09:33:12,36503,912.575
41,Payment,2017-09-26 11:04:23,-58075,
42,Billed,2017-10-14 09:33:12,20906,522.65
43,Payment,2017-10-26 11:04:23,-51199,
44,Billed,2017-11-14 09:33:12,22098,552.45
45,Payment,2017-11-26 11:04:23,-82880,
46,Billed,2017-12-14 09:33:12,19080,477.0
47,Payment,2017-12-26 11:04:23,-91434,
48,Billed,2018-01-14 09:33:12,43296,1082.4
49,Payment,2018-01-26 11:04:23,-54905,
50,Billed,2018-02-14 09:33:12,20707,517.675
51,Payment,2018-02-26 11:04:23,-97532,
52,Billed,2018-03-14 09:33:12,17212,430.3
53,Payment,2018-03-26 11:04:23,-45256,
