,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,93932,2348.3
1,Payment,2016-01-26 11:04:23,-98494,
2,Billed,2016-02-14 09:33:12,88777,2219.425
3,Payment,2016-02-26 11:04:23,-4563,
4,Billed,2016-03-14 09:33:12,2165,54.125
5,Payment,2016-03-26 11:04:23,-24903,
6,Billed,2016-04-14 09:33:12,47857,1196.425
7,Payment,2016-04-26 11:04:23,-77902,
8,Billed,2016-05-14 09:33:12,37351,933.775
9,Payment,2016-05-26 11:04:23,-28476,
10,Billed,2016-06-14 09:33:12,94879,2371.975
11,Payment,2016-06-26 11:04:23,-99500,
12,Billed,2016-07-14 09:33:12,39259,981.475
13,Payment,2016-07-26 11:04:23,-74483,
14,Billed,2016-08-14 09:33:12,22975,574.375
15,Payment,2016-08-26 11:04:23,-5216,
16,Billed,2016-09-14 09:33:12,19156,478.9
17,Payment,2016-09-26 11:04:23,-45240,
18,Billed,2016-10-14 09:33:12,58000,1450.0
19,Payment,2016-10-26 11:04:23,-51725,
20,Billed,2016-11-14 09:33:12,58230,1455.75
21,Payment,2016-11-26 11:04:23,-92186,
22,Billed,2016-12-14 09:33:12,75005,1875.125
23,Payment,2016-12-26 11:04:23,-54171,
24,Billed,2017-01-14 09:33:12,71145,1778.625
25,Payment,2017-01-26 11:04:23,-29377,
26,Billed,2017-02-14 09:33:12,70211,1755.275
27,Payment,2017-02-26 11:04:23,-30179,
28,Billed,2017-03-14 09:33:12,4933,123.325
29,Payment,2017-03-26 11:04:23,-58514,
30,Billed,2017-04-14 09:33:12,42594,1064.85
31,Payment,2017-04-26 11:04:23,-19639,
32,Billed,2017-05-14 09:33:12,80037,2000.925
33,Payment,2017-05-26 11:04:23,-51995,
34,Billed,2017-06-14 09:33:12,29756,743.9
35,Payment,2017-06-26 11:04:23,-43001,
36,Billed,2017-07-14 09:33:12,32972,824.3
37,Payment,2017-07-26 11:04:23,-71291,
38,Billed,2017-08-14 09:33:12,43267,1081.675
39,Payment,2017-08-26 11:04:23,-78529,
40,Billed,2017-09-14 09:33:12,15744,393.6
41,Payment,2017-09-26 11:04:23,-29418,
42,Billed,2017-10-14 09:33:12,2545,63.625
43,Payment,2017-10-26 11:04:23,-55470,
44,Billed,2017-11-14 09:33:12,40757,1018.925
45,Payment,2017-11-26 11:04:23,-78664,
46,Billed,2017-12-14 09:33:12,98977,2474.425
47,Payment,2017-12-26 11:04:23,-72939,
48,Billed,2018-01-14 09:33:12,26384,659.6
49,Payment,2018-01-26 11:04:23,-54395,
50,Billed,2018-02-14 09:33:12,77021,1925.525
51,Payment,2018-02-26 11:04:23,-51193,
52,Billed,2018-03-14 09:33:12,24728,618.2
53,Payment,2018-03-26 11:04:23,-48074,
54,Billed,2018-04-14 09:33:12,17187,429.675
55,Payment,2018-04-26 11:04:23,-57172,
56,Billed,2018-05-14 09:33:12,61885,1547.125
57,Payment,2018-05-26 11:04:23,-57104,
58,Billed,2018-06-14 09:33:12,40998,1024.95
59,Payment,2018-06-26 11:04:23,-55153,
60,Billed,2018-07-14 09:33:12,11411,285.275
61,Payment,2018-07-26 11:04:23,-63938,
62,Billed,2018-08-14 09:33:12,94446,2361.15
63,Payment,2018-08-26 11:04:23,-54233,
64,Billed,2018-09-14 09:33:12,57260,1431.5
65,Payment,2018-09-26 11:04:23,-13982,
66,Billed,2018-10-14 09:33:12,55211,1380.275
67,Payment,2018-10-26 11:04:23,-66587,
68,Billed,2018-11-14 09:33:12,52562,1314.05
69,Payment,2018-11-26 11:04:23,-37605,
70,Billed,2018-12-14 09:33:12,89451,2236.275
71,Payment,2018-12-26 11:04:23,-70293,
72,Billed,2019-01-14 09:33:12,40623,1015.575
73,Payment,2019-01-26 11:04:23,-37478,
74,Billed,2019-02-14 09:33:12,83663,2091.575
75,Payment,2019-02-26 11:04:23,-19858,
76,Billed,2019-03-14 09:33:12,47798,1194.95
77,Payment,2019-03-26 11:04:23,-47167,
78,Billed,2019-04-14 09:33:12,49757,1243.925
79,Payment,2019-04-26 11:04:23,-83935,
80,Billed,2019-05-14 09:33:12,33701,842.525
81,Payment,2019-05-26 11:04:23,-93953,
82,Billed,2019-06-14 09:33:12,77979,1949.475
83,Payment,2019-06-26 11:04:23,-54005,
84,Billed,2019-07-14 09:33:12,96198,2404.95
85,Payment,2019-07-26 11:04:23,-40987,
86,Billed,2019-08-14 09:33:12,86466,2161.65
87,Payment,2019-08-26 11:04:23,-25947,
88,Billed,2019-09-14 09:33:12,41421,1035.525
89,Payment,2019-09-26 11:04:23,-98950,
90,Billed,2019-10-14 09:33:12,50487,1262.175
91,Payment,2019-10-26 11:04:23,-38157,
92,Billed,2019-11-14 09:33:12,84568,2114.2
93,Payment,2019-11-26 11:04:23,-47265,
94,Billed,2019-12-14 09:33:12,85354,2133.85
95,Payment,2019-12-26 11:04:23,-12001,
96,Billed,2020-01-14 09:33:12,97939,2448.475
97,Payment,2020-01-26 11:04:23,-70432,
98,Billed,2020-02-14 09:33:12,26610,665.25
99,Payment,2020-02-26 11:04:23,-60098,
100,Billed,2020-03-14 09:33:12,18340,458.5
101,Payment,2020-03-26 11:04:23,-42032,
102,Billed,2020-04-14 09:33:12,42087,1052.175
103,Payment,2020-04-26 11:04:23,-14398,
104,Billed,2020-05-14 09:33:12,91937,2298.425
105,Payment,2020-05-26 11:04:23,-58726,
106,Billed,2020-06-14 09:33:12,85049,2126.225
107,Payment,2020-06-26 11:04:23,-27038,
108,Billed,2020-07-14 09:33:12,76248,1906.2
109,Payment,2020-07-26 11:04:23,-29185,
110,Billed,2020-08-14 09:33:12,63251,1581.275
111,Payment,2020-08-26 11:04:23,-31335,
112,Billed,2020-09-14 09:33:12,30875,771.875
113,Payment,2020-09-26 11:04:23,-81877,
114,Billed,2020-10-14 09:33:12,10476,261.9
115,Payment,2020-10-26 11:04:23,-67564,
116,Billed,2020-11-14 09:33:12,48613,1215.325
117,Payment,2020-11-26 11:04:23,-64404,
118,Billed,2020-12-14 09:33:12,10026,250.65
119,Payment,2020-12-26 11:04:23,-52419,
120,Billed,2021-01-14 09:33:12,65469,1636.725
121,Payment,2021-01-26 11:04:23,-9768,
122,Billed,2021-02-14 09:33:12,80162,2004.05
