,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,63609,1590.225
1,Vend,2016-02-14 09:33:12,67445,1686.125
2,Vend,2016-03-14 09:33:12,93803,2345.075
3,Vend,2016-04-14 09:33:12,95295,2382.375
4,Vend,2016-05-14 09:33:12,98216,2455.4
5,Vend,2016-06-14 09:33:12,29621,740.525
6,Vend,2016-07-14 09:33:12,70006,1750.15
7,Vend,2016-08-14 09:33:12,16029,400.725
8,Vend,2016-09-14 09:33:12,64583,1614.575
9,Vend,2016-10-14 09:33:12,99931,2498.275
10,Vend,2016-11-14 09:33:12,21527,538.175
11,Vend,2016-12-14 09:33:12,93815,2345.375
12,Vend,2017-01-14 09:33:12,83444,2086.1
13,Vend,2017-02-14 09:33:12,88802,2220.05
14,Vend,2017-03-14 09:33:12,53593,1339.825
15,Vend,2017-04-14 09:33:12,48895,1222.375
16,Vend,2017-05-14 09:33:12,3821,95.525
17,Vend,2017-06-14 09:33:12,5234,130.85
18,Vend,2017-07-14 09:33:12,91320,2283.0
19,Vend,2017-08-14 09:33:12,59302,1482.55
20,Vend,2017-09-14 09:33:12,74074,1851.85
21,Vend,2017-10-14 09:33:12,12707,317.675
22,Vend,2017-11-14 09:33:12,49403,1235.075
23,Vend,2017-12-14 09:33:12,92422,2310.55
24,Vend,2018-01-14 09:33:12,32831,820.775
25,Vend,2018-02-14 09:33:12,28438,710.95
26,Vend,2018-03-14 09:33:12,52842,1321.05
27,Vend,2018-04-14 09:33:12,90690,2267.25
28,Vend,2018-05-14 09:33:12,50407,1260.175
29,Vend,2018-06-14 09:33:12,77310,1932.75
30,Vend,2018-07-14 09:33:12,45232,1130.8
31,Vend,2018-08-14 09:33:12,47299,1182.475
32,Vend,2018-09-14 09:33:12,24736,618.4
33,Vend,2018-10-14 09:33:12,10374,259.35
34,Vend,2018-11-14 09:33:12,14764,369.1
35,Vend,2018-12-14 09:33:12,35696,892.4
36,Vend,2019-01-14 09:33:12,45178,1129.45
37,Vend,2019-02-14 09:33:12,90355,2258.875
38,Vend,2019-03-14 09:33:12,75732,1893.3
39,Vend,2019-04-14 09:33:12,21308,532.7
40,Vend,2019-05-14 09:33:12,6183,154.575
41,Vend,2019-06-14 09:33:12,68530,1713.25
42,Vend,2019-07-14 09:33:12,17891,447.275
43,Vend,2019-08-14 09:33:12,71188,1779.7
44,Vend,2019-09-14 09:33:12,85115,2127.875
45,Vend,2019-10-14 09:33:12,5025,125.625
46,Vend,2019-11-14 09:33:12,45262,1131.55
47,Vend,2019-12-14 09:33:12,71865,1796.625
48,Vend,2020-01-14 09:33:12,66886,1672.15
49,Vend,2020-02-14 09:33:12,37239,930.975
50,Vend,2020-03-14 09:33:12,91725,2293.125
51,Vend,2020-04-14 09:33:12,94329,2358.225
52,Vend,2020-05-14 09:33:12,7035,175.875
53,Vend,2020-06-14 09:33:12,54405,1360.125
54,Vend,2020-07-14 09:33:12,64402,1610.05
55,Vend,2020-08-14 09:33:12,70252,1756.3
56,Vend,2020-09-14 09:33:12,41912,1047.8
57,Vend,2020-10-14 09:33:12,5676,141.9
58,Vend,2020-11-14 09:33:12,48386,1209.65
59,Vend,2020-12-14 09:33:12,17496,437.4
60,Vend,2021-01-14 09:33:12,59877,1496.925
61,Vend,2021-02-14 09:33:12,60663,1516.575
62,Vend,2021-03-14 09:33:12,67287,1682.175
63,Vend,2021-04-14 09:33:12,12645,316.125
64,Vend,2021-05-14 09:33:12,66413,1660.325
65,Vend,2021-06-14 09:33:12,54113,1352.825
66,Vend,2021-07-14 09:33:12,90873,2271.825
67,Vend,2021-08-14 09:33:12,81480,2037.0
68,Vend,2021-09-14 09:33:12,56004,1400.1
69,Vend,2021-10-14 09:33:12,37212,930.3
70,Vend,2021-11-14 09:33:12,48362,1209.05
71,Vend,2021-12-14 09:33:12,27999,699.975
72,Vend,2022-01-14 09:33:12,18670,466.75
