,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,44468,1111.7
1,Vend,2016-02-14 09:33:12,2762,69.05
2,Vend,2016-03-14 09:33:12,78693,1967.325
3,Vend,2016-04-14 09:33:12,97955,2448.875
4,Vend,2016-05-14 09:33:12,69635,1740.875
5,Vend,2016-06-14 09:33:12,72820,1820.5
6,Vend,2016-07-14 09:33:12,79399,1984.975
7,Vend,2016-08-14 09:33:12,98641,2466.025
8,Vend,2016-09-14 09:33:12,72849,1821.225
9,Vend,2016-10-14 09:33:12,35756,893.9
10,Vend,2016-11-14 09:33:12,67150,1678.75
11,Vend,2016-12-14 09:33:12,90764,2269.1
12,Vend,2017-01-14 09:33:12,5980,149.5
13,Vend,2017-02-14 09:33:12,95261,2381.525
14,Vend,2017-03-14 09:33:12,82494,2062.35
15,Vend,2017-04-14 09:33:12,75503,1887.575
16,Vend,2017-05-14 09:33:12,70562,1764.05
17,Vend,2017-06-14 09:33:12,13878,346.95
18,Vend,2017-07-14 09:33:12,82546,2063.65
19,Vend,2017-08-14 09:33:12,86300,2157.5
20,Vend,2017-09-14 09:33:12,79748,1993.7
21,Vend,2017-10-14 09:33:12,21982,549.55
22,Vend,2017-11-14 09:33:12,79449,1986.225
23,Vend,2017-12-14 09:33:12,69521,1738.025
24,Vend,2018-01-14 09:33:12,41253,1031.325
25,Vend,2018-02-14 09:33:12,33710,842.75
26,Vend,2018-03-14 09:33:12,30298,757.45
27,Vend,2018-04-14 09:33:12,55602,1390.05
28,Vend,2018-05-14 09:33:12,82135,2053.375
29,Vend,2018-06-14 09:33:12,90863,2271.575
30,Vend,2018-07-14 09:33:12,8665,216.625
31,Vend,2018-08-14 09:33:12,33775,844.375
32,Vend,2018-09-14 09:33:12,44400,1110.0
33,Vend,2018-10-14 09:33:12,14641,366.025
34,Vend,2018-11-14 09:33:12,95529,2388.225
35,Vend,2018-12-14 09:33:12,63128,1578.2
36,Vend,2019-01-14 09:33:12,82808,2070.2
37,Vend,2019-02-14 09:33:12,91351,2283.775
38,Vend,2019-03-14 09:33:12,57398,1434.95
39,Vend,2019-04-14 09:33:12,71056,1776.4
40,Vend,2019-05-14 09:33:12,80989,2024.725
41,Vend,2019-06-14 09:33:12,6658,166.45
42,Vend,2019-07-14 09:33:12,95447,2386.175
43,Vend,2019-08-14 09:33:12,4492,112.3
44,Vend,2019-09-14 09:33:12,36375,909.375
45,Vend,2019-10-14 09:33:12,60137,1503.425
46,Vend,2019-11-14 09:33:12,32595,814.875
47,Vend,2019-12-14 09:33:12,39765,994.125
48,Vend,2020-01-14 09:33:12,55475,1386.875
49,Vend,2020-02-14 09:33:12,69236,1730.9
50,Vend,2020-03-14 09:33:12,31532,788.3
51,Vend,2020-04-14 09:33:12,64564,1614.1
52,Vend,2020-05-14 09:33:12,57499,1437.475
53,Vend,2020-06-14 09:33:12,93558,2338.95
54,Vend,2020-07-14 09:33:12,38657,966.425
55,Vend,2020-08-14 09:33:12,81927,2048.175
56,Vend,2020-09-14 09:33:12,70590,1764.75
57,Vend,2020-10-14 09:33:12,46810,1170.25
58,Vend,2020-11-14 09:33:12,65398,1634.95
59,Vend,2020-12-14 09:33:12,98110,2452.75
60,Vend,2021-01-14 09:33:12,94144,2353.6
61,Vend,2021-02-14 09:33:12,76664,1916.6
62,Vend,2021-03-14 09:33:12,10746,268.65
63,Vend,2021-04-14 09:33:12,84797,2119.925
64,Vend,2021-05-14 09:33:12,37497,937.425
65,Vend,2021-06-14 09:33:12,66236,1655.9
66,Vend,2021-07-14 09:33:12,86552,2163.8
67,Vend,2021-08-14 09:33:12,95362,2384.05
68,Vend,2021-09-14 09:33:12,74592,1864.8
69,Vend,2021-10-14 09:33:12,64811,1620.275
70,Vend,2021-11-14 09:33:12,15801,395.025
71,Vend,2021-12-14 09:33:12,67155,1678.875
72,Vend,2022-01-14 09:33:12,57674,1441.85
