,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,26773,669.325
1,Payment,2016-01-26 11:04:23,-30201,
2,Billed,2016-02-14 09:33:12,15735,393.375
3,Payment,2016-02-26 11:04:23,-92946,
4,Billed,2016-03-14 09:33:12,84264,2106.6
5,Payment,2016-03-26 11:04:23,-44851,
6,Billed,2016-04-14 09:33:12,59105,1477.625
7,Payment,2016-04-26 11:04:23,-89425,
8,Billed,2016-05-14 09:33:12,21212,530.3
9,Payment,2016-05-26 11:04:23,-67298,
10,Billed,2016-06-14 09:33:12,77506,1937.65
11,Payment,2016-06-26 11:04:23,-40673,
12,Billed,2016-07-14 09:33:12,60741,1518.525
13,Payment,2016-07-26 11:04:23,-77722,
14,Billed,2016-08-14 09:33:12,73688,1842.2
15,Payment,2016-08-26 11:04:23,-52307,
16,Billed,2016-09-14 09:33:12,62922,1573.05
17,Payment,2016-09-26 11:04:23,-99080,
18,Billed,2016-10-14 09:33:12,8303,207.575
19,Payment,2016-10-26 11:04:23,-41883,
20,Billed,2016-11-14 09:33:12,46497,1162.425
21,Payment,2016-11-26 11:04:23,-38398,
22,Billed,2016-12-14 09:33:12,91744,2293.6
23,Payment,2016-12-26 11:04:23,-16915,
24,Billed,2017-01-14 09:33:12,25668,641.7
25,Payment,2017-01-26 11:04:23,-40071,
26,Billed,2017-02-14 09:33:12,26702,667.55
27,Payment,2017-02-26 11:04:23,-71858,
28,Billed,2017-03-14 09:33:12,29310,732.75
29,Payment,2017-03-26 11:04:23,-9192,
30,Billed,2017-04-14 09:33:12,86175,2154.375
31,Payment,2017-04-26 11:04:23,-21495,
32,Billed,2017-05-14 09:33:12,88558,2213.95
33,Payment,2017-05-26 11:04:23,-59693,
34,Billed,2017-06-14 09:33:12,23860,596.5
35,Payment,2017-06-26 11:04:23,-34220,
36,Billed,2017-07-14 09:33:12,89042,2226.05
37,Payment,2017-07-26 11:04:23,-55047,
38,Billed,2017-08-14 09:33:12,71318,1782.95
39,Payment,2017-08-26 11:04:23,-89025,
40,Billed,2017-09-14 09:33:12,28264,706.6
41,Payment,2017-09-26 11:04:23,-36480,
42,Billed,2017-10-14 09:33:12,36063,901.575
43,Payment,2017-10-26 11:04:23,-50135,
44,Billed,2017-11-14 09:33:12,85589,2139.725
45,Payment,2017-11-26 11:04:23,-15080,
46,Billed,2017-12-14 09:33:12,62734,1568.35
47,Payment,2017-12-26 11:04:23,-2689,
48,Billed,2018-01-14 09:33:12,35249,881.225
49,Payment,2018-01-26 11:04:23,-2667,
50,Billed,2018-02-14 09:33:12,69046,1726.15
51,Payment,2018-02-26 11:04:23,-32021,
52,Billed,2018-03-14 09:33:12,91797,2294.925
53,Payment,2018-03-26 11:04:23,-39120,
54,Billed,2018-04-14 09:33:12,32809,820.225
55,Payment,2018-04-26 11:04:23,-55395,
56,Billed,2018-05-14 09:33:12,8629,215.725
57,Payment,2018-05-26 11:04:23,-38695,
58,Billed,2018-06-14 09:33:12,46023,1150.575
59,Payment,2018-06-26 11:04:23,-35755,
60,Billed,2018-07-14 09:33:12,61936,1548.4
61,Payment,2018-07-26 11:04:23,-14856,
62,Billed,2018-08-14 09:33:12,13366,334.15
63,Payment,2018-08-26 11:04:23,-33880,
64,Billed,2018-09-14 09:33:12,70014,1750.35
65,Payment,2018-09-26 11:04:23,-92788,
66,Billed,2018-10-14 09:33:12,32553,813.825
67,Payment,2018-10-26 11:04:23,-42310,
68,Billed,2018-11-14 09:33:12,73670,1841.75
69,Payment,2018-11-26 11:04:23,-30604,
70,Billed,2018-12-14 09:33:12,28103,702.575
71,Payment,2018-12-26 11:04:23,-85239,
72,Billed,2019-01-14 09:33:12,72863,1821.575
73,Payment,2019-01-26 11:04:23,-62680,
74,Billed,2019-02-14 09:33:12,82645,2066.125
75,Payment,2019-02-26 11:04:23,-53701,
76,Billed,2019-03-14 09:33:12,17414,435.35
77,Payment,2019-03-26 11:04:23,-53774,
78,Billed,2019-04-14 09:33:12,69251,1731.275
79,Payment,2019-04-26 11:04:23,-99040,
80,Billed,2019-05-14 09:33:12,87671,2191.775
81,Payment,2019-05-26 11:04:23,-84451,
82,Billed,2019-06-14 09:33:12,84529,2113.225
83,Payment,2019-06-26 11:04:23,-58933,
84,Billed,2019-07-14 09:33:12,21184,529.6
85,Payment,2019-07-26 11:04:23,-9630,
86,Billed,2019-08-14 09:33:12,44812,1120.3
87,Payment,2019-08-26 11:04:23,-26319,
88,Billed,2019-09-14 09:33:12,21636,540.9
89,Payment,2019-09-26 11:04:23,-34733,
90,Billed,2019-10-14 09:33:12,9751,243.775
91,Payment,2019-10-26 11:04:23,-43452,
92,Billed,2019-11-14 09:33:12,66842,1671.05
93,Payment,2019-11-26 11:04:23,-15478,
94,Billed,2019-12-14 09:33:12,13215,330.375
95,Payment,2019-12-26 11:04:23,-24863,
96,Billed,2020-01-14 09:33:12,64293,1607.325
97,Payment,2020-01-26 11:04:23,-83632,
98,Billed,2020-02-14 09:33:12,12428,310.7
99,Payment,2020-02-26 11:04:23,-25484,
100,Billed,2020-03-14 09:33:12,85194,2129.85
101,Payment,2020-03-26 11:04:23,-38992,
102,Billed,2020-04-14 09:33:12,39292,982.3
103,Payment,2020-04-26 11:04:23,-28881,
104,Billed,2020-05-14 09:33:12,62975,1574.375
105,Payment,2020-05-26 11:04:23,-81741,
106,Billed,2020-06-14 09:33:12,65585,1639.625
107,Payment,2020-06-26 11:04:23,-99141,
108,Billed,2020-07-14 09:33:12,64819,1620.475
109,Payment,2020-07-26 11:04:23,-73545,
110,Billed,2020-08-14 09:33:12,58144,1453.6
111,Payment,2020-08-26 11:04:23,-85022,
112,Billed,2020-09-14 09:33:12,66805,1670.125
113,Payment,2020-09-26 11:04:23,-27799,
114,Billed,2020-10-14 09:33:12,26225,655.625
115,Payment,2020-10-26 11:04:23,-58546,
116,Billed,2020-11-14 09:33:12,17081,427.025
117,Payment,2020-11-26 11:04:23,-91674,
118,Billed,2020-12-14 09:33:12,73884,1847.1
119,Payment,2020-12-26 11:04:23,-28370,
120,Billed,2021-01-14 09:33:12,10517,262.925
