,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,95243,2381.075
1,Vend,2016-02-14 09:33:12,16424,410.6
2,Vend,2016-03-14 09:33:12,40987,1024.675
3,Vend,2016-04-14 09:33:12,9572,239.3
4,Vend,2016-05-14 09:33:12,99849,2496.225
5,Vend,2016-06-14 09:33:12,78107,1952.675
6,Vend,2016-07-14 09:33:12,71098,1777.45
7,Vend,2016-08-14 09:33:12,35565,889.125
8,Vend,2016-09-14 09:33:12,25916,647.9
9,Vend,2016-10-14 09:33:12,41609,1040.225
10,Vend,2016-11-14 09:33:12,20204,505.1
11,Vend,2016-12-14 09:33:12,28788,719.7
12,Vend,2017-01-14 09:33:12,27866,696.65
13,Vend,2017-02-14 09:33:12,82973,2074.325
14,Vend,2017-03-14 09:33:12,20219,505.475
15,Vend,2017-04-14 09:33:12,95322,2383.05
16,Vend,2017-05-14 09:33:12,60468,1511.7
17,Vend,2017-06-14 09:33:12,70856,1771.4
18,Vend,2017-07-14 09:33:12,84510,2112.75
19,Vend,2017-08-14 09:33:12,19060,476.5
20,Vend,2017-09-14 09:33:12,64811,1620.275
21,Vend,2017-10-14 09:33:12,9578,239.45
22,Vend,2017-11-14 09:33:12,41003,1025.075
23,Vend,2017-12-14 09:33:12,10896,272.4
24,Vend,2018-01-14 09:33:12,74389,1859.725
25,Vend,2018-02-14 09:33:12,67293,1682.325
26,Vend,2018-03-14 09:33:12,67040,1676.0
27,Vend,2018-04-14 09:33:12,80977,2024.425
28,Vend,2018-05-14 09:33:12,63326,1583.15
29,Vend,2018-06-14 09:33:12,3132,78.3
30,Vend,2018-07-14 09:33:12,84350,2108.75
31,Vend,2018-08-14 09:33:12,10761,269.025
32,Vend,2018-09-14 09:33:12,67562,1689.05
33,Vend,2018-10-14 09:33:12,31378,784.45
34,Vend,2018-11-14 09:33:12,67962,1699.05
35,Vend,2018-12-14 09:33:12,39694,992.35
36,Vend,2019-01-14 09:33:12,71319,1782.975
37,Vend,2019-02-14 09:33:12,9043,226.075
38,Vend,2019-03-14 09:33:12,36034,900.85
39,Vend,2019-04-14 09:33:12,50079,1251.975
40,Vend,2019-05-14 09:33:12,94977,2374.425
41,Vend,2019-06-14 09:33:12,18482,462.05
42,Vend,2019-07-14 09:33:12,31025,775.625
43,Vend,2019-08-14 09:33:12,29017,725.425
44,Vend,2019-09-14 09:33:12,24067,601.675
45,Vend,2019-10-14 09:33:12,73543,1838.575
46,Vend,2019-11-14 09:33:12,7748,193.7
47,Vend,2019-12-14 09:33:12,67803,1695.075
48,Vend,2020-01-14 09:33:12,46071,1151.775
49,Vend,2020-02-14 09:33:12,86422,2160.55
50,Vend,2020-03-14 09:33:12,15391,384.775
51,Vend,2020-04-14 09:33:12,21321,533.025
52,Vend,2020-05-14 09:33:12,2510,62.75
53,Vend,2020-06-14 09:33:12,73034,1825.85
54,Vend,2020-07-14 09:33:12,24005,600.125
55,Vend,2020-08-14 09:33:12,73483,1837.075
56,Vend,2020-09-14 09:33:12,20913,522.825
57,Vend,2020-10-14 09:33:12,17343,433.575
58,Vend,2020-11-14 09:33:12,45073,1126.825
59,Vend,2020-12-14 09:33:12,14059,351.475
60,Vend,2021-01-14 09:33:12,33623,840.575
61,Vend,2021-02-14 09:33:12,37362,934.05
62,Vend,2021-03-14 09:33:12,51607,1290.175
63,Vend,2021-04-14 09:33:12,11725,293.125
64,Vend,2021-05-14 09:33:12,32764,819.1
65,Vend,2021-06-14 09:33:12,7744,193.6
66,Vend,2021-07-14 09:33:12,74966,1874.15
67,Vend,2021-08-14 09:33:12,85015,2125.375
68,Vend,2021-09-14 09:33:12,41200,1030.0
69,Vend,2021-10-14 09:33:12,52770,1319.25
70,Vend,2021-11-14 09:33:12,53696,1342.4
71,Vend,2021-12-14 09:33:12,96945,2423.625
72,Vend,2022-01-14 09:33:12,47801,1195.025
