,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,61416,1535.4
1,Payment,2016-01-26 11:04:23,-20485,
2,Billed,2016-02-14 09:33:12,68313,1707.825
3,Payment,2016-02-26 11:04:23,-97998,
4,Billed,2016-03-14 09:33:12,78794,1969.85
5,Payment,2016-03-26 11:04:23,-20217,
6,Billed,2016-04-14 09:33:12,38182,954.55
7,Payment,2016-04-26 11:04:23,-64252,
8,Billed,2016-05-14 09:33:12,68795,1719.875
9,Payment,2016-05-26 11:04:23,-27834,
10,Billed,2016-06-14 09:33:12,44360,1109.0
11,Payment,2016-06-26 11:04:23,-87553,
12,Billed,2016-07-14 09:33:12,11105,277.625
13,Payment,2016-07-26 11:04:23,-86195,
14,Billed,2016-08-14 09:33:12,82695,2067.375
15,Payment,2016-08-26 11:04:23,-80790,
16,Billed,2016-09-14 09:33:12,44308,1107.7
17,Payment,2016-09-26 11:04:23,-24112,
18,Billed,2016-10-14 09:33:12,83978,2099.45
19,Payment,2016-10-26 11:04:23,-96840,
20,Billed,2016-11-14 09:33:12,16713,417.825
21,Payment,2016-11-26 11:04:23,-34804,
22,Billed,2016-12-14 09:33:12,39134,978.35
23,Payment,2016-12-26 11:04:23,-33353,
24,Billed,2017-01-14 09:33:12,4467,111.675
25,Payment,2017-01-26 11:04:23,-8311,
26,Billed,2017-02-14 09:33:12,17806,445.15
27,Payment,2017-02-26 11:04:23,-2812,
28,Billed,2017-03-14 09:33:12,79952,1998.8
29,Payment,2017-03-26 11:04:23,-5417,
30,Billed,2017-04-14 09:33:12,64336,1608.4
31,Payment,2017-04-26 11:04:23,-52962,
32,Billed,2017-05-14 09:33:12,38923,973.075
33,Payment,2017-05-26 11:04:23,-93296,
34,Billed,2017-06-14 09:33:12,24828,620.7
35,Payment,2017-06-26 11:04:23,-52231,
36,Billed,2017-07-14 09:33:12,66954,1673.85
37,Payment,2017-07-26 11:04:23,-54981,
38,Billed,2017-08-14 09:33:12,7259,181.475
39,Payment,2017-08-26 11:04:23,-31827,
40,Billed,2017-09-14 09:33:12,87047,2176.175
41,Payment,2017-09-26 11:04:23,-30671,
42,Billed,2017-10-14 09:33:12,16404,410.1
43,Payment,2017-10-26 11:04:23,-89013,
44,Billed,2017-11-14 09:33:12,25824,645.6
45,Payment,2017-11-26 11:04:23,-3971,
46,Billed,2017-12-14 09:33:12,24659,616.475
47,Payment,2017-12-26 11:04:23,-85613,
48,Billed,2018-01-14 09:33:12,93818,2345.45
49,Payment,2018-01-26 11:04:23,-48730,
50,Billed,2018-02-14 09:33:12,67880,1697.0
51,Payment,2018-02-26 11:04:23,-94074,
52,Billed,2018-03-14 09:33:12,59785,1494.625
53,Payment,2018-03-26 11:04:23,-36104,
54,Billed,2018-04-14 09:33:12,83672,2091.8
55,Payment,2018-04-26 11:04:23,-67955,
56,Billed,2018-05-14 09:33:12,23623,590.575
57,Payment,2018-05-26 11:04:23,-95394,
58,Billed,2018-06-14 09:33:12,24660,616.5
59,Payment,2018-06-26 11:04:23,-33226,
60,Billed,2018-07-14 09:33:12,55097,1377.425
61,Payment,2018-07-26 11:04:23,-98861,
62,Billed,2018-08-14 09:33:12,85484,2137.1
63,Payment,2018-08-26 11:04:23,-64539,
64,Billed,2018-09-14 09:33:12,77479,1936.975
65,Payment,2018-09-26 11:04:23,-94783,
66,Billed,2018-10-14 09:33:12,7301,182.525
67,Payment,2018-10-26 11:04:23,-97614,
68,Billed,2018-11-14 09:33:12,21551,538.775
69,Payment,2018-11-26 11:04:23,-14879,
70,Billed,2018-12-14 09:33:12,54354,1358.85
71,Payment,2018-12-26 11:04:23,-5214,
72,Billed,2019-01-14 09:33:12,66640,1666.0
73,Payment,2019-01-26 11:04:23,-65677,
74,Billed,2019-02-14 09:33:12,17067,426.675
75,Payment,2019-02-26 11:04:23,-2907,
