,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,80899,2022.475
1,Vend,2016-02-14 09:33:12,7095,177.375
2,Vend,2016-03-14 09:33:12,15159,378.975
3,Vend,2016-04-14 09:33:12,22510,562.75
4,Vend,2016-05-14 09:33:12,60593,1514.825
5,Vend,2016-06-14 09:33:12,3353,83.825
6,Vend,2016-07-14 09:33:12,89184,2229.6
7,Vend,2016-08-14 09:33:12,65923,1648.075
8,Vend,2016-09-14 09:33:12,20616,515.4
9,Vend,2016-10-14 09:33:12,73707,1842.675
10,Vend,2016-11-14 09:33:12,21555,538.875
11,Vend,2016-12-14 09:33:12,92313,2307.825
12,Vend,2017-01-14 09:33:12,20034,500.85
13,Vend,2017-02-14 09:33:12,90373,2259.325
14,Vend,2017-03-14 09:33:12,83416,2085.4
15,Vend,2017-04-14 09:33:12,18487,462.175
16,Vend,2017-05-14 09:33:12,54708,1367.7
17,Vend,2017-06-14 09:33:12,63862,1596.55
18,Vend,2017-07-14 09:33:12,26004,650.1
19,Vend,2017-08-14 09:33:12,29945,748.625
20,Vend,2017-09-14 09:33:12,30718,767.95
21,Vend,2017-10-14 09:33:12,63034,1575.85
22,Vend,2017-11-14 09:33:12,54211,1355.275
23,Vend,2017-12-14 09:33:12,87914,2197.85
24,Vend,2018-01-14 09:33:12,81842,2046.05
25,Vend,2018-02-14 09:33:12,61150,1528.75
26,Vend,2018-03-14 09:33:12,91393,2284.825
27,Vend,2018-04-14 09:33:12,17173,429.325
28,Vend,2018-05-14 09:33:12,36255,906.375
29,Vend,2018-06-14 09:33:12,39458,986.45
30,Vend,2018-07-14 09:33:12,27853,696.325
31,Vend,2018-08-14 09:33:12,2090,52.25
32,Vend,2018-09-14 09:33:12,96605,2415.125
33,Vend,2018-10-14 09:33:12,50027,1250.675
34,Vend,2018-11-14 09:33:12,84040,2101.0
35,Vend,2018-12-14 09:33:12,97032,2425.8
36,Vend,2019-01-14 09:33:12,77394,1934.85
37,Vend,2019-02-14 09:33:12,96166,2404.15
38,Vend,2019-03-14 09:33:12,36919,922.975
39,Vend,2019-04-14 09:33:12,53475,1336.875
40,Vend,2019-05-14 09:33:12,5277,131.925
41,Vend,2019-06-14 09:33:12,75151,1878.775
42,Vend,2019-07-14 09:33:12,23684,592.1
43,Vend,2019-08-14 09:33:12,3505,87.625
44,Vend,2019-09-14 09:33:12,52823,1320.575
45,Vend,2019-10-14 09:33:12,32342,808.55
46,Vend,2019-11-14 09:33:12,82522,2063.05
47,Vend,2019-12-14 09:33:12,98358,2458.95
48,Vend,2020-01-14 09:33:12,26800,670.0
49,Vend,2020-02-14 09:33:12,47839,1195.975
50,Vend,2020-03-14 09:33:12,47320,1183.0
51,Vend,2020-04-14 09:33:12,71014,1775.35
52,Vend,2020-05-14 09:33:12,4176,104.4
53,Vend,2020-06-14 09:33:12,75480,1887.0
54,Vend,2020-07-14 09:33:12,6227,155.675
55,Vend,2020-08-14 09:33:12,9512,237.8
56,Vend,2020-09-14 09:33:12,40804,1020.1
57,Vend,2020-10-14 09:33:12,47797,1194.925
58,Vend,2020-11-14 09:33:12,61088,1527.2
59,Vend,2020-12-14 09:33:12,8354,208.85
60,Vend,2021-01-14 09:33:12,75421,1885.525
61,Vend,2021-02-14 09:33:12,39505,987.625
62,Vend,2021-03-14 09:33:12,64196,1604.9
63,Vend,2021-04-14 09:33:12,16057,401.425
64,Vend,2021-05-14 09:33:12,88315,2207.875
65,Vend,2021-06-14 09:33:12,27472,686.8
66,Vend,2021-07-14 09:33:12,15727,393.175
67,Vend,2021-08-14 09:33:12,27022,675.55
68,Vend,2021-09-14 09:33:12,30681,767.025
69,Vend,2021-10-14 09:33:12,30050,751.25
70,Vend,2021-11-14 09:33:12,6771,169.275
71,Vend,2021-12-14 09:33:12,5653,141.325
72,Vend,2022-01-14 09:33:12,81814,2045.35
