,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,7905,197.625
1,Payment,2016-01-26 11:04:23,-75932,
2,Billed,2016-02-14 09:33:12,59733,1493.325
3,Payment,2016-02-26 11:04:23,-24159,
4,Billed,2016-03-14 09:33:12,94302,2357.55
5,Payment,2016-03-26 11:04:23,-51698,
6,Billed,2016-04-14 09:33:12,95023,2375.575
7,Payment,2016-04-26 11:04:23,-42844,
8,Billed,2016-05-14 09:33:12,75190,1879.75
9,Payment,2016-05-26 11:04:23,-8586,
10,Billed,2016-06-14 09:33:12,78723,1968.075
11,Payment,2016-06-26 11:04:23,-16714,
12,Billed,2016-07-14 09:33:12,85721,2143.025
13,Payment,2016-07-26 11:04:23,-33593,
14,Billed,2016-08-14 09:33:12,78003,1950.075
15,Payment,2016-08-26 11:04:23,-10693,
16,Billed,2016-09-14 09:33:12,54912,1372.8
17,Payment,2016-09-26 11:04:23,-86659,
18,Billed,2016-10-14 09:33:12,29379,734.475
19,Payment,2016-10-26 11:04:23,-42822,
20,Billed,2016-11-14 09:33:12,55371,1384.275
21,Payment,2016-11-26 11:04:23,-36152,
22,Billed,2016-12-14 09:33:12,69382,1734.55
23,Payment,2016-12-26 11:04:23,-54226,
24,Billed,2017-01-14 09:33:12,79871,1996.775
25,Payment,2017-01-26 11:04:23,-39372,
26,Billed,2017-02-14 09:33:12,43978,1099.45
27,Payment,2017-02-26 11:04:23,-2709,
28,Billed,2017-03-14 09:33:12,21022,525.55
29,Payment,2017-03-26 11:04:23,-73770,
30,Billed,2017-04-14 09:33:12,47522,1188.05
31,Payment,2017-04-26 11:04:23,-7633,
32,Billed,2017-05-14 09:33:12,26520,663.0
33,Payment,2017-05-26 11:04:23,-99538,
34,Billed,2017-06-14 09:33:12,45280,1132.0
35,Payment,2017-06-26 11:04:23,-42886,
36,Billed,2017-07-14 09:33:12,39087,977.175
37,Payment,2017-07-26 11:04:23,-39532,
38,Billed,2017-08-14 09:33:12,70123,1753.075
39,Payment,2017-08-26 11:04:23,-51416,
40,Billed,2017-09-14 09:33:12,15146,378.65
41,Payment,2017-09-26 11:04:23,-90632,
42,Billed,2017-10-14 09:33:12,12490,312.25
43,Payment,2017-10-26 11:04:23,-28675,
44,Billed,2017-11-14 09:33:12,72586,1814.65
45,Payment,2017-11-26 11:04:23,-27770,
46,Billed,2017-12-14 09:33:12,58032,1450.8
47,Payment,2017-12-26 11:04:23,-3076,
48,Billed,2018-01-14 09:33:12,47733,1193.325
49,Payment,2018-01-26 11:04:23,-96134,
50,Billed,2018-02-14 09:33:12,84966,2124.15
51,Payment,2018-02-26 11:04:23,-67846,
52,Billed,2018-03-14 09:33:12,97832,2445.8
53,Payment,2018-03-26 11:04:23,-47148,
54,Billed,2018-04-14 09:33:12,13754,343.85
55,Payment,2018-04-26 11:04:23,-76610,
56,Billed,2018-05-14 09:33:12,42405,1060.125
57,Payment,2018-05-26 11:04:23,-96253,
