,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,98790,2469.75
1,Payment,2016-01-26 11:04:23,-85299,
2,Billed,2016-02-14 09:33:12,56642,1416.05
3,Payment,2016-02-26 11:04:23,-15530,
4,Billed,2016-03-14 09:33:12,69130,1728.25
5,Payment,2016-03-26 11:04:23,-27218,
6,Billed,2016-04-14 09:33:12,45368,1134.2
7,Payment,2016-04-26 11:04:23,-91329,
8,Billed,2016-05-14 09:33:12,73085,1827.125
9,Payment,2016-05-26 11:04:23,-68485,
10,Billed,2016-06-14 09:33:12,22031,550.775
11,Payment,2016-06-26 11:04:23,-52673,
12,Billed,2016-07-14 09:33:12,55172,1379.3
13,Payment,2016-07-26 11:04:23,-44480,
14,Billed,2016-08-14 09:33:12,21252,531.3
15,Payment,2016-08-26 11:04:23,-38816,
16,Billed,2016-09-14 09:33:12,90725,2268.125
17,Payment,2016-09-26 11:04:23,-52821,
18,Billed,2016-10-14 09:33:12,11630,290.75
19,Payment,2016-10-26 11:04:23,-62147,
20,Billed,2016-11-14 09:33:12,91877,2296.925
21,Payment,2016-11-26 11:04:23,-98298,
22,Billed,2016-12-14 09:33:12,28239,705.975
23,Payment,2016-12-26 11:04:23,-32774,
24,Billed,2017-01-14 09:33:12,17062,426.55
25,Payment,2017-01-26 11:04:23,-44981,
26,Billed,2017-02-14 09:33:12,20092,502.3
27,Payment,2017-02-26 11:04:23,-10526,
28,Billed,2017-03-14 09:33:12,36817,920.425
29,Payment,2017-03-26 11:04:23,-65290,
30,Billed,2017-04-14 09:33:12,27002,675.05
31,Payment,2017-04-26 11:04:23,-74971,
32,Billed,2017-05-14 09:33:12,98623,2465.575
33,Payment,2017-05-26 11:04:23,-73618,
34,Billed,2017-06-14 09:33:12,94036,2350.9
35,Payment,2017-06-26 11:04:23,-74813,
36,Billed,2017-07-14 09:33:12,73340,1833.5
37,Payment,2017-07-26 11:04:23,-92954,
38,Billed,2017-08-14 09:33:12,69591,1739.775
39,Payment,2017-08-26 11:04:23,-85841,
40,Billed,2017-09-14 09:33:12,91868,2296.7
41,Payment,2017-09-26 11:04:23,-32941,
42,Billed,2017-10-14 09:33:12,76108,1902.7
43,Payment,2017-10-26 11:04:23,-81654,
44,Billed,2017-11-14 09:33:12,72150,1803.75
45,Payment,2017-11-26 11:04:23,-31495,
46,Billed,2017-12-14 09:33:12,11543,288.575
47,Payment,2017-12-26 11:04:23,-95113,
48,Billed,2018-01-14 09:33:12,73993,1849.825
49,Payment,2018-01-26 11:04:23,-58882,
50,Billed,2018-02-14 09:33:12,69467,1736.675
51,Payment,2018-02-26 11:04:23,-95501,
52,Billed,2018-03-14 09:33:12,37164,929.1
53,Payment,2018-03-26 11:04:23,-52947,
54,Billed,2018-04-14 09:33:12,18375,459.375
55,Payment,2018-04-26 11:04:23,-97418,
56,Billed,2018-05-14 09:33:12,26387,659.675
57,Payment,2018-05-26 11:04:23,-70138,
58,Billed,2018-06-14 09:33:12,78724,1968.1
59,Payment,2018-06-26 11:04:23,-29376,
60,Billed,2018-07-14 09:33:12,48010,1200.25
61,Payment,2018-07-26 11:04:23,-38545,
62,Billed,2018-08-14 09:33:12,2740,68.5
63,Payment,2018-08-26 11:04:23,-50927,
64,Billed,2018-09-14 09:33:12,65399,1634.975
65,Payment,2018-09-26 11:04:23,-71167,
66,Billed,2018-10-14 09:33:12,58290,1457.25
67,Payment,2018-10-26 11:04:23,-44513,
68,Billed,2018-11-14 09:33:12,42834,1070.85
69,Payment,2018-11-26 11:04:23,-99270,
70,Billed,2018-12-14 09:33:12,5338,133.45
71,Payment,2018-12-26 11:04:23,-82729,
72,Billed,2019-01-14 09:33:12,14210,355.25
73,Payment,2019-01-26 11:04:23,-10200,
74,Billed,2019-02-14 09:33:12,85214,2130.35
75,Payment,2019-02-26 11:04:23,-47971,
76,Billed,2019-03-14 09:33:12,95612,2390.3
77,Payment,2019-03-26 11:04:23,-12114,
78,Billed,2019-04-14 09:33:12,18252,456.3
79,Payment,2019-04-26 11:04:23,-81560,
80,Billed,2019-05-14 09:33:12,31532,788.3
81,Payment,2019-05-26 11:04:23,-96097,
82,Billed,2019-06-14 09:33:12,31391,784.775
83,Payment,2019-06-26 11:04:23,-9133,
84,Billed,2019-07-14 09:33:12,81760,2044.0
85,Payment,2019-07-26 11:04:23,-19050,
86,Billed,2019-08-14 09:33:12,91191,2279.775
87,Payment,2019-08-26 11:04:23,-81794,
88,Billed,2019-09-14 09:33:12,75266,1881.65
89,Payment,2019-09-26 11:04:23,-50955,
90,Billed,2019-10-14 09:33:12,63567,1589.175
91,Payment,2019-10-26 11:04:23,-15555,
92,Billed,2019-11-14 09:33:12,37258,931.45
93,Payment,2019-11-26 11:04:23,-69473,
94,Billed,2019-12-14 09:33:12,59041,1476.025
95,Payment,2019-12-26 11:04:23,-80990,
96,Billed,2020-01-14 09:33:12,37188,929.7
97,Payment,2020-01-26 11:04:23,-52812,
98,Billed,2020-02-14 09:33:12,89917,2247.925
99,Payment,2020-02-26 11:04:23,-48423,
100,Billed,2020-03-14 09:33:12,3985,99.625
101,Payment,2020-03-26 11:04:23,-94436,
102,Billed,2020-04-14 09:33:12,36385,909.625
103,Payment,2020-04-26 11:04:23,-70142,
104,Billed,2020-05-14 09:33:12,9025,225.625
105,Payment,2020-05-26 11:04:23,-13356,
106,Billed,2020-06-14 09:33:12,26047,651.175
107,Payment,2020-06-26 11:04:23,-82200,
108,Billed,2020-07-14 09:33:12,17892,447.3
109,Payment,2020-07-26 11:04:23,-24330,
110,Billed,2020-08-14 09:33:12,2088,52.2
111,Payment,2020-08-26 11:04:23,-37451,
112,Billed,2020-09-14 09:33:12,7870,196.75
113,Payment,2020-09-26 11:04:23,-60184,
114,Billed,2020-10-14 09:33:12,62901,1572.525
115,Payment,2020-10-26 11:04:23,-67747,
116,Billed,2020-11-14 09:33:12,74948,1873.7
117,Payment,2020-11-26 11:04:23,-89765,
118,Billed,2020-12-14 09:33:12,62112,1552.8
119,Payment,2020-12-26 11:04:23,-19106,
120,Billed,2021-01-14 09:33:12,8829,220.725
121,Payment,2021-01-26 11:04:23,-21224,
122,Billed,2021-02-14 09:33:12,16650,416.25
123,Payment,2021-02-26 11:04:23,-78414,
124,Billed,2021-03-14 09:33:12,35899,897.475
125,Payment,2021-03-26 11:04:23,-23302,
126,Billed,2021-04-14 09:33:12,35671,891.775
127,Payment,2021-04-26 11:04:23,-28188,
128,Billed,2021-05-14 09:33:12,88783,2219.575
129,Payment,2021-05-26 11:04:23,-90259,
130,Billed,2021-06-14 09:33:12,68082,1702.05
131,Payment,2021-06-26 11:04:23,-72781,
132,Billed,2021-07-14 09:33:12,13601,340.025
133,Payment,2021-07-26 11:04:23,-78487,
134,Billed,2021-08-14 09:33:12,32787,819.675
135,Payment,2021-08-26 11:04:23,-54351,
136,Billed,2021-09-14 09:33:12,96388,2409.7
137,Payment,2021-09-26 11:04:23,-35458,
138,Billed,2021-10-14 09:33:12,94698,2367.45
139,Payment,2021-10-26 11:04:23,-36301,
140,Billed,2021-11-14 09:33:12,86143,2153.575
141,Payment,2021-11-26 11:04:23,-46796,
142,Billed,2021-12-14 09:33:12,58861,1471.525
143,Payment,2021-12-26 11:04:23,-86258,
144,Billed,2022-01-14 09:33:12,52722,1318.05
145,Payment,2022-01-26 11:04:23,-73318,
