,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,7451,186.275
1,Payment,2016-01-26 11:04:23,-23229,
2,Billed,2016-02-14 09:33:12,74807,1870.175
3,Payment,2016-02-26 11:04:23,-2698,
4,Billed,2016-03-14 09:33:12,62038,1550.95
5,Payment,2016-03-26 11:04:23,-64452,
6,Billed,2016-04-14 09:33:12,81084,2027.1
7,Payment,2016-04-26 11:04:23,-50582,
8,Billed,2016-05-14 09:33:12,66704,1667.6
9,Payment,2016-05-26 11:04:23,-59367,
10,Billed,2016-06-14 09:33:12,55418,1385.45
11,Payment,2016-06-26 11:04:23,-75766,
12,Billed,2016-07-14 09:33:12,29067,726.675
13,Payment,2016-07-26 11:04:23,-16132,
14,Billed,2016-08-14 09:33:12,74465,1861.625
15,Payment,2016-08-26 11:04:23,-37575,
16,Billed,2016-09-14 09:33:12,58400,1460.0
17,Payment,2016-09-26 11:04:23,-49341,
18,Billed,2016-10-14 09:33:12,26782,669.55
19,Payment,2016-10-26 11:04:23,-70818,
20,Billed,2016-11-14 09:33:12,92255,2306.375
21,Payment,2016-11-26 11:04:23,-77937,
22,Billed,2016-12-14 09:33:12,14436,360.9
23,Payment,2016-12-26 11:04:23,-49449,
24,Billed,2017-01-14 09:33:12,17893,447.325
25,Payment,2017-01-26 11:04:23,-69987,
26,Billed,2017-02-14 09:33:12,87053,2176.325
27,Payment,2017-02-26 11:04:23,-9887,
28,Billed,2017-03-14 09:33:12,52066,1301.65
29,Payment,2017-03-26 11:04:23,-16200,
30,Billed,2017-04-14 09:33:12,29589,739.725
31,Payment,2017-04-26 11:04:23,-90033,
32,Billed,2017-05-14 09:33:12,32086,802.15
33,Payment,2017-05-26 11:04:23,-12421,
34,Billed,2017-06-14 09:33:12,14543,363.575
35,Payment,2017-06-26 11:04:23,-18631,
36,Billed,2017-07-14 09:33:12,98508,2462.7
37,Payment,2017-07-26 11:04:23,-92847,
38,Billed,2017-08-14 09:33:12,97592,2439.8
39,Payment,2017-08-26 11:04:23,-52698,
40,Billed,2017-09-14 09:33:12,75022,1875.55
41,Payment,2017-09-26 11:04:23,-10797,
42,Billed,2017-10-14 09:33:12,46417,1160.425
43,Payment,2017-10-26 11:04:23,-61154,
44,Billed,2017-11-14 09:33:12,32307,807.675
45,Payment,2017-11-26 11:04:23,-95816,
46,Billed,2017-12-14 09:33:12,88313,2207.825
47,Payment,2017-12-26 11:04:23,-31967,
48,Billed,2018-01-14 09:33:12,43612,1090.3
49,Payment,2018-01-26 11:04:23,-67188,
50,Billed,2018-02-14 09:33:12,74613,1865.325
51,Payment,2018-02-26 11:04:23,-48836,
52,Billed,2018-03-14 09:33:12,37538,938.45
53,Payment,2018-03-26 11:04:23,-66620,
54,Billed,2018-04-14 09:33:12,66611,1665.275
55,Payment,2018-04-26 11:04:23,-32258,
56,Billed,2018-05-14 09:33:12,77214,1930.35
57,Payment,2018-05-26 11:04:23,-6807,
58,Billed,2018-06-14 09:33:12,42422,1060.55
59,Payment,2018-06-26 11:04:23,-58899,
60,Billed,2018-07-14 09:33:12,23875,596.875
61,Payment,2018-07-26 11:04:23,-6384,
62,Billed,2018-08-14 09:33:12,25406,635.15
63,Payment,2018-08-26 11:04:23,-68038,
64,Billed,2018-09-14 09:33:12,84234,2105.85
65,Payment,2018-09-26 11:04:23,-21617,
66,Billed,2018-10-14 09:33:12,92840,2321.0
67,Payment,2018-10-26 11:04:23,-45063,
68,Billed,2018-11-14 09:33:12,32413,810.325
69,Payment,2018-11-26 11:04:23,-91924,
70,Billed,2018-12-14 09:33:12,24495,612.375
71,Payment,2018-12-26 11:04:23,-93376,
72,Billed,2019-01-14 09:33:12,26607,665.175
73,Payment,2019-01-26 11:04:23,-19566,
74,Billed,2019-02-14 09:33:12,43736,1093.4
75,Payment,2019-02-26 11:04:23,-43127,
76,Billed,2019-03-14 09:33:12,22266,556.65
77,Payment,2019-03-26 11:04:23,-79944,
78,Billed,2019-04-14 09:33:12,19629,490.725
79,Payment,2019-04-26 11:04:23,-80973,
80,Billed,2019-05-14 09:33:12,30700,767.5
81,Payment,2019-05-26 11:04:23,-5559,
82,Billed,2019-06-14 09:33:12,27531,688.275
83,Payment,2019-06-26 11:04:23,-86689,
84,Billed,2019-07-14 09:33:12,44428,1110.7
85,Payment,2019-07-26 11:04:23,-79339,
86,Billed,2019-08-14 09:33:12,70304,1757.6
87,Payment,2019-08-26 11:04:23,-91407,
88,Billed,2019-09-14 09:33:12,54926,1373.15
89,Payment,2019-09-26 11:04:23,-61432,
90,Billed,2019-10-14 09:33:12,39677,991.925
91,Payment,2019-10-26 11:04:23,-22775,
92,Billed,2019-11-14 09:33:12,93940,2348.5
93,Payment,2019-11-26 11:04:23,-18268,
94,Billed,2019-12-14 09:33:12,32802,820.05
95,Payment,2019-12-26 11:04:23,-21706,
96,Billed,2020-01-14 09:33:12,64139,1603.475
97,Payment,2020-01-26 11:04:23,-5254,
98,Billed,2020-02-14 09:33:12,39312,982.8
99,Payment,2020-02-26 11:04:23,-89354,
100,Billed,2020-03-14 09:33:12,50538,1263.45
101,Payment,2020-03-26 11:04:23,-88435,
102,Billed,2020-04-14 09:33:12,87914,2197.85
103,Payment,2020-04-26 11:04:23,-42168,
104,Billed,2020-05-14 09:33:12,38992,974.8
105,Payment,2020-05-26 11:04:23,-26406,
106,Billed,2020-06-14 09:33:12,72873,1821.825
107,Payment,2020-06-26 11:04:23,-43680,
108,Billed,2020-07-14 09:33:12,40431,1010.775
109,Payment,2020-07-26 11:04:23,-69974,
110,Billed,2020-08-14 09:33:12,5504,137.6
111,Payment,2020-08-26 11:04:23,-83952,
112,Billed,2020-09-14 09:33:12,47980,1199.5
113,Payment,2020-09-26 11:04:23,-8564,
114,Billed,2020-10-14 09:33:12,47499,1187.475
115,Payment,2020-10-26 11:04:23,-88209,
116,Billed,2020-11-14 09:33:12,95106,2377.65
117,Payment,2020-11-26 11:04:23,-49361,
118,Billed,2020-12-14 09:33:12,31403,785.075
119,Payment,2020-12-26 11:04:23,-84039,
120,Billed,2021-01-14 09:33:12,83662,2091.55
121,Payment,2021-01-26 11:04:23,-9534,
122,Billed,2021-02-14 09:33:12,99386,2484.65
123,Payment,2021-02-26 11:04:23,-23869,
124,Billed,2021-03-14 09:33:12,57292,1432.3
125,Payment,2021-03-26 11:04:23,-58069,
126,Billed,2021-04-14 09:33:12,83520,2088.0
127,Payment,2021-04-26 11:04:23,-59086,
128,Billed,2021-05-14 09:33:12,41298,1032.45
129,Payment,2021-05-26 11:04:23,-55947,
130,Billed,2021-06-14 09:33:12,91157,2278.925
131,Payment,2021-06-26 11:04:23,-41988,
132,Billed,2021-07-14 09:33:12,16939,423.475
133,Payment,2021-07-26 11:04:23,-36141,
134,Billed,2021-08-14 09:33:12,88180,2204.5
135,Payment,2021-08-26 11:04:23,-12225,
136,Billed,2021-09-14 09:33:12,51616,1290.4
137,Payment,2021-09-26 11:04:23,-64598,
138,Billed,2021-10-14 09:33:12,24090,602.25
139,Payment,2021-10-26 11:04:23,-61948,
140,Billed,2021-11-14 09:33:12,54497,1362.425
141,Payment,2021-11-26 11:04:23,-49263,
142,Billed,2021-12-14 09:33:12,45553,1138.825
143,Payment,2021-12-26 11:04:23,-8844,
144,Billed,2022-01-14 09:33:12,36452,911.3
145,Payment,2022-01-26 11:04:23,-29710,
