,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,15272,381.8
1,Payment,2016-01-26 11:04:23,-66762,
2,Billed,2016-02-14 09:33:12,91984,2299.6
3,Payment,2016-02-26 11:04:23,-45874,
4,Billed,2016-03-14 09:33:12,70964,1774.1
5,Payment,2016-03-26 11:04:23,-49986,
6,Billed,2016-04-14 09:33:12,2080,52.0
7,Payment,2016-04-26 11:04:23,-30075,
8,Billed,2016-05-14 09:33:12,72960,1824.0
9,Payment,2016-05-26 11:04:23,-51793,
10,Billed,2016-06-14 09:33:12,95819,2395.475
11,Payment,2016-06-26 11:04:23,-18471,
12,Billed,2016-07-14 09:33:12,2874,71.85
13,Payment,2016-07-26 11:04:23,-18288,
14,Billed,2016-08-14 09:33:12,96566,2414.15
15,Payment,2016-08-26 11:04:23,-24797,
16,Billed,2016-09-14 09:33:12,55942,1398.55
17,Payment,2016-09-26 11:04:23,-87594,
18,Billed,2016-10-14 09:33:12,5819,145.475
19,Payment,2016-10-26 11:04:23,-33124,
20,Billed,2016-11-14 09:33:12,16818,420.45
21,Payment,2016-11-26 11:04:23,-55805,
22,Billed,2016-12-14 09:33:12,51814,1295.35
23,Payment,2016-12-26 11:04:23,-30574,
24,Billed,2017-01-14 09:33:12,97782,2444.55
25,Payment,2017-01-26 11:04:23,-76173,
26,Billed,2017-02-14 09:33:12,84254,2106.35
27,Payment,2017-02-26 11:04:23,-21174,
28,Billed,2017-03-14 09:33:12,81557,2038.925
29,Payment,2017-03-26 11:04:23,-77516,
30,Billed,2017-04-14 09:33:12,56231,1405.775
31,Payment,2017-04-26 11:04:23,-70339,
32,Billed,2017-05-14 09:33:12,86359,2158.975
33,Payment,2017-05-26 11:04:23,-58786,
34,Billed,2017-06-14 09:33:12,88914,2222.85
35,Payment,2017-06-26 11:04:23,-75215,
36,Billed,2017-07-14 09:33:12,28320,708.0
37,Payment,2017-07-26 11:04:23,-84000,
38,Billed,2017-08-14 09:33:12,14197,354.925
39,Payment,2017-08-26 11:04:23,-99392,
40,Billed,2017-09-14 09:33:12,79817,1995.425
41,Payment,2017-09-26 11:04:23,-97554,
42,Billed,2017-10-14 09:33:12,8655,216.375
43,Payment,2017-10-26 11:04:23,-69271,
44,Billed,2017-11-14 09:33:12,82169,2054.225
45,Payment,2017-11-26 11:04:23,-21092,
46,Billed,2017-12-14 09:33:12,49281,1232.025
47,Payment,2017-12-26 11:04:23,-95615,
48,Billed,2018-01-14 09:33:12,51669,1291.725
49,Payment,2018-01-26 11:04:23,-99708,
50,Billed,2018-02-14 09:33:12,73428,1835.7
51,Payment,2018-02-26 11:04:23,-71388,
52,Billed,2018-03-14 09:33:12,43132,1078.3
53,Payment,2018-03-26 11:04:23,-92681,
54,Billed,2018-04-14 09:33:12,69439,1735.975
55,Payment,2018-04-26 11:04:23,-68760,
56,Billed,2018-05-14 09:33:12,65086,1627.15
57,Payment,2018-05-26 11:04:23,-39626,
58,Billed,2018-06-14 09:33:12,13575,339.375
59,Payment,2018-06-26 11:04:23,-56301,
60,Billed,2018-07-14 09:33:12,66696,1667.4
61,Payment,2018-07-26 11:04:23,-89795,
62,Billed,2018-08-14 09:33:12,95115,2377.875
63,Payment,2018-08-26 11:04:23,-49425,
64,Billed,2018-09-14 09:33:12,93273,2331.825
65,Payment,2018-09-26 11:04:23,-61549,
66,Billed,2018-10-14 09:33:12,4182,104.55
67,Payment,2018-10-26 11:04:23,-50670,
68,Billed,2018-11-14 09:33:12,64773,1619.325
69,Payment,2018-11-26 11:04:23,-38001,
70,Billed,2018-12-14 09:33:12,95169,2379.225
71,Payment,2018-12-26 11:04:23,-6211,
72,Billed,2019-01-14 09:33:12,13429,335.725
73,Payment,2019-01-26 11:04:23,-17061,
74,Billed,2019-02-14 09:33:12,99270,2481.75
75,Payment,2019-02-26 11:04:23,-79542,
76,Billed,2019-03-14 09:33:12,45920,1148.0
77,Payment,2019-03-26 11:04:23,-22850,
78,Billed,2019-04-14 09:33:12,67515,1687.875
79,Payment,2019-04-26 11:04:23,-61266,
80,Billed,2019-05-14 09:33:12,38029,950.725
81,Payment,2019-05-26 11:04:23,-17675,
82,Billed,2019-06-14 09:33:12,65752,1643.8
83,Payment,2019-06-26 11:04:23,-84132,
84,Billed,2019-07-14 09:33:12,75695,1892.375
85,Payment,2019-07-26 11:04:23,-16684,
86,Billed,2019-08-14 09:33:12,86041,2151.025
87,Payment,2019-08-26 11:04:23,-22778,
88,Billed,2019-09-14 09:33:12,49554,1238.85
89,Payment,2019-09-26 11:04:23,-46783,
90,Billed,2019-10-14 09:33:12,66428,1660.7
91,Payment,2019-10-26 11:04:23,-5132,
92,Billed,2019-11-14 09:33:12,53528,1338.2
93,Payment,2019-11-26 11:04:23,-56090,
94,Billed,2019-12-14 09:33:12,43284,1082.1
95,Payment,2019-12-26 11:04:23,-35330,
