,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,73233,1830.825
1,Payment,2016-01-26 11:04:23,-6064,
2,Billed,2016-02-14 09:33:12,37147,928.675
3,Payment,2016-02-26 11:04:23,-31689,
4,Billed,2016-03-14 09:33:12,69561,1739.025
5,Payment,2016-03-26 11:04:23,-19627,
6,Billed,2016-04-14 09:33:12,44688,1117.2
7,Payment,2016-04-26 11:04:23,-65606,
8,Billed,2016-05-14 09:33:12,98537,2463.425
9,Payment,2016-05-26 11:04:23,-71661,
10,Billed,2016-06-14 09:33:12,64533,1613.325
11,Payment,2016-06-26 11:04:23,-8413,
12,Billed,2016-07-14 09:33:12,48590,1214.75
13,Payment,2016-07-26 11:04:23,-66666,
14,Billed,2016-08-14 09:33:12,60239,1505.975
15,Payment,2016-08-26 11:04:23,-22177,
16,Billed,2016-09-14 09:33:12,78619,1965.475
17,Payment,2016-09-26 11:04:23,-9772,
18,Billed,2016-10-14 09:33:12,58163,1454.075
19,Payment,2016-10-26 11:04:23,-94709,
20,Billed,2016-11-14 09:33:12,3790,94.75
21,Payment,2016-11-26 11:04:23,-18921,
22,Billed,2016-12-14 09:33:12,8490,212.25
23,Payment,2016-12-26 11:04:23,-6991,
24,Billed,2017-01-14 09:33:12,51093,1277.325
25,Payment,2017-01-26 11:04:23,-24767,
26,Billed,2017-02-14 09:33:12,42547,1063.675
27,Payment,2017-02-26 11:04:23,-17264,
28,Billed,2017-03-14 09:33:12,56327,1408.175
29,Payment,2017-03-26 11:04:23,-6567,
30,Billed,2017-04-14 09:33:12,18932,473.3
31,Payment,2017-04-26 11:04:23,-33711,
32,Billed,2017-05-14 09:33:12,77155,1928.875
33,Payment,2017-05-26 11:04:23,-98438,
34,Billed,2017-06-14 09:33:12,57315,1432.875
35,Payment,2017-06-26 11:04:23,-53526,
36,Billed,2017-07-14 09:33:12,76164,1904.1
37,Payment,2017-07-26 11:04:23,-82242,
38,Billed,2017-08-14 09:33:12,75439,1885.975
39,Payment,2017-08-26 11:04:23,-54697,
40,Billed,2017-09-14 09:33:12,38055,951.375
41,Payment,2017-09-26 11:04:23,-7792,
42,Billed,2017-10-14 09:33:12,80935,2023.375
43,Payment,2017-10-26 11:04:23,-14771,
44,Billed,2017-11-14 09:33:12,78817,1970.425
45,Payment,2017-11-26 11:04:23,-64411,
46,Billed,2017-12-14 09:33:12,67366,1684.15
47,Payment,2017-12-26 11:04:23,-6881,
48,Billed,2018-01-14 09:33:12,48825,1220.625
49,Payment,2018-01-26 11:04:23,-52449,
50,Billed,2018-02-14 09:33:12,17412,435.3
51,Payment,2018-02-26 11:04:23,-18462,
52,Billed,2018-03-14 09:33:12,81836,2045.9
53,Payment,2018-03-26 11:04:23,-28125,
54,Billed,2018-04-14 09:33:12,50811,1270.275
55,Payment,2018-04-26 11:04:23,-66001,
56,Billed,2018-05-14 09:33:12,42627,1065.675
57,Payment,2018-05-26 11:04:23,-66694,
58,Billed,2018-06-14 09:33:12,8899,222.475
59,Payment,2018-06-26 11:04:23,-87538,
60,Billed,2018-07-14 09:33:12,96714,2417.85
61,Payment,2018-07-26 11:04:23,-89816,
62,Billed,2018-08-14 09:33:12,52935,1323.375
63,Payment,2018-08-26 11:04:23,-21926,
64,Billed,2018-09-14 09:33:12,74909,1872.725
65,Payment,2018-09-26 11:04:23,-29419,
66,Billed,2018-10-14 09:33:12,67596,1689.9
67,Payment,2018-10-26 11:04:23,-60876,
68,Billed,2018-11-14 09:33:12,4155,103.875
69,Payment,2018-11-26 11:04:23,-8342,
70,Billed,2018-12-14 09:33:12,70738,1768.45
71,Payment,2018-12-26 11:04:23,-77624,
72,Billed,2019-01-14 09:33:12,98922,2473.05
73,Payment,2019-01-26 11:04:23,-27482,
74,Billed,2019-02-14 09:33:12,36819,920.475
75,Payment,2019-02-26 11:04:23,-55204,
76,Billed,2019-03-14 09:33:12,4181,104.525
77,Payment,2019-03-26 11:04:23,-48541,
78,Billed,2019-04-14 09:33:12,3761,94.025
79,Payment,2019-04-26 11:04:23,-84181,
80,Billed,2019-05-14 09:33:12,80070,2001.75
81,Payment,2019-05-26 11:04:23,-50938,
82,Billed,2019-06-14 09:33:12,69340,1733.5
83,Payment,2019-06-26 11:04:23,-77761,
84,Billed,2019-07-14 09:33:12,33445,836.125
85,Payment,2019-07-26 11:04:23,-54276,
86,Billed,2019-08-14 09:33:12,32389,809.725
87,Payment,2019-08-26 11:04:23,-25547,
88,Billed,2019-09-14 09:33:12,17648,441.2
89,Payment,2019-09-26 11:04:23,-17096,
90,Billed,2019-10-14 09:33:12,90087,2252.175
91,Payment,2019-10-26 11:04:23,-22798,
92,Billed,2019-11-14 09:33:12,69435,1735.875
93,Payment,2019-11-26 11:04:23,-56966,
94,Billed,2019-12-14 09:33:12,24911,622.775
95,Payment,2019-12-26 11:04:23,-28602,
96,Billed,2020-01-14 09:33:12,94376,2359.4
97,Payment,2020-01-26 11:04:23,-28807,
98,Billed,2020-02-14 09:33:12,41684,1042.1
99,Payment,2020-02-26 11:04:23,-87434,
100,Billed,2020-03-14 09:33:12,98949,2473.725
101,Payment,2020-03-26 11:04:23,-90958,
102,Billed,2020-04-14 09:33:12,15755,393.875
103,Payment,2020-04-26 11:04:23,-48749,
104,Billed,2020-05-14 09:33:12,5319,132.975
105,Payment,2020-05-26 11:04:23,-15799,
106,Billed,2020-06-14 09:33:12,21734,543.35
107,Payment,2020-06-26 11:04:23,-11235,
108,Billed,2020-07-14 09:33:12,43631,1090.775
109,Payment,2020-07-26 11:04:23,-54433,
110,Billed,2020-08-14 09:33:12,85833,2145.825
111,Payment,2020-08-26 11:04:23,-45167,
112,Billed,2020-09-14 09:33:12,24867,621.675
113,Payment,2020-09-26 11:04:23,-7290,
114,Billed,2020-10-14 09:33:12,76624,1915.6
115,Payment,2020-10-26 11:04:23,-5204,
116,Billed,2020-11-14 09:33:12,90039,2250.975
117,Payment,2020-11-26 11:04:23,-89232,
118,Billed,2020-12-14 09:33:12,50318,1257.95
119,Payment,2020-12-26 11:04:23,-92186,
120,Billed,2021-01-14 09:33:12,75243,1881.075
121,Payment,2021-01-26 11:04:23,-58140,
122,Billed,2021-02-14 09:33:12,29761,744.025
123,Payment,2021-02-26 11:04:23,-93600,
124,Billed,2021-03-14 09:33:12,55467,1386.675
125,Payment,2021-03-26 11:04:23,-83403,
126,Billed,2021-04-14 09:33:12,13442,336.05
127,Payment,2021-04-26 11:04:23,-71707,
128,Billed,2021-05-14 09:33:12,98893,2472.325
129,Payment,2021-05-26 11:04:23,-50544,
130,Billed,2021-06-14 09:33:12,89568,2239.2
131,Payment,2021-06-26 11:04:23,-52912,
132,Billed,2021-07-14 09:33:12,61620,1540.5
133,Payment,2021-07-26 11:04:23,-23541,
134,Billed,2021-08-14 09:33:12,83280,2082.0
135,Payment,2021-08-26 11:04:23,-39292,
136,Billed,2021-09-14 09:33:12,27376,684.4
137,Payment,2021-09-26 11:04:23,-27797,
138,Billed,2021-10-14 09:33:12,38611,965.275
139,Payment,2021-10-26 11:04:23,-29519,
140,Billed,2021-11-14 09:33:12,93108,2327.7
141,Payment,2021-11-26 11:04:23,-62837,
142,Billed,2021-12-14 09:33:12,21585,539.625
143,Payment,2021-12-26 11:04:23,-96731,
144,Billed,2022-01-14 09:33:12,78114,1952.85
145,Payment,2022-01-26 11:04:23,-57467,
