,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,72632,1815.8
1,Payment,2016-01-26 11:04:23,-97821,
2,Billed,2016-02-14 09:33:12,87038,2175.95
3,Payment,2016-02-26 11:04:23,-32759,
4,Billed,2016-03-14 09:33:12,53024,1325.6
5,Payment,2016-03-26 11:04:23,-41033,
6,Billed,2016-04-14 09:33:12,77005,1925.125
7,Payment,2016-04-26 11:04:23,-80320,
8,Billed,2016-05-14 09:33:12,26059,651.475
9,Payment,2016-05-26 11:04:23,-81644,
10,Billed,2016-06-14 09:33:12,26659,666.475
11,Payment,2016-06-26 11:04:23,-63890,
12,Billed,2016-07-14 09:33:12,18468,461.7
13,Payment,2016-07-26 11:04:23,-85435,
14,Billed,2016-08-14 09:33:12,5812,145.3
15,Payment,2016-08-26 11:04:23,-71794,
16,Billed,2016-09-14 09:33:12,38877,971.925
17,Payment,2016-09-26 11:04:23,-94029,
18,Billed,2016-10-14 09:33:12,24565,614.125
19,Payment,2016-10-26 11:04:23,-60943,
20,Billed,2016-11-14 09:33:12,13845,346.125
21,Payment,2016-11-26 11:04:23,-81368,
22,Billed,2016-12-14 09:33:12,53735,1343.375
23,Payment,2016-12-26 11:04:23,-88245,
24,Billed,2017-01-14 09:33:12,7083,177.075
25,Payment,2017-01-26 11:04:23,-94199,
26,Billed,2017-02-14 09:33:12,66836,1670.9
27,Payment,2017-02-26 11:04:23,-91979,
28,Billed,2017-03-14 09:33:12,20149,503.725
29,Payment,2017-03-26 11:04:23,-34697,
30,Billed,2017-04-14 09:33:12,31643,791.075
31,Payment,2017-04-26 11:04:23,-26325,
32,Billed,2017-05-14 09:33:12,69384,1734.6
33,Payment,2017-05-26 11:04:23,-94254,
34,Billed,2017-06-14 09:33:12,82406,2060.15
35,Payment,2017-06-26 11:04:23,-9825,
36,Billed,2017-07-14 09:33:12,90843,2271.075
37,Payment,2017-07-26 11:04:23,-76686,
38,Billed,2017-08-14 09:33:12,65590,1639.75
39,Payment,2017-08-26 11:04:23,-96454,
40,Billed,2017-09-14 09:33:12,83196,2079.9
41,Payment,2017-09-26 11:04:23,-40904,
42,Billed,2017-10-14 09:33:12,29897,747.425
43,Payment,2017-10-26 11:04:23,-75948,
44,Billed,2017-11-14 09:33:12,60417,1510.425
45,Payment,2017-11-26 11:04:23,-78728,
46,Billed,2017-12-14 09:33:12,16275,406.875
47,Payment,2017-12-26 11:04:23,-56573,
48,Billed,2018-01-14 09:33:12,23931,598.275
49,Payment,2018-01-26 11:04:23,-24646,
50,Billed,2018-02-14 09:33:12,71044,1776.1
51,Payment,2018-02-26 11:04:23,-89732,
52,Billed,2018-03-14 09:33:12,20854,521.35
53,Payment,2018-03-26 11:04:23,-23047,
54,Billed,2018-04-14 09:33:12,84953,2123.825
55,Payment,2018-04-26 11:04:23,-78808,
56,Billed,2018-05-14 09:33:12,92145,2303.625
57,Payment,2018-05-26 11:04:23,-93502,
58,Billed,2018-06-14 09:33:12,40068,1001.7
59,Payment,2018-06-26 11:04:23,-3567,
60,Billed,2018-07-14 09:33:12,89121,2228.025
61,Payment,2018-07-26 11:04:23,-57029,
62,Billed,2018-08-14 09:33:12,85249,2131.225
63,Payment,2018-08-26 11:04:23,-57420,
64,Billed,2018-09-14 09:33:12,97206,2430.15
65,Payment,2018-09-26 11:04:23,-17982,
66,Billed,2018-10-14 09:33:12,38740,968.5
67,Payment,2018-10-26 11:04:23,-74307,
68,Billed,2018-11-14 09:33:12,51162,1279.05
69,Payment,2018-11-26 11:04:23,-6939,
70,Billed,2018-12-14 09:33:12,5590,139.75
71,Payment,2018-12-26 11:04:23,-20779,
72,Billed,2019-01-14 09:33:12,70862,1771.55
73,Payment,2019-01-26 11:04:23,-43747,
74,Billed,2019-02-14 09:33:12,11185,279.625
75,Payment,2019-02-26 11:04:23,-39867,
76,Billed,2019-03-14 09:33:12,29904,747.6
77,Payment,2019-03-26 11:04:23,-76595,
78,Billed,2019-04-14 09:33:12,83869,2096.725
79,Payment,2019-04-26 11:04:23,-43390,
80,Billed,2019-05-14 09:33:12,46972,1174.3
81,Payment,2019-05-26 11:04:23,-24570,
82,Billed,2019-06-14 09:33:12,80323,2008.075
83,Payment,2019-06-26 11:04:23,-42670,
84,Billed,2019-07-14 09:33:12,46778,1169.45
85,Payment,2019-07-26 11:04:23,-74454,
86,Billed,2019-08-14 09:33:12,78045,1951.125
87,Payment,2019-08-26 11:04:23,-15661,
88,Billed,2019-09-14 09:33:12,90871,2271.775
89,Payment,2019-09-26 11:04:23,-23009,
90,Billed,2019-10-14 09:33:12,18007,450.175
91,Payment,2019-10-26 11:04:23,-40935,
92,Billed,2019-11-14 09:33:12,38838,970.95
93,Payment,2019-11-26 11:04:23,-43681,
94,Billed,2019-12-14 09:33:12,55029,1375.725
95,Payment,2019-12-26 11:04:23,-9591,
96,Billed,2020-01-14 09:33:12,30028,750.7
97,Payment,2020-01-26 11:04:23,-93856,
98,Billed,2020-02-14 09:33:12,76081,1902.025
99,Payment,2020-02-26 11:04:23,-57566,
100,Billed,2020-03-14 09:33:12,57590,1439.75
101,Payment,2020-03-26 11:04:23,-46307,
102,Billed,2020-04-14 09:33:12,23923,598.075
103,Payment,2020-04-26 11:04:23,-91580,
104,Billed,2020-05-14 09:33:12,55019,1375.475
105,Payment,2020-05-26 11:04:23,-54881,
106,Billed,2020-06-14 09:33:12,9834,245.85
107,Payment,2020-06-26 11:04:23,-74156,
108,Billed,2020-07-14 09:33:12,13567,339.175
109,Payment,2020-07-26 11:04:23,-69052,
110,Billed,2020-08-14 09:33:12,9988,249.7
111,Payment,2020-08-26 11:04:23,-18383,
112,Billed,2020-09-14 09:33:12,3092,77.3
113,Payment,2020-09-26 11:04:23,-76736,
114,Billed,2020-10-14 09:33:12,38501,962.525
115,Payment,2020-10-26 11:04:23,-76827,
116,Billed,2020-11-14 09:33:12,86730,2168.25
117,Payment,2020-11-26 11:04:23,-40845,
118,Billed,2020-12-14 09:33:12,52904,1322.6
119,Payment,2020-12-26 11:04:23,-13990,
120,Billed,2021-01-14 09:33:12,36643,916.075
121,Payment,2021-01-26 11:04:23,-17248,
122,Billed,2021-02-14 09:33:12,16588,414.7
123,Payment,2021-02-26 11:04:23,-92902,
124,Billed,2021-03-14 09:33:12,61196,1529.9
125,Payment,2021-03-26 11:04:23,-96937,
126,Billed,2021-04-14 09:33:12,80678,2016.95
127,Payment,2021-04-26 11:04:23,-9429,
128,Billed,2021-05-14 09:33:12,12834,320.85
129,Payment,2021-05-26 11:04:23,-98475,
130,Billed,2021-06-14 09:33:12,85886,2147.15
131,Payment,2021-06-26 11:04:23,-83857,
132,Billed,2021-07-14 09:33:12,67966,1699.15
133,Payment,2021-07-26 11:04:23,-97361,
134,Billed,2021-08-14 09:33:12,88622,2215.55
135,Payment,2021-08-26 11:04:23,-13762,
136,Billed,2021-09-14 09:33:12,68747,1718.675
137,Payment,2021-09-26 11:04:23,-92133,
138,Billed,2021-10-14 09:33:12,62924,1573.1
139,Payment,2021-10-26 11:04:23,-39437,
140,Billed,2021-11-14 09:33:12,99776,2494.4
141,Payment,2021-11-26 11:04:23,-38688,
142,Billed,2021-12-14 09:33:12,29182,729.55
143,Payment,2021-12-26 11:04:23,-8553,
144,Billed,2022-01-14 09:33:12,99166,2479.15
145,Payment,2022-01-26 11:04:23,-15033,
