,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,30374,759.35
1,Payment,2016-01-26 11:04:23,-47078,
2,Billed,2016-02-14 09:33:12,87709,2192.725
3,Payment,2016-02-26 11:04:23,-70356,
4,Billed,2016-03-14 09:33:12,73756,1843.9
5,Payment,2016-03-26 11:04:23,-55951,
6,Billed,2016-04-14 09:33:12,59291,1482.275
7,Payment,2016-04-26 11:04:23,-34177,
8,Billed,2016-05-14 09:33:12,56305,1407.625
9,Payment,2016-05-26 11:04:23,-6948,
10,Billed,2016-06-14 09:33:12,29839,745.975
11,Payment,2016-06-26 11:04:23,-23127,
12,Billed,2016-07-14 09:33:12,41608,1040.2
13,Payment,2016-07-26 11:04:23,-12416,
14,Billed,2016-08-14 09:33:12,29959,748.975
15,Payment,2016-08-26 11:04:23,-19896,
16,Billed,2016-09-14 09:33:12,3684,92.1
17,Payment,2016-09-26 11:04:23,-78270,
18,Billed,2016-10-14 09:33:12,98374,2459.35
19,Payment,2016-10-26 11:04:23,-81585,
20,Billed,2016-11-14 09:33:12,15394,384.85
21,Payment,2016-11-26 11:04:23,-59221,
22,Billed,2016-12-14 09:33:12,51588,1289.7
23,Payment,2016-12-26 11:04:23,-65037,
24,Billed,2017-01-14 09:33:12,11539,288.475
25,Payment,2017-01-26 11:04:23,-50900,
26,Billed,2017-02-14 09:33:12,53102,1327.55
27,Payment,2017-02-26 11:04:23,-92016,
28,Billed,2017-03-14 09:33:12,75541,1888.525
29,Payment,2017-03-26 11:04:23,-70683,
30,Billed,2017-04-14 09:33:12,80218,2005.45
31,Payment,2017-04-26 11:04:23,-68367,
32,Billed,2017-05-14 09:33:12,23747,593.675
33,Payment,2017-05-26 11:04:23,-81010,
34,Billed,2017-06-14 09:33:12,7515,187.875
35,Payment,2017-06-26 11:04:23,-71003,
36,Billed,2017-07-14 09:33:12,67463,1686.575
37,Payment,2017-07-26 11:04:23,-12378,
38,Billed,2017-08-14 09:33:12,57201,1430.025
39,Payment,2017-08-26 11:04:23,-21826,
40,Billed,2017-09-14 09:33:12,29830,745.75
41,Payment,2017-09-26 11:04:23,-32407,
42,Billed,2017-10-14 09:33:12,40359,1008.975
43,Payment,2017-10-26 11:04:23,-44897,
44,Billed,2017-11-14 09:33:12,87359,2183.975
45,Payment,2017-11-26 11:04:23,-77716,
46,Billed,2017-12-14 09:33:12,81954,2048.85
47,Payment,2017-12-26 11:04:23,-75932,
48,Billed,2018-01-14 09:33:12,66524,1663.1
49,Payment,2018-01-26 11:04:23,-41046,
50,Billed,2018-02-14 09:33:12,79875,1996.875
51,Payment,2018-02-26 11:04:23,-20069,
52,Billed,2018-03-14 09:33:12,86777,2169.425
53,Payment,2018-03-26 11:04:23,-19729,
54,Billed,2018-04-14 09:33:12,39611,990.275
55,Payment,2018-04-26 11:04:23,-86710,
56,Billed,2018-05-14 09:33:12,69370,1734.25
57,Payment,2018-05-26 11:04:23,-29687,
58,Billed,2018-06-14 09:33:12,80345,2008.625
59,Payment,2018-06-26 11:04:23,-56677,
60,Billed,2018-07-14 09:33:12,17555,438.875
61,Payment,2018-07-26 11:04:23,-97798,
62,Billed,2018-08-14 09:33:12,10966,274.15
63,Payment,2018-08-26 11:04:23,-54086,
64,Billed,2018-09-14 09:33:12,30660,766.5
65,Payment,2018-09-26 11:04:23,-94118,
66,Billed,2018-10-14 09:33:12,85551,2138.775
67,Payment,2018-10-26 11:04:23,-7427,
68,Billed,2018-11-14 09:33:12,71343,1783.575
69,Payment,2018-11-26 11:04:23,-51870,
70,Billed,2018-12-14 09:33:12,55886,1397.15
71,Payment,2018-12-26 11:04:23,-33702,
72,Billed,2019-01-14 09:33:12,13186,329.65
73,Payment,2019-01-26 11:04:23,-40525,
74,Billed,2019-02-14 09:33:12,21780,544.5
75,Payment,2019-02-26 11:04:23,-62225,
76,Billed,2019-03-14 09:33:12,36699,917.475
77,Payment,2019-03-26 11:04:23,-14425,
78,Billed,2019-04-14 09:33:12,36625,915.625
79,Payment,2019-04-26 11:04:23,-71043,
80,Billed,2019-05-14 09:33:12,14993,374.825
81,Payment,2019-05-26 11:04:23,-44837,
82,Billed,2019-06-14 09:33:12,94014,2350.35
83,Payment,2019-06-26 11:04:23,-88838,
84,Billed,2019-07-14 09:33:12,2578,64.45
85,Payment,2019-07-26 11:04:23,-25020,
86,Billed,2019-08-14 09:33:12,20651,516.275
87,Payment,2019-08-26 11:04:23,-79636,
88,Billed,2019-09-14 09:33:12,2452,61.3
89,Payment,2019-09-26 11:04:23,-82281,
90,Billed,2019-10-14 09:33:12,5553,138.825
91,Payment,2019-10-26 11:04:23,-52347,
92,Billed,2019-11-14 09:33:12,35145,878.625
93,Payment,2019-11-26 11:04:23,-92422,
94,Billed,2019-12-14 09:33:12,41690,1042.25
95,Payment,2019-12-26 11:04:23,-55846,
96,Billed,2020-01-14 09:33:12,63531,1588.275
97,Payment,2020-01-26 11:04:23,-27158,
98,Billed,2020-02-14 09:33:12,35006,875.15
99,Payment,2020-02-26 11:04:23,-49583,
100,Billed,2020-03-14 09:33:12,73702,1842.55
101,Payment,2020-03-26 11:04:23,-79659,
102,Billed,2020-04-14 09:33:12,81393,2034.825
103,Payment,2020-04-26 11:04:23,-7309,
104,Billed,2020-05-14 09:33:12,43179,1079.475
105,Payment,2020-05-26 11:04:23,-50974,
106,Billed,2020-06-14 09:33:12,49196,1229.9
107,Payment,2020-06-26 11:04:23,-13016,
108,Billed,2020-07-14 09:33:12,98957,2473.925
109,Payment,2020-07-26 11:04:23,-93953,
110,Billed,2020-08-14 09:33:12,13297,332.425
111,Payment,2020-08-26 11:04:23,-92671,
112,Billed,2020-09-14 09:33:12,64455,1611.375
113,Payment,2020-09-26 11:04:23,-52911,
114,Billed,2020-10-14 09:33:12,27248,681.2
115,Payment,2020-10-26 11:04:23,-16374,
116,Billed,2020-11-14 09:33:12,81064,2026.6
117,Payment,2020-11-26 11:04:23,-87773,
118,Billed,2020-12-14 09:33:12,24768,619.2
119,Payment,2020-12-26 11:04:23,-21716,
120,Billed,2021-01-14 09:33:12,58419,1460.475
121,Payment,2021-01-26 11:04:23,-9069,
122,Billed,2021-02-14 09:33:12,3886,97.15
123,Payment,2021-02-26 11:04:23,-43322,
124,Billed,2021-03-14 09:33:12,2673,66.825
125,Payment,2021-03-26 11:04:23,-86617,
126,Billed,2021-04-14 09:33:12,70539,1763.475
127,Payment,2021-04-26 11:04:23,-97649,
128,Billed,2021-05-14 09:33:12,25859,646.475
129,Payment,2021-05-26 11:04:23,-3179,
130,Billed,2021-06-14 09:33:12,93924,2348.1
131,Payment,2021-06-26 11:04:23,-16297,
132,Billed,2021-07-14 09:33:12,61192,1529.8
133,Payment,2021-07-26 11:04:23,-70441,
134,Billed,2021-08-14 09:33:12,39829,995.725
135,Payment,2021-08-26 11:04:23,-43179,
136,Billed,2021-09-14 09:33:12,39039,975.975
137,Payment,2021-09-26 11:04:23,-38723,
138,Billed,2021-10-14 09:33:12,65816,1645.4
139,Payment,2021-10-26 11:04:23,-88638,
140,Billed,2021-11-14 09:33:12,25972,649.3
141,Payment,2021-11-26 11:04:23,-62463,
142,Billed,2021-12-14 09:33:12,64745,1618.625
143,Payment,2021-12-26 11:04:23,-35053,
144,Billed,2022-01-14 09:33:12,69707,1742.675
145,Payment,2022-01-26 11:04:23,-87123,
