,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,53950,1348.75
1,Payment,2016-01-26 11:04:23,-77838,
2,Billed,2016-02-14 09:33:12,6936,173.4
3,Payment,2016-02-26 11:04:23,-2258,
4,Billed,2016-03-14 09:33:12,86807,2170.175
5,Payment,2016-03-26 11:04:23,-86890,
6,Billed,2016-04-14 09:33:12,54323,1358.075
7,Payment,2016-04-26 11:04:23,-71533,
8,Billed,2016-05-14 09:33:12,20955,523.875
9,Payment,2016-05-26 11:04:23,-47761,
10,Billed,2016-06-14 09:33:12,51247,1281.175
11,Payment,2016-06-26 11:04:23,-62532,
12,Billed,2016-07-14 09:33:12,79718,1992.95
13,Payment,2016-07-26 11:04:23,-61784,
14,Billed,2016-08-14 09:33:12,81825,2045.625
15,Payment,2016-08-26 11:04:23,-49298,
16,Billed,2016-09-14 09:33:12,13167,329.175
17,Payment,2016-09-26 11:04:23,-88570,
18,Billed,2016-10-14 09:33:12,44322,1108.05
19,Payment,2016-10-26 11:04:23,-97342,
20,Billed,2016-11-14 09:33:12,94820,2370.5
21,Payment,2016-11-26 11:04:23,-91490,
22,Billed,2016-12-14 09:33:12,37568,939.2
23,Payment,2016-12-26 11:04:23,-91430,
24,Billed,2017-01-14 09:33:12,10067,251.675
25,Payment,2017-01-26 11:04:23,-2037,
26,Billed,2017-02-14 09:33:12,57702,1442.55
27,Payment,2017-02-26 11:04:23,-75052,
28,Billed,2017-03-14 09:33:12,63712,1592.8
29,Payment,2017-03-26 11:04:23,-76163,
30,Billed,2017-04-14 09:33:12,7473,186.825
31,Payment,2017-04-26 11:04:23,-49969,
32,Billed,2017-05-14 09:33:12,65546,1638.65
33,Payment,2017-05-26 11:04:23,-12601,
34,Billed,2017-06-14 09:33:12,96728,2418.2
35,Payment,2017-06-26 11:04:23,-54920,
36,Billed,2017-07-14 09:33:12,41676,1041.9
37,Payment,2017-07-26 11:04:23,-31471,
38,Billed,2017-08-14 09:33:12,88869,2221.725
39,Payment,2017-08-26 11:04:23,-86396,
40,Billed,2017-09-14 09:33:12,61903,1547.575
41,Payment,2017-09-26 11:04:23,-36082,
42,Billed,2017-10-14 09:33:12,79682,1992.05
43,Payment,2017-10-26 11:04:23,-18310,
44,Billed,2017-11-14 09:33:12,65543,1638.575
45,Payment,2017-11-26 11:04:23,-78940,
46,Billed,2017-12-14 09:33:12,6398,159.95
47,Payment,2017-12-26 11:04:23,-54965,
48,Billed,2018-01-14 09:33:12,30446,761.15
49,Payment,2018-01-26 11:04:23,-15159,
50,Billed,2018-02-14 09:33:12,65171,1629.275
51,Payment,2018-02-26 11:04:23,-74457,
52,Billed,2018-03-14 09:33:12,13615,340.375
53,Payment,2018-03-26 11:04:23,-27561,
54,Billed,2018-04-14 09:33:12,57570,1439.25
55,Payment,2018-04-26 11:04:23,-76932,
56,Billed,2018-05-14 09:33:12,80333,2008.325
57,Payment,2018-05-26 11:04:23,-32380,
58,Billed,2018-06-14 09:33:12,87873,2196.825
59,Payment,2018-06-26 11:04:23,-49295,
60,Billed,2018-07-14 09:33:12,82231,2055.775
61,Payment,2018-07-26 11:04:23,-79522,
62,Billed,2018-08-14 09:33:12,63257,1581.425
63,Payment,2018-08-26 11:04:23,-50686,
64,Billed,2018-09-14 09:33:12,76092,1902.3
65,Payment,2018-09-26 11:04:23,-50806,
66,Billed,2018-10-14 09:33:12,72908,1822.7
67,Payment,2018-10-26 11:04:23,-55717,
68,Billed,2018-11-14 09:33:12,66315,1657.875
69,Payment,2018-11-26 11:04:23,-65352,
70,Billed,2018-12-14 09:33:12,46129,1153.225
71,Payment,2018-12-26 11:04:23,-79028,
72,Billed,2019-01-14 09:33:12,66991,1674.775
73,Payment,2019-01-26 11:04:23,-37200,
74,Billed,2019-02-14 09:33:12,32345,808.625
75,Payment,2019-02-26 11:04:23,-73922,
76,Billed,2019-03-14 09:33:12,80656,2016.4
77,Payment,2019-03-26 11:04:23,-36651,
78,Billed,2019-04-14 09:33:12,5336,133.4
79,Payment,2019-04-26 11:04:23,-2004,
80,Billed,2019-05-14 09:33:12,41745,1043.625
81,Payment,2019-05-26 11:04:23,-35001,
82,Billed,2019-06-14 09:33:12,21591,539.775
83,Payment,2019-06-26 11:04:23,-13614,
84,Billed,2019-07-14 09:33:12,91813,2295.325
85,Payment,2019-07-26 11:04:23,-45067,
86,Billed,2019-08-14 09:33:12,24546,613.65
87,Payment,2019-08-26 11:04:23,-96168,
88,Billed,2019-09-14 09:33:12,99897,2497.425
89,Payment,2019-09-26 11:04:23,-94055,
90,Billed,2019-10-14 09:33:12,45026,1125.65
91,Payment,2019-10-26 11:04:23,-87225,
92,Billed,2019-11-14 09:33:12,47827,1195.675
93,Payment,2019-11-26 11:04:23,-26789,
94,Billed,2019-12-14 09:33:12,60842,1521.05
95,Payment,2019-12-26 11:04:23,-52980,
96,Billed,2020-01-14 09:33:12,98549,2463.725
97,Payment,2020-01-26 11:04:23,-71770,
98,Billed,2020-02-14 09:33:12,66829,1670.725
99,Payment,2020-02-26 11:04:23,-70175,
100,Billed,2020-03-14 09:33:12,70363,1759.075
101,Payment,2020-03-26 11:04:23,-9230,
