,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,56255,1406.375
1,Payment,2016-01-26 11:04:23,-94823,
2,Billed,2016-02-14 09:33:12,72779,1819.475
3,Payment,2016-02-26 11:04:23,-11244,
4,Billed,2016-03-14 09:33:12,78465,1961.625
5,Payment,2016-03-26 11:04:23,-88696,
6,Billed,2016-04-14 09:33:12,34530,863.25
7,Payment,2016-04-26 11:04:23,-4702,
8,Billed,2016-05-14 09:33:12,99264,2481.6
9,Payment,2016-05-26 11:04:23,-40715,
10,Billed,2016-06-14 09:33:12,67805,1695.125
11,Payment,2016-06-26 11:04:23,-24000,
12,Billed,2016-07-14 09:33:12,92262,2306.55
13,Payment,2016-07-26 11:04:23,-7501,
14,Billed,2016-08-14 09:33:12,37394,934.85
15,Payment,2016-08-26 11:04:23,-71804,
16,Billed,2016-09-14 09:33:12,82630,2065.75
17,Payment,2016-09-26 11:04:23,-23841,
18,Billed,2016-10-14 09:33:12,43573,1089.325
19,Payment,2016-10-26 11:04:23,-27824,
20,Billed,2016-11-14 09:33:12,61718,1542.95
21,Payment,2016-11-26 11:04:23,-85210,
22,Billed,2016-12-14 09:33:12,5878,146.95
23,Payment,2016-12-26 11:04:23,-68143,
24,Billed,2017-01-14 09:33:12,69808,1745.2
25,Payment,2017-01-26 11:04:23,-70228,
26,Billed,2017-02-14 09:33:12,35584,889.6
27,Payment,2017-02-26 11:04:23,-57763,
28,Billed,2017-03-14 09:33:12,40114,1002.85
29,Payment,2017-03-26 11:04:23,-58806,
30,Billed,2017-04-14 09:33:12,95354,2383.85
31,Payment,2017-04-26 11:04:23,-76007,
32,Billed,2017-05-14 09:33:12,11295,282.375
33,Payment,2017-05-26 11:04:23,-82012,
34,Billed,2017-06-14 09:33:12,13226,330.65
35,Payment,2017-06-26 11:04:23,-10644,
36,Billed,2017-07-14 09:33:12,90669,2266.725
37,Payment,2017-07-26 11:04:23,-92988,
38,Billed,2017-08-14 09:33:12,16418,410.45
39,Payment,2017-08-26 11:04:23,-77773,
40,Billed,2017-09-14 09:33:12,12151,303.775
41,Payment,2017-09-26 11:04:23,-33216,
42,Billed,2017-10-14 09:33:12,2206,55.15
43,Payment,2017-10-26 11:04:23,-27317,
44,Billed,2017-11-14 09:33:12,28545,713.625
45,Payment,2017-11-26 11:04:23,-74090,
46,Billed,2017-12-14 09:33:12,42123,1053.075
47,Payment,2017-12-26 11:04:23,-64085,
48,Billed,2018-01-14 09:33:12,25788,644.7
49,Payment,2018-01-26 11:04:23,-52732,
50,Billed,2018-02-14 09:33:12,72731,1818.275
51,Payment,2018-02-26 11:04:23,-66146,
52,Billed,2018-03-14 09:33:12,63015,1575.375
53,Payment,2018-03-26 11:04:23,-21611,
54,Billed,2018-04-14 09:33:12,98834,2470.85
55,Payment,2018-04-26 11:04:23,-63682,
56,Billed,2018-05-14 09:33:12,95956,2398.9
57,Payment,2018-05-26 11:04:23,-79661,
58,Billed,2018-06-14 09:33:12,49930,1248.25
