,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,58938,1473.45
1,Vend,2016-02-14 09:33:12,40618,1015.45
2,Vend,2016-03-14 09:33:12,22912,572.8
3,Vend,2016-04-14 09:33:12,35862,896.55
4,Vend,2016-05-14 09:33:12,40471,1011.775
5,Vend,2016-06-14 09:33:12,59326,1483.15
6,Vend,2016-07-14 09:33:12,97792,2444.8
7,Vend,2016-08-14 09:33:12,54716,1367.9
8,Vend,2016-09-14 09:33:12,35271,881.775
9,Vend,2016-10-14 09:33:12,35076,876.9
10,Vend,2016-11-14 09:33:12,78773,1969.325
11,Vend,2016-12-14 09:33:12,21684,542.1
12,Vend,2017-01-14 09:33:12,32941,823.525
13,Vend,2017-02-14 09:33:12,87604,2190.1
14,Vend,2017-03-14 09:33:12,78578,1964.45
15,Vend,2017-04-14 09:33:12,34093,852.325
16,Vend,2017-05-14 09:33:12,40330,1008.25
17,Vend,2017-06-14 09:33:12,48238,1205.95
18,Vend,2017-07-14 09:33:12,68678,1716.95
19,Vend,2017-08-14 09:33:12,46249,1156.225
20,Vend,2017-09-14 09:33:12,36970,924.25
21,Vend,2017-10-14 09:33:12,80352,2008.8
22,Vend,2017-11-14 09:33:12,65915,1647.875
23,Vend,2017-12-14 09:33:12,32529,813.225
24,Vend,2018-01-14 09:33:12,97552,2438.8
25,Vend,2018-02-14 09:33:12,39599,989.975
26,Vend,2018-03-14 09:33:12,68742,1718.55
27,Vend,2018-04-14 09:33:12,74083,1852.075
28,Vend,2018-05-14 09:33:12,37456,936.4
29,Vend,2018-06-14 09:33:12,40820,1020.5
30,Vend,2018-07-14 09:33:12,88268,2206.7
31,Vend,2018-08-14 09:33:12,6772,169.3
32,Vend,2018-09-14 09:33:12,13391,334.775
33,Vend,2018-10-14 09:33:12,20469,511.725
34,Vend,2018-11-14 09:33:12,60462,1511.55
35,Vend,2018-12-14 09:33:12,78064,1951.6
36,Vend,2019-01-14 09:33:12,98441,2461.025
37,Vend,2019-02-14 09:33:12,36862,921.55
38,Vend,2019-03-14 09:33:12,71165,1779.125
39,Vend,2019-04-14 09:33:12,13288,332.2
40,Vend,2019-05-14 09:33:12,91295,2282.375
41,Vend,2019-06-14 09:33:12,89098,2227.45
42,Vend,2019-07-14 09:33:12,71162,1779.05
43,Vend,2019-08-14 09:33:12,98295,2457.375
44,Vend,2019-09-14 09:33:12,23825,595.625
45,Vend,2019-10-14 09:33:12,60961,1524.025
46,Vend,2019-11-14 09:33:12,42695,1067.375
47,Vend,2019-12-14 09:33:12,3657,91.425
48,Vend,2020-01-14 09:33:12,26254,656.35
49,Vend,2020-02-14 09:33:12,58660,1466.5
50,Vend,2020-03-14 09:33:12,26234,655.85
51,Vend,2020-04-14 09:33:12,54381,1359.525
52,Vend,2020-05-14 09:33:12,3892,97.3
53,Vend,2020-06-14 09:33:12,81402,2035.05
54,Vend,2020-07-14 09:33:12,10470,261.75
55,Vend,2020-08-14 09:33:12,23935,598.375
56,Vend,2020-09-14 09:33:12,76105,1902.625
57,Vend,2020-10-14 09:33:12,46529,1163.225
58,Vend,2020-11-14 09:33:12,37877,946.925
59,Vend,2020-12-14 09:33:12,71554,1788.85
60,Vend,2021-01-14 09:33:12,11987,299.675
61,Vend,2021-02-14 09:33:12,15034,375.85
62,Vend,2021-03-14 09:33:12,29473,736.825
63,Vend,2021-04-14 09:33:12,58011,1450.275
64,Vend,2021-05-14 09:33:12,89511,2237.775
65,Vend,2021-06-14 09:33:12,4164,104.1
66,Vend,2021-07-14 09:33:12,11563,289.075
67,Vend,2021-08-14 09:33:12,28931,723.275
68,Vend,2021-09-14 09:33:12,85274,2131.85
69,Vend,2021-10-14 09:33:12,72135,1803.375
70,Vend,2021-11-14 09:33:12,67072,1676.8
71,Vend,2021-12-14 09:33:12,62926,1573.15
72,Vend,2022-01-14 09:33:12,99722,2493.05
