,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,48944,1223.6
1,Vend,2016-02-14 09:33:12,25438,635.95
2,Vend,2016-03-14 09:33:12,82755,2068.875
3,Vend,2016-04-14 09:33:12,77403,1935.075
4,Vend,2016-05-14 09:33:12,27576,689.4
5,Vend,2016-06-14 09:33:12,24738,618.45
6,Vend,2016-07-14 09:33:12,43269,1081.725
7,Vend,2016-08-14 09:33:12,36188,904.7
8,Vend,2016-09-14 09:33:12,22505,562.625
9,Vend,2016-10-14 09:33:12,98333,2458.325
10,Vend,2016-11-14 09:33:12,50538,1263.45
11,Vend,2016-12-14 09:33:12,92930,2323.25
12,Vend,2017-01-14 09:33:12,99559,2488.975
13,Vend,2017-02-14 09:33:12,21686,542.15
14,Vend,2017-03-14 09:33:12,78484,1962.1
15,Vend,2017-04-14 09:33:12,53923,1348.075
16,Vend,2017-05-14 09:33:12,44787,1119.675
17,Vend,2017-06-14 09:33:12,23839,595.975
18,Vend,2017-07-14 09:33:12,12861,321.525
19,Vend,2017-08-14 09:33:12,89708,2242.7
20,Vend,2017-09-14 09:33:12,55845,1396.125
21,Vend,2017-10-14 09:33:12,77677,1941.925
22,Vend,2017-11-14 09:33:12,70665,1766.625
23,Vend,2017-12-14 09:33:12,74220,1855.5
24,Vend,2018-01-14 09:33:12,78247,1956.175
25,Vend,2018-02-14 09:33:12,2570,64.25
26,Vend,2018-03-14 09:33:12,91714,2292.85
27,Vend,2018-04-14 09:33:12,4602,115.05
28,Vend,2018-05-14 09:33:12,26045,651.125
29,Vend,2018-06-14 09:33:12,90569,2264.225
30,Vend,2018-07-14 09:33:12,99750,2493.75
31,Vend,2018-08-14 09:33:12,73839,1845.975
32,Vend,2018-09-14 09:33:12,49299,1232.475
33,Vend,2018-10-14 09:33:12,61348,1533.7
34,Vend,2018-11-14 09:33:12,19461,486.525
35,Vend,2018-12-14 09:33:12,9737,243.425
36,Vend,2019-01-14 09:33:12,39989,999.725
37,Vend,2019-02-14 09:33:12,44907,1122.675
38,Vend,2019-03-14 09:33:12,62249,1556.225
39,Vend,2019-04-14 09:33:12,12456,311.4
40,Vend,2019-05-14 09:33:12,67231,1680.775
41,Vend,2019-06-14 09:33:12,76045,1901.125
42,Vend,2019-07-14 09:33:12,36341,908.525
43,Vend,2019-08-14 09:33:12,82021,2050.525
44,Vend,2019-09-14 09:33:12,16601,415.025
45,Vend,2019-10-14 09:33:12,88402,2210.05
46,Vend,2019-11-14 09:33:12,56191,1404.775
47,Vend,2019-12-14 09:33:12,15728,393.2
48,Vend,2020-01-14 09:33:12,57684,1442.1
49,Vend,2020-02-14 09:33:12,29772,744.3
50,Vend,2020-03-14 09:33:12,85169,2129.225
51,Vend,2020-04-14 09:33:12,97672,2441.8
52,Vend,2020-05-14 09:33:12,23143,578.575
53,Vend,2020-06-14 09:33:12,59481,1487.025
54,Vend,2020-07-14 09:33:12,70444,1761.1
55,Vend,2020-08-14 09:33:12,43388,1084.7
56,Vend,2020-09-14 09:33:12,63452,1586.3
57,Vend,2020-10-14 09:33:12,80192,2004.8
58,Vend,2020-11-14 09:33:12,3502,87.55
59,Vend,2020-12-14 09:33:12,41881,1047.025
60,Vend,2021-01-14 09:33:12,10228,255.7
61,Vend,2021-02-14 09:33:12,88330,2208.25
62,Vend,2021-03-14 09:33:12,2337,58.425
63,Vend,2021-04-14 09:33:12,53025,1325.625
64,Vend,2021-05-14 09:33:12,58787,1469.675
65,Vend,2021-06-14 09:33:12,72861,1821.525
66,Vend,2021-07-14 09:33:12,42316,1057.9
67,Vend,2021-08-14 09:33:12,76056,1901.4
68,Vend,2021-09-14 09:33:12,85262,2131.55
69,Vend,2021-10-14 09:33:12,33900,847.5
70,Vend,2021-11-14 09:33:12,45387,1134.675
71,Vend,2021-12-14 09:33:12,44953,1123.825
72,Vend,2022-01-14 09:33:12,85435,2135.875
