,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,76511,1912.775
1,Payment,2016-01-26 11:04:23,-67871,
2,Billed,2016-02-14 09:33:12,38805,970.125
3,Payment,2016-02-26 11:04:23,-69359,
4,Billed,2016-03-14 09:33:12,35197,879.925
5,Payment,2016-03-26 11:04:23,-56444,
6,Billed,2016-04-14 09:33:12,39838,995.95
7,Payment,2016-04-26 11:04:23,-88985,
8,Billed,2016-05-14 09:33:12,87869,2196.725
9,Payment,2016-05-26 11:04:23,-20629,
10,Billed,2016-06-14 09:33:12,91259,2281.475
11,Payment,2016-06-26 11:04:23,-83016,
12,Billed,2016-07-14 09:33:12,49761,1244.025
13,Payment,2016-07-26 11:04:23,-14386,
14,Billed,2016-08-14 09:33:12,43330,1083.25
15,Payment,2016-08-26 11:04:23,-96002,
16,Billed,2016-09-14 09:33:12,52803,1320.075
17,Payment,2016-09-26 11:04:23,-61201,
18,Billed,2016-10-14 09:33:12,97251,2431.275
19,Payment,2016-10-26 11:04:23,-64148,
20,Billed,2016-11-14 09:33:12,73819,1845.475
21,Payment,2016-11-26 11:04:23,-70094,
22,Billed,2016-12-14 09:33:12,41833,1045.825
23,Payment,2016-12-26 11:04:23,-72646,
24,Billed,2017-01-14 09:33:12,77519,1937.975
25,Payment,2017-01-26 11:04:23,-9640,
26,Billed,2017-02-14 09:33:12,93437,2335.925
27,Payment,2017-02-26 11:04:23,-82810,
28,Billed,2017-03-14 09:33:12,27999,699.975
29,Payment,2017-03-26 11:04:23,-90936,
30,Billed,2017-04-14 09:33:12,49317,1232.925
31,Payment,2017-04-26 11:04:23,-99709,
32,Billed,2017-05-14 09:33:12,20511,512.775
33,Payment,2017-05-26 11:04:23,-27279,
34,Billed,2017-06-14 09:33:12,33673,841.825
35,Payment,2017-06-26 11:04:23,-36428,
36,Billed,2017-07-14 09:33:12,69929,1748.225
37,Payment,2017-07-26 11:04:23,-32920,
38,Billed,2017-08-14 09:33:12,28886,722.15
39,Payment,2017-08-26 11:04:23,-89235,
40,Billed,2017-09-14 09:33:12,21690,542.25
41,Payment,2017-09-26 11:04:23,-55188,
42,Billed,2017-10-14 09:33:12,59291,1482.275
43,Payment,2017-10-26 11:04:23,-80977,
44,Billed,2017-11-14 09:33:12,41176,1029.4
45,Payment,2017-11-26 11:04:23,-86392,
46,Billed,2017-12-14 09:33:12,73060,1826.5
47,Payment,2017-12-26 11:04:23,-60039,
48,Billed,2018-01-14 09:33:12,28325,708.125
49,Payment,2018-01-26 11:04:23,-94674,
50,Billed,2018-02-14 09:33:12,49536,1238.4
51,Payment,2018-02-26 11:04:23,-63875,
52,Billed,2018-03-14 09:33:12,25921,648.025
53,Payment,2018-03-26 11:04:23,-4986,
54,Billed,2018-04-14 09:33:12,69710,1742.75
55,Payment,2018-04-26 11:04:23,-68194,
56,Billed,2018-05-14 09:33:12,76220,1905.5
57,Payment,2018-05-26 11:04:23,-4564,
58,Billed,2018-06-14 09:33:12,11836,295.9
59,Payment,2018-06-26 11:04:23,-73705,
60,Billed,2018-07-14 09:33:12,95430,2385.75
61,Payment,2018-07-26 11:04:23,-8377,
62,Billed,2018-08-14 09:33:12,31858,796.45
63,Payment,2018-08-26 11:04:23,-30220,
64,Billed,2018-09-14 09:33:12,91113,2277.825
65,Payment,2018-09-26 11:04:23,-7648,
66,Billed,2018-10-14 09:33:12,84906,2122.65
67,Payment,2018-10-26 11:04:23,-29463,
68,Billed,2018-11-14 09:33:12,78129,1953.225
69,Payment,2018-11-26 11:04:23,-19416,
70,Billed,2018-12-14 09:33:12,89775,2244.375
71,Payment,2018-12-26 11:04:23,-95209,
72,Billed,2019-01-14 09:33:12,27796,694.9
73,Payment,2019-01-26 11:04:23,-82165,
74,Billed,2019-02-14 09:33:12,72043,1801.075
75,Payment,2019-02-26 11:04:23,-85986,
76,Billed,2019-03-14 09:33:12,9098,227.45
77,Payment,2019-03-26 11:04:23,-75915,
78,Billed,2019-04-14 09:33:12,16573,414.325
79,Payment,2019-04-26 11:04:23,-19590,
80,Billed,2019-05-14 09:33:12,29300,732.5
81,Payment,2019-05-26 11:04:23,-27906,
82,Billed,2019-06-14 09:33:12,59401,1485.025
83,Payment,2019-06-26 11:04:23,-36246,
84,Billed,2019-07-14 09:33:12,81213,2030.325
85,Payment,2019-07-26 11:04:23,-16139,
86,Billed,2019-08-14 09:33:12,2435,60.875
87,Payment,2019-08-26 11:04:23,-11388,
88,Billed,2019-09-14 09:33:12,50613,1265.325
89,Payment,2019-09-26 11:04:23,-84009,
90,Billed,2019-10-14 09:33:12,47863,1196.575
91,Payment,2019-10-26 11:04:23,-43951,
92,Billed,2019-11-14 09:33:12,40937,1023.425
93,Payment,2019-11-26 11:04:23,-26227,
94,Billed,2019-12-14 09:33:12,71357,1783.925
95,Payment,2019-12-26 11:04:23,-70613,
96,Billed,2020-01-14 09:33:12,97324,2433.1
97,Payment,2020-01-26 11:04:23,-44666,
98,Billed,2020-02-14 09:33:12,68371,1709.275
99,Payment,2020-02-26 11:04:23,-70486,
100,Billed,2020-03-14 09:33:12,50666,1266.65
101,Payment,2020-03-26 11:04:23,-88879,
102,Billed,2020-04-14 09:33:12,70157,1753.925
103,Payment,2020-04-26 11:04:23,-60824,
104,Billed,2020-05-14 09:33:12,25140,628.5
105,Payment,2020-05-26 11:04:23,-48365,
106,Billed,2020-06-14 09:33:12,53333,1333.325
107,Payment,2020-06-26 11:04:23,-62172,
108,Billed,2020-07-14 09:33:12,4666,116.65
109,Payment,2020-07-26 11:04:23,-31957,
110,Billed,2020-08-14 09:33:12,41874,1046.85
111,Payment,2020-08-26 11:04:23,-71929,
112,Billed,2020-09-14 09:33:12,14647,366.175
113,Payment,2020-09-26 11:04:23,-55468,
114,Billed,2020-10-14 09:33:12,30010,750.25
115,Payment,2020-10-26 11:04:23,-93761,
116,Billed,2020-11-14 09:33:12,76663,1916.575
117,Payment,2020-11-26 11:04:23,-79603,
118,Billed,2020-12-14 09:33:12,79457,1986.425
119,Payment,2020-12-26 11:04:23,-53681,
120,Billed,2021-01-14 09:33:12,23031,575.775
121,Payment,2021-01-26 11:04:23,-10611,
122,Billed,2021-02-14 09:33:12,99326,2483.15
123,Payment,2021-02-26 11:04:23,-94167,
124,Billed,2021-03-14 09:33:12,23832,595.8
125,Payment,2021-03-26 11:04:23,-31019,
126,Billed,2021-04-14 09:33:12,28871,721.775
127,Payment,2021-04-26 11:04:23,-39990,
128,Billed,2021-05-14 09:33:12,40550,1013.75
129,Payment,2021-05-26 11:04:23,-55620,
130,Billed,2021-06-14 09:33:12,82352,2058.8
131,Payment,2021-06-26 11:04:23,-18496,
132,Billed,2021-07-14 09:33:12,13493,337.325
133,Payment,2021-07-26 11:04:23,-80327,
134,Billed,2021-08-14 09:33:12,98889,2472.225
135,Payment,2021-08-26 11:04:23,-78650,
136,Billed,2021-09-14 09:33:12,69475,1736.875
137,Payment,2021-09-26 11:04:23,-75893,
138,Billed,2021-10-14 09:33:12,97188,2429.7
139,Payment,2021-10-26 11:04:23,-7805,
140,Billed,2021-11-14 09:33:12,49362,1234.05
141,Payment,2021-11-26 11:04:23,-18977,
142,Billed,2021-12-14 09:33:12,42781,1069.525
143,Payment,2021-12-26 11:04:23,-31674,
144,Billed,2022-01-14 09:33:12,45004,1125.1
145,Payment,2022-01-26 11:04:23,-95996,
