,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,31376,784.4
1,Payment,2016-01-26 11:04:23,-88111,
2,Billed,2016-02-14 09:33:12,11220,280.5
3,Payment,2016-02-26 11:04:23,-13757,
4,Billed,2016-03-14 09:33:12,11479,286.975
5,Payment,2016-03-26 11:04:23,-26568,
6,Billed,2016-04-14 09:33:12,97903,2447.575
7,Payment,2016-04-26 11:04:23,-37811,
8,Billed,2016-05-14 09:33:12,25604,640.1
9,Payment,2016-05-26 11:04:23,-65804,
10,Billed,2016-06-14 09:33:12,85060,2126.5
11,Payment,2016-06-26 11:04:23,-90381,
12,Billed,2016-07-14 09:33:12,41708,1042.7
13,Payment,2016-07-26 11:04:23,-53161,
14,Billed,2016-08-14 09:33:12,55071,1376.775
15,Payment,2016-08-26 11:04:23,-97020,
16,Billed,2016-09-14 09:33:12,37629,940.725
17,Payment,2016-09-26 11:04:23,-49318,
18,Billed,2016-10-14 09:33:12,20948,523.7
19,Payment,2016-10-26 11:04:23,-76267,
20,Billed,2016-11-14 09:33:12,6734,168.35
21,Payment,2016-11-26 11:04:23,-51845,
22,Billed,2016-12-14 09:33:12,88046,2201.15
23,Payment,2016-12-26 11:04:23,-31091,
24,Billed,2017-01-14 09:33:12,4174,104.35
25,Payment,2017-01-26 11:04:23,-15192,
26,Billed,2017-02-14 09:33:12,35547,888.675
27,Payment,2017-02-26 11:04:23,-11096,
28,Billed,2017-03-14 09:33:12,30981,774.525
29,Payment,2017-03-26 11:04:23,-61487,
30,Billed,2017-04-14 09:33:12,77815,1945.375
31,Payment,2017-04-26 11:04:23,-57957,
32,Billed,2017-05-14 09:33:12,87154,2178.85
33,Payment,2017-05-26 11:04:23,-86368,
34,Billed,2017-06-14 09:33:12,15246,381.15
35,Payment,2017-06-26 11:04:23,-88146,
36,Billed,2017-07-14 09:33:12,87032,2175.8
37,Payment,2017-07-26 11:04:23,-71375,
38,Billed,2017-08-14 09:33:12,31606,790.15
39,Payment,2017-08-26 11:04:23,-5080,
40,Billed,2017-09-14 09:33:12,8914,222.85
41,Payment,2017-09-26 11:04:23,-84436,
42,Billed,2017-10-14 09:33:12,88327,2208.175
43,Payment,2017-10-26 11:04:23,-84444,
44,Billed,2017-11-14 09:33:12,94566,2364.15
45,Payment,2017-11-26 11:04:23,-52340,
46,Billed,2017-12-14 09:33:12,96631,2415.775
47,Payment,2017-12-26 11:04:23,-18568,
48,Billed,2018-01-14 09:33:12,37866,946.65
49,Payment,2018-01-26 11:04:23,-58885,
50,Billed,2018-02-14 09:33:12,20375,509.375
51,Payment,2018-02-26 11:04:23,-11327,
52,Billed,2018-03-14 09:33:12,80871,2021.775
53,Payment,2018-03-26 11:04:23,-10812,
54,Billed,2018-04-14 09:33:12,24518,612.95
55,Payment,2018-04-26 11:04:23,-11150,
56,Billed,2018-05-14 09:33:12,84063,2101.575
57,Payment,2018-05-26 11:04:23,-49468,
58,Billed,2018-06-14 09:33:12,72058,1801.45
