,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,74776,1869.4
1,Payment,2016-01-26 11:04:23,-69220,
2,Billed,2016-02-14 09:33:12,62925,1573.125
3,Payment,2016-02-26 11:04:23,-61960,
4,Billed,2016-03-14 09:33:12,79550,1988.75
5,Payment,2016-03-26 11:04:23,-43143,
6,Billed,2016-04-14 09:33:12,69096,1727.4
7,Payment,2016-04-26 11:04:23,-92450,
8,Billed,2016-05-14 09:33:12,11874,296.85
9,Payment,2016-05-26 11:04:23,-85903,
10,Billed,2016-06-14 09:33:12,39168,979.2
11,Payment,2016-06-26 11:04:23,-18689,
12,Billed,2016-07-14 09:33:12,36875,921.875
13,Payment,2016-07-26 11:04:23,-7810,
14,Billed,2016-08-14 09:33:12,8772,219.3
15,Payment,2016-08-26 11:04:23,-89380,
16,Billed,2016-09-14 09:33:12,51879,1296.975
17,Payment,2016-09-26 11:04:23,-51220,
18,Billed,2016-10-14 09:33:12,92061,2301.525
19,Payment,2016-10-26 11:04:23,-20077,
20,Billed,2016-11-14 09:33:12,5471,136.775
21,Payment,2016-11-26 11:04:23,-68419,
22,Billed,2016-12-14 09:33:12,75437,1885.925
23,Payment,2016-12-26 11:04:23,-61187,
24,Billed,2017-01-14 09:33:12,74671,1866.775
25,Payment,2017-01-26 11:04:23,-50267,
26,Billed,2017-02-14 09:33:12,94786,2369.65
27,Payment,2017-02-26 11:04:23,-82776,
28,Billed,2017-03-14 09:33:12,42172,1054.3
29,Payment,2017-03-26 11:04:23,-14067,
30,Billed,2017-04-14 09:33:12,93584,2339.6
31,Payment,2017-04-26 11:04:23,-13118,
32,Billed,2017-05-14 09:33:12,85401,2135.025
33,Payment,2017-05-26 11:04:23,-93954,
34,Billed,2017-06-14 09:33:12,53282,1332.05
35,Payment,2017-06-26 11:04:23,-73495,
36,Billed,2017-07-14 09:33:12,30169,754.225
37,Payment,2017-07-26 11:04:23,-20099,
38,Billed,2017-08-14 09:33:12,85111,2127.775
39,Payment,2017-08-26 11:04:23,-96790,
40,Billed,2017-09-14 09:33:12,15951,398.775
41,Payment,2017-09-26 11:04:23,-19130,
42,Billed,2017-10-14 09:33:12,19111,477.775
43,Payment,2017-10-26 11:04:23,-39478,
44,Billed,2017-11-14 09:33:12,25016,625.4
45,Payment,2017-11-26 11:04:23,-36536,
46,Billed,2017-12-14 09:33:12,23415,585.375
47,Payment,2017-12-26 11:04:23,-38675,
48,Billed,2018-01-14 09:33:12,36355,908.875
49,Payment,2018-01-26 11:04:23,-94936,
50,Billed,2018-02-14 09:33:12,24952,623.8
51,Payment,2018-02-26 11:04:23,-90677,
52,Billed,2018-03-14 09:33:12,37978,949.45
53,Payment,2018-03-26 11:04:23,-79962,
54,Billed,2018-04-14 09:33:12,33843,846.075
55,Payment,2018-04-26 11:04:23,-53515,
56,Billed,2018-05-14 09:33:12,30572,764.3
57,Payment,2018-05-26 11:04:23,-15800,
58,Billed,2018-06-14 09:33:12,90691,2267.275
59,Payment,2018-06-26 11:04:23,-80987,
60,Billed,2018-07-14 09:33:12,20976,524.4
61,Payment,2018-07-26 11:04:23,-69736,
62,Billed,2018-08-14 09:33:12,46328,1158.2
63,Payment,2018-08-26 11:04:23,-21316,
64,Billed,2018-09-14 09:33:12,37531,938.275
65,Payment,2018-09-26 11:04:23,-53990,
66,Billed,2018-10-14 09:33:12,48129,1203.225
67,Payment,2018-10-26 11:04:23,-27147,
68,Billed,2018-11-14 09:33:12,60089,1502.225
69,Payment,2018-11-26 11:04:23,-86493,
70,Billed,2018-12-14 09:33:12,46853,1171.325
71,Payment,2018-12-26 11:04:23,-82210,
72,Billed,2019-01-14 09:33:12,63823,1595.575
73,Payment,2019-01-26 11:04:23,-30142,
74,Billed,2019-02-14 09:33:12,41684,1042.1
75,Payment,2019-02-26 11:04:23,-65108,
76,Billed,2019-03-14 09:33:12,77626,1940.65
77,Payment,2019-03-26 11:04:23,-6413,
78,Billed,2019-04-14 09:33:12,53578,1339.45
79,Payment,2019-04-26 11:04:23,-43563,
80,Billed,2019-05-14 09:33:12,84921,2123.025
81,Payment,2019-05-26 11:04:23,-54605,
82,Billed,2019-06-14 09:33:12,67774,1694.35
83,Payment,2019-06-26 11:04:23,-25247,
84,Billed,2019-07-14 09:33:12,89545,2238.625
85,Payment,2019-07-26 11:04:23,-72536,
86,Billed,2019-08-14 09:33:12,89841,2246.025
87,Payment,2019-08-26 11:04:23,-18226,
88,Billed,2019-09-14 09:33:12,25162,629.05
89,Payment,2019-09-26 11:04:23,-9619,
90,Billed,2019-10-14 09:33:12,4047,101.175
91,Payment,2019-10-26 11:04:23,-35290,
92,Billed,2019-11-14 09:33:12,37761,944.025
93,Payment,2019-11-26 11:04:23,-98480,
94,Billed,2019-12-14 09:33:12,97137,2428.425
95,Payment,2019-12-26 11:04:23,-62882,
96,Billed,2020-01-14 09:33:12,91517,2287.925
97,Payment,2020-01-26 11:04:23,-91745,
98,Billed,2020-02-14 09:33:12,17082,427.05
99,Payment,2020-02-26 11:04:23,-29500,
100,Billed,2020-03-14 09:33:12,94602,2365.05
101,Payment,2020-03-26 11:04:23,-86844,
102,Billed,2020-04-14 09:33:12,42369,1059.225
103,Payment,2020-04-26 11:04:23,-78866,
104,Billed,2020-05-14 09:33:12,31728,793.2
105,Payment,2020-05-26 11:04:23,-66646,
106,Billed,2020-06-14 09:33:12,30577,764.425
107,Payment,2020-06-26 11:04:23,-39540,
108,Billed,2020-07-14 09:33:12,9675,241.875
109,Payment,2020-07-26 11:04:23,-77545,
110,Billed,2020-08-14 09:33:12,85647,2141.175
111,Payment,2020-08-26 11:04:23,-23011,
112,Billed,2020-09-14 09:33:12,16629,415.725
113,Payment,2020-09-26 11:04:23,-39575,
114,Billed,2020-10-14 09:33:12,60647,1516.175
115,Payment,2020-10-26 11:04:23,-30997,
116,Billed,2020-11-14 09:33:12,62445,1561.125
117,Payment,2020-11-26 11:04:23,-43821,
118,Billed,2020-12-14 09:33:12,62693,1567.325
119,Payment,2020-12-26 11:04:23,-28155,
120,Billed,2021-01-14 09:33:12,35783,894.575
121,Payment,2021-01-26 11:04:23,-8315,
122,Billed,2021-02-14 09:33:12,92179,2304.475
123,Payment,2021-02-26 11:04:23,-31888,
124,Billed,2021-03-14 09:33:12,3408,85.2
125,Payment,2021-03-26 11:04:23,-35275,
126,Billed,2021-04-14 09:33:12,31274,781.85
127,Payment,2021-04-26 11:04:23,-16287,
128,Billed,2021-05-14 09:33:12,47079,1176.975
129,Payment,2021-05-26 11:04:23,-36757,
130,Billed,2021-06-14 09:33:12,31655,791.375
131,Payment,2021-06-26 11:04:23,-43893,
132,Billed,2021-07-14 09:33:12,12849,321.225
133,Payment,2021-07-26 11:04:23,-67578,
134,Billed,2021-08-14 09:33:12,72961,1824.025
135,Payment,2021-08-26 11:04:23,-44701,
136,Billed,2021-09-14 09:33:12,20380,509.5
137,Payment,2021-09-26 11:04:23,-56092,
138,Billed,2021-10-14 09:33:12,44040,1101.0
139,Payment,2021-10-26 11:04:23,-11301,
140,Billed,2021-11-14 09:33:12,89095,2227.375
141,Payment,2021-11-26 11:04:23,-25613,
142,Billed,2021-12-14 09:33:12,82772,2069.3
143,Payment,2021-12-26 11:04:23,-62939,
144,Billed,2022-01-14 09:33:12,22230,555.75
145,Payment,2022-01-26 11:04:23,-17357,
