,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,71510,1787.75
1,Vend,2016-02-14 09:33:12,2283,57.075
2,Vend,2016-03-14 09:33:12,6616,165.4
3,Vend,2016-04-14 09:33:12,65026,1625.65
4,Vend,2016-05-14 09:33:12,17365,434.125
5,Vend,2016-06-14 09:33:12,59361,1484.025
6,Vend,2016-07-14 09:33:12,8324,208.1
7,Vend,2016-08-14 09:33:12,40818,1020.45
8,Vend,2016-09-14 09:33:12,87155,2178.875
9,Vend,2016-10-14 09:33:12,47498,1187.45
10,Vend,2016-11-14 09:33:12,69285,1732.125
11,Vend,2016-12-14 09:33:12,7809,195.225
12,Vend,2017-01-14 09:33:12,35424,885.6
13,Vend,2017-02-14 09:33:12,51856,1296.4
14,Vend,2017-03-14 09:33:12,98232,2455.8
15,Vend,2017-04-14 09:33:12,79353,1983.825
16,Vend,2017-05-14 09:33:12,44092,1102.3
17,Vend,2017-06-14 09:33:12,84643,2116.075
18,Vend,2017-07-14 09:33:12,51744,1293.6
19,Vend,2017-08-14 09:33:12,30944,773.6
20,Vend,2017-09-14 09:33:12,32720,818.0
21,Vend,2017-10-14 09:33:12,34628,865.7
22,Vend,2017-11-14 09:33:12,78046,1951.15
23,Vend,2017-12-14 09:33:12,47643,1191.075
24,Vend,2018-01-14 09:33:12,24732,618.3
25,Vend,2018-02-14 09:33:12,10527,263.175
26,Vend,2018-03-14 09:33:12,21237,530.925
27,Vend,2018-04-14 09:33:12,82263,2056.575
28,Vend,2018-05-14 09:33:12,93249,2331.225
29,Vend,2018-06-14 09:33:12,33233,830.825
30,Vend,2018-07-14 09:33:12,58444,1461.1
31,Vend,2018-08-14 09:33:12,99942,2498.55
32,Vend,2018-09-14 09:33:12,25580,639.5
33,Vend,2018-10-14 09:33:12,72535,1813.375
34,Vend,2018-11-14 09:33:12,23031,575.775
35,Vend,2018-12-14 09:33:12,25895,647.375
36,Vend,2019-01-14 09:33:12,21635,540.875
37,Vend,2019-02-14 09:33:12,27701,692.525
38,Vend,2019-03-14 09:33:12,69159,1728.975
39,Vend,2019-04-14 09:33:12,72836,1820.9
40,Vend,2019-05-14 09:33:12,39697,992.425
41,Vend,2019-06-14 09:33:12,53698,1342.45
42,Vend,2019-07-14 09:33:12,27561,689.025
43,Vend,2019-08-14 09:33:12,46910,1172.75
44,Vend,2019-09-14 09:33:12,18740,468.5
45,Vend,2019-10-14 09:33:12,15046,376.15
46,Vend,2019-11-14 09:33:12,13627,340.675
47,Vend,2019-12-14 09:33:12,76835,1920.875
48,Vend,2020-01-14 09:33:12,84062,2101.55
49,Vend,2020-02-14 09:33:12,28115,702.875
50,Vend,2020-03-14 09:33:12,33869,846.725
51,Vend,2020-04-14 09:33:12,77034,1925.85
52,Vend,2020-05-14 09:33:12,98960,2474.0
53,Vend,2020-06-14 09:33:12,9292,232.3
54,Vend,2020-07-14 09:33:12,18232,455.8
55,Vend,2020-08-14 09:33:12,94061,2351.525
56,Vend,2020-09-14 09:33:12,34403,860.075
57,Vend,2020-10-14 09:33:12,79184,1979.6
58,Vend,2020-11-14 09:33:12,89104,2227.6
59,Vend,2020-12-14 09:33:12,59541,1488.525
60,Vend,2021-01-14 09:33:12,68559,1713.975
61,Vend,2021-02-14 09:33:12,7784,194.6
62,Vend,2021-03-14 09:33:12,58021,1450.525
63,Vend,2021-04-14 09:33:12,87000,2175.0
64,Vend,2021-05-14 09:33:12,75897,1897.425
65,Vend,2021-06-14 09:33:12,78300,1957.5
66,Vend,2021-07-14 09:33:12,97204,2430.1
67,Vend,2021-08-14 09:33:12,39401,985.025
68,Vend,2021-09-14 09:33:12,66621,1665.525
69,Vend,2021-10-14 09:33:12,29964,749.1
70,Vend,2021-11-14 09:33:12,82654,2066.35
71,Vend,2021-12-14 09:33:12,99543,2488.575
72,Vend,2022-01-14 09:33:12,67423,1685.575
