,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,52386,1309.65
1,Payment,2016-01-26 11:04:23,-2643,
2,Billed,2016-02-14 09:33:12,47371,1184.275
3,Payment,2016-02-26 11:04:23,-36404,
4,Billed,2016-03-14 09:33:12,8988,224.7
5,Payment,2016-03-26 11:04:23,-49026,
6,Billed,2016-04-14 09:33:12,92193,2304.825
7,Payment,2016-04-26 11:04:23,-85035,
8,Billed,2016-05-14 09:33:12,36507,912.675
9,Payment,2016-05-26 11:04:23,-50502,
10,Billed,2016-06-14 09:33:12,20686,517.15
11,Payment,2016-06-26 11:04:23,-97461,
12,Billed,2016-07-14 09:33:12,56870,1421.75
13,Payment,2016-07-26 11:04:23,-25290,
14,Billed,2016-08-14 09:33:12,60054,1501.35
15,Payment,2016-08-26 11:04:23,-90515,
16,Billed,2016-09-14 09:33:12,27466,686.65
17,Payment,2016-09-26 11:04:23,-71349,
18,Billed,2016-10-14 09:33:12,57964,1449.1
19,Payment,2016-10-26 11:04:23,-33109,
20,Billed,2016-11-14 09:33:12,25407,635.175
21,Payment,2016-11-26 11:04:23,-19628,
22,Billed,2016-12-14 09:33:12,63934,1598.35
23,Payment,2016-12-26 11:04:23,-3931,
24,Billed,2017-01-14 09:33:12,74488,1862.2
25,Payment,2017-01-26 11:04:23,-35685,
26,Billed,2017-02-14 09:33:12,93676,2341.9
27,Payment,2017-02-26 11:04:23,-51216,
28,Billed,2017-03-14 09:33:12,13798,344.95
29,Payment,2017-03-26 11:04:23,-10519,
30,Billed,2017-04-14 09:33:12,10177,254.425
31,Payment,2017-04-26 11:04:23,-45982,
32,Billed,2017-05-14 09:33:12,45602,1140.05
33,Payment,2017-05-26 11:04:23,-21346,
34,Billed,2017-06-14 09:33:12,8228,205.7
35,Payment,2017-06-26 11:04:23,-30058,
36,Billed,2017-07-14 09:33:12,60775,1519.375
37,Payment,2017-07-26 11:04:23,-32320,
38,Billed,2017-08-14 09:33:12,62393,1559.825
39,Payment,2017-08-26 11:04:23,-75474,
40,Billed,2017-09-14 09:33:12,69693,1742.325
41,Payment,2017-09-26 11:04:23,-57021,
42,Billed,2017-10-14 09:33:12,62638,1565.95
43,Payment,2017-10-26 11:04:23,-69465,
44,Billed,2017-11-14 09:33:12,18742,468.55
45,Payment,2017-11-26 11:04:23,-56103,
46,Billed,2017-12-14 09:33:12,9116,227.9
47,Payment,2017-12-26 11:04:23,-72885,
48,Billed,2018-01-14 09:33:12,21261,531.525
49,Payment,2018-01-26 11:04:23,-26022,
50,Billed,2018-02-14 09:33:12,54782,1369.55
51,Payment,2018-02-26 11:04:23,-70099,
52,Billed,2018-03-14 09:33:12,50189,1254.725
53,Payment,2018-03-26 11:04:23,-94671,
54,Billed,2018-04-14 09:33:12,17458,436.45
55,Payment,2018-04-26 11:04:23,-54323,
56,Billed,2018-05-14 09:33:12,60670,1516.75
57,Payment,2018-05-26 11:04:23,-95532,
58,Billed,2018-06-14 09:33:12,8082,202.05
59,Payment,2018-06-26 11:04:23,-22431,
60,Billed,2018-07-14 09:33:12,36723,918.075
61,Payment,2018-07-26 11:04:23,-41103,
62,Billed,2018-08-14 09:33:12,26696,667.4
63,Payment,2018-08-26 11:04:23,-53326,
64,Billed,2018-09-14 09:33:12,71847,1796.175
65,Payment,2018-09-26 11:04:23,-90543,
66,Billed,2018-10-14 09:33:12,64025,1600.625
67,Payment,2018-10-26 11:04:23,-41039,
68,Billed,2018-11-14 09:33:12,2605,65.125
69,Payment,2018-11-26 11:04:23,-19262,
70,Billed,2018-12-14 09:33:12,14788,369.7
71,Payment,2018-12-26 11:04:23,-60178,
72,Billed,2019-01-14 09:33:12,3199,79.975
73,Payment,2019-01-26 11:04:23,-50745,
74,Billed,2019-02-14 09:33:12,36772,919.3
75,Payment,2019-02-26 11:04:23,-27157,
76,Billed,2019-03-14 09:33:12,80953,2023.825
77,Payment,2019-03-26 11:04:23,-3607,
78,Billed,2019-04-14 09:33:12,81604,2040.1
79,Payment,2019-04-26 11:04:23,-2254,
80,Billed,2019-05-14 09:33:12,14478,361.95
81,Payment,2019-05-26 11:04:23,-53217,
82,Billed,2019-06-14 09:33:12,18871,471.775
83,Payment,2019-06-26 11:04:23,-18340,
84,Billed,2019-07-14 09:33:12,84281,2107.025
85,Payment,2019-07-26 11:04:23,-67893,
86,Billed,2019-08-14 09:33:12,49934,1248.35
87,Payment,2019-08-26 11:04:23,-69217,
88,Billed,2019-09-14 09:33:12,90099,2252.475
89,Payment,2019-09-26 11:04:23,-17478,
90,Billed,2019-10-14 09:33:12,72722,1818.05
91,Payment,2019-10-26 11:04:23,-90718,
92,Billed,2019-11-14 09:33:12,17683,442.075
93,Payment,2019-11-26 11:04:23,-97860,
94,Billed,2019-12-14 09:33:12,92216,2305.4
95,Payment,2019-12-26 11:04:23,-36249,
96,Billed,2020-01-14 09:33:12,19760,494.0
97,Payment,2020-01-26 11:04:23,-10610,
98,Billed,2020-02-14 09:33:12,26052,651.3
99,Payment,2020-02-26 11:04:23,-61049,
100,Billed,2020-03-14 09:33:12,69269,1731.725
101,Payment,2020-03-26 11:04:23,-88018,
102,Billed,2020-04-14 09:33:12,47861,1196.525
103,Payment,2020-04-26 11:04:23,-23125,
104,Billed,2020-05-14 09:33:12,25848,646.2
105,Payment,2020-05-26 11:04:23,-21272,
106,Billed,2020-06-14 09:33:12,81108,2027.7
107,Payment,2020-06-26 11:04:23,-99137,
108,Billed,2020-07-14 09:33:12,44276,1106.9
109,Payment,2020-07-26 11:04:23,-85168,
110,Billed,2020-08-14 09:33:12,56792,1419.8
111,Payment,2020-08-26 11:04:23,-83245,
112,Billed,2020-09-14 09:33:12,60831,1520.775
113,Payment,2020-09-26 11:04:23,-39184,
114,Billed,2020-10-14 09:33:12,42135,1053.375
115,Payment,2020-10-26 11:04:23,-94738,
116,Billed,2020-11-14 09:33:12,27455,686.375
117,Payment,2020-11-26 11:04:23,-34640,
118,Billed,2020-12-14 09:33:12,94186,2354.65
119,Payment,2020-12-26 11:04:23,-22131,
120,Billed,2021-01-14 09:33:12,94334,2358.35
121,Payment,2021-01-26 11:04:23,-31843,
122,Billed,2021-02-14 09:33:12,75169,1879.225
123,Payment,2021-02-26 11:04:23,-45513,
124,Billed,2021-03-14 09:33:12,28597,714.925
125,Payment,2021-03-26 11:04:23,-62535,
126,Billed,2021-04-14 09:33:12,42288,1057.2
127,Payment,2021-04-26 11:04:23,-34683,
128,Billed,2021-05-14 09:33:12,86458,2161.45
129,Payment,2021-05-26 11:04:23,-11274,
130,Billed,2021-06-14 09:33:12,19990,499.75
131,Payment,2021-06-26 11:04:23,-52886,
132,Billed,2021-07-14 09:33:12,84061,2101.525
133,Payment,2021-07-26 11:04:23,-21981,
134,Billed,2021-08-14 09:33:12,43652,1091.3
135,Payment,2021-08-26 11:04:23,-98683,
136,Billed,2021-09-14 09:33:12,61924,1548.1
137,Payment,2021-09-26 11:04:23,-45683,
138,Billed,2021-10-14 09:33:12,88495,2212.375
139,Payment,2021-10-26 11:04:23,-44998,
140,Billed,2021-11-14 09:33:12,31536,788.4
141,Payment,2021-11-26 11:04:23,-51282,
142,Billed,2021-12-14 09:33:12,70378,1759.45
143,Payment,2021-12-26 11:04:23,-18487,
144,Billed,2022-01-14 09:33:12,99488,2487.2
145,Payment,2022-01-26 11:04:23,-69576,
