,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,49510,1237.75
1,Vend,2016-02-14 09:33:12,20249,506.225
2,Vend,2016-03-14 09:33:12,71503,1787.575
3,Vend,2016-04-14 09:33:12,62159,1553.975
4,Vend,2016-05-14 09:33:12,85316,2132.9
5,Vend,2016-06-14 09:33:12,45635,1140.875
6,Vend,2016-07-14 09:33:12,39619,990.475
7,Vend,2016-08-14 09:33:12,45176,1129.4
8,Vend,2016-09-14 09:33:12,14954,373.85
9,Vend,2016-10-14 09:33:12,60478,1511.95
10,Vend,2016-11-14 09:33:12,52854,1321.35
11,Vend,2016-12-14 09:33:12,38402,960.05
12,Vend,2017-01-14 09:33:12,30640,766.0
13,Vend,2017-02-14 09:33:12,9921,248.025
14,Vend,2017-03-14 09:33:12,35909,897.725
15,Vend,2017-04-14 09:33:12,33205,830.125
16,Vend,2017-05-14 09:33:12,68559,1713.975
17,Vend,2017-06-14 09:33:12,8022,200.55
18,Vend,2017-07-14 09:33:12,96038,2400.95
19,Vend,2017-08-14 09:33:12,16502,412.55
20,Vend,2017-09-14 09:33:12,25801,645.025
21,Vend,2017-10-14 09:33:12,68048,1701.2
22,Vend,2017-11-14 09:33:12,41586,1039.65
23,Vend,2017-12-14 09:33:12,34411,860.275
24,Vend,2018-01-14 09:33:12,78845,1971.125
25,Vend,2018-02-14 09:33:12,5846,146.15
26,Vend,2018-03-14 09:33:12,26370,659.25
27,Vend,2018-04-14 09:33:12,87464,2186.6
28,Vend,2018-05-14 09:33:12,36351,908.775
29,Vend,2018-06-14 09:33:12,43889,1097.225
30,Vend,2018-07-14 09:33:12,80185,2004.625
31,Vend,2018-08-14 09:33:12,97863,2446.575
32,Vend,2018-09-14 09:33:12,70577,1764.425
33,Vend,2018-10-14 09:33:12,26179,654.475
34,Vend,2018-11-14 09:33:12,71896,1797.4
35,Vend,2018-12-14 09:33:12,18522,463.05
36,Vend,2019-01-14 09:33:12,7975,199.375
37,Vend,2019-02-14 09:33:12,78239,1955.975
38,Vend,2019-03-14 09:33:12,46914,1172.85
39,Vend,2019-04-14 09:33:12,72948,1823.7
40,Vend,2019-05-14 09:33:12,58093,1452.325
41,Vend,2019-06-14 09:33:12,38187,954.675
42,Vend,2019-07-14 09:33:12,80660,2016.5
43,Vend,2019-08-14 09:33:12,30310,757.75
44,Vend,2019-09-14 09:33:12,61861,1546.525
45,Vend,2019-10-14 09:33:12,34541,863.525
46,Vend,2019-11-14 09:33:12,24089,602.225
47,Vend,2019-12-14 09:33:12,67860,1696.5
48,Vend,2020-01-14 09:33:12,17785,444.625
49,Vend,2020-02-14 09:33:12,83136,2078.4
50,Vend,2020-03-14 09:33:12,92132,2303.3
51,Vend,2020-04-14 09:33:12,10332,258.3
52,Vend,2020-05-14 09:33:12,15400,385.0
53,Vend,2020-06-14 09:33:12,10496,262.4
54,Vend,2020-07-14 09:33:12,71423,1785.575
55,Vend,2020-08-14 09:33:12,6687,167.175
56,Vend,2020-09-14 09:33:12,74539,1863.475
57,Vend,2020-10-14 09:33:12,4051,101.275
58,Vend,2020-11-14 09:33:12,79156,1978.9
59,Vend,2020-12-14 09:33:12,78407,1960.175
60,Vend,2021-01-14 09:33:12,20583,514.575
61,Vend,2021-02-14 09:33:12,82835,2070.875
62,Vend,2021-03-14 09:33:12,67528,1688.2
63,Vend,2021-04-14 09:33:12,32675,816.875
64,Vend,2021-05-14 09:33:12,46875,1171.875
65,Vend,2021-06-14 09:33:12,9658,241.45
66,Vend,2021-07-14 09:33:12,58422,1460.55
67,Vend,2021-08-14 09:33:12,24727,618.175
68,Vend,2021-09-14 09:33:12,47013,1175.325
69,Vend,2021-10-14 09:33:12,11469,286.725
70,Vend,2021-11-14 09:33:12,17589,439.725
71,Vend,2021-12-14 09:33:12,47066,1176.65
72,Vend,2022-01-14 09:33:12,41074,1026.85
