,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,20736,518.4
1,Vend,2016-02-14 09:33:12,89594,2239.85
2,Vend,2016-03-14 09:33:12,53337,1333.425
3,Vend,2016-04-14 09:33:12,28314,707.85
4,Vend,2016-05-14 09:33:12,36263,906.575
5,Vend,2016-06-14 09:33:12,52167,1304.175
6,Vend,2016-07-14 09:33:12,82118,2052.95
7,Vend,2016-08-14 09:33:12,67474,1686.85
8,Vend,2016-09-14 09:33:12,12939,323.475
9,Vend,2016-10-14 09:33:12,90915,2272.875
10,Vend,2016-11-14 09:33:12,99425,2485.625
11,Vend,2016-12-14 09:33:12,26292,657.3
12,Vend,2017-01-14 09:33:12,83970,2099.25
13,Vend,2017-02-14 09:33:12,71488,1787.2
14,Vend,2017-03-14 09:33:12,84739,2118.475
15,Vend,2017-04-14 09:33:12,76971,1924.275
16,Vend,2017-05-14 09:33:12,67180,1679.5
17,Vend,2017-06-14 09:33:12,86091,2152.275
18,Vend,2017-07-14 09:33:12,34883,872.075
19,Vend,2017-08-14 09:33:12,91304,2282.6
20,Vend,2017-09-14 09:33:12,66545,1663.625
21,Vend,2017-10-14 09:33:12,64086,1602.15
22,Vend,2017-11-14 09:33:12,9626,240.65
23,Vend,2017-12-14 09:33:12,35963,899.075
24,Vend,2018-01-14 09:33:12,79715,1992.875
25,Vend,2018-02-14 09:33:12,80905,2022.625
26,Vend,2018-03-14 09:33:12,73852,1846.3
27,Vend,2018-04-14 09:33:12,23457,586.425
28,Vend,2018-05-14 09:33:12,56218,1405.45
29,Vend,2018-06-14 09:33:12,16245,406.125
30,Vend,2018-07-14 09:33:12,84726,2118.15
31,Vend,2018-08-14 09:33:12,68554,1713.85
32,Vend,2018-09-14 09:33:12,21027,525.675
33,Vend,2018-10-14 09:33:12,30573,764.325
34,Vend,2018-11-14 09:33:12,83393,2084.825
35,Vend,2018-12-14 09:33:12,71952,1798.8
36,Vend,2019-01-14 09:33:12,94988,2374.7
37,Vend,2019-02-14 09:33:12,54287,1357.175
38,Vend,2019-03-14 09:33:12,61159,1528.975
39,Vend,2019-04-14 09:33:12,65310,1632.75
40,Vend,2019-05-14 09:33:12,8355,208.875
41,Vend,2019-06-14 09:33:12,70612,1765.3
42,Vend,2019-07-14 09:33:12,63190,1579.75
43,Vend,2019-08-14 09:33:12,25753,643.825
44,Vend,2019-09-14 09:33:12,93978,2349.45
45,Vend,2019-10-14 09:33:12,82702,2067.55
46,Vend,2019-11-14 09:33:12,80805,2020.125
47,Vend,2019-12-14 09:33:12,77923,1948.075
48,Vend,2020-01-14 09:33:12,86061,2151.525
49,Vend,2020-02-14 09:33:12,45124,1128.1
50,Vend,2020-03-14 09:33:12,31176,779.4
51,Vend,2020-04-14 09:33:12,81913,2047.825
52,Vend,2020-05-14 09:33:12,15970,399.25
53,Vend,2020-06-14 09:33:12,57718,1442.95
54,Vend,2020-07-14 09:33:12,80041,2001.025
55,Vend,2020-08-14 09:33:12,17537,438.425
56,Vend,2020-09-14 09:33:12,61311,1532.775
57,Vend,2020-10-14 09:33:12,6323,158.075
58,Vend,2020-11-14 09:33:12,4725,118.125
59,Vend,2020-12-14 09:33:12,93947,2348.675
60,Vend,2021-01-14 09:33:12,47482,1187.05
61,Vend,2021-02-14 09:33:12,24972,624.3
62,Vend,2021-03-14 09:33:12,96222,2405.55
63,Vend,2021-04-14 09:33:12,60950,1523.75
64,Vend,2021-05-14 09:33:12,97512,2437.8
65,Vend,2021-06-14 09:33:12,52859,1321.475
66,Vend,2021-07-14 09:33:12,57764,1444.1
67,Vend,2021-08-14 09:33:12,87333,2183.325
68,Vend,2021-09-14 09:33:12,3233,80.825
69,Vend,2021-10-14 09:33:12,42176,1054.4
70,Vend,2021-11-14 09:33:12,85089,2127.225
71,Vend,2021-12-14 09:33:12,39782,994.55
72,Vend,2022-01-14 09:33:12,93182,2329.55
