,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,69543,1738.575
1,Payment,2016-01-26 11:04:23,-94873,
2,Billed,2016-02-14 09:33:12,25519,637.975
3,Payment,2016-02-26 11:04:23,-86094,
4,Billed,2016-03-14 09:33:12,5136,128.4
5,Payment,2016-03-26 11:04:23,-93135,
6,Billed,2016-04-14 09:33:12,38349,958.725
7,Payment,2016-04-26 11:04:23,-83540,
8,Billed,2016-05-14 09:33:12,61203,1530.075
9,Payment,2016-05-26 11:04:23,-76841,
10,Billed,2016-06-14 09:33:12,89614,2240.35
11,Payment,2016-06-26 11:04:23,-86323,
12,Billed,2016-07-14 09:33:12,89315,2232.875
13,Payment,2016-07-26 11:04:23,-21353,
14,Billed,2016-08-14 09:33:12,21630,540.75
15,Payment,2016-08-26 11:04:23,-33092,
16,Billed,2016-09-14 09:33:12,13553,338.825
17,Payment,2016-09-26 11:04:23,-4207,
18,Billed,2016-10-14 09:33:12,11060,276.5
19,Payment,2016-10-26 11:04:23,-22568,
20,Billed,2016-11-14 09:33:12,5892,147.3
21,Payment,2016-11-26 11:04:23,-42302,
22,Billed,2016-12-14 09:33:12,31410,785.25
23,Payment,2016-12-26 11:04:23,-98248,
24,Billed,2017-01-14 09:33:12,45900,1147.5
25,Payment,2017-01-26 11:04:23,-87550,
26,Billed,2017-02-14 09:33:12,73512,1837.8
27,Payment,2017-02-26 11:04:23,-5027,
28,Billed,2017-03-14 09:33:12,93436,2335.9
29,Payment,2017-03-26 11:04:23,-96938,
30,Billed,2017-04-14 09:33:12,61759,1543.975
31,Payment,2017-04-26 11:04:23,-71206,
32,Billed,2017-05-14 09:33:12,22570,564.25
33,Payment,2017-05-26 11:04:23,-58241,
34,Billed,2017-06-14 09:33:12,81841,2046.025
35,Payment,2017-06-26 11:04:23,-32096,
36,Billed,2017-07-14 09:33:12,87799,2194.975
37,Payment,2017-07-26 11:04:23,-77730,
38,Billed,2017-08-14 09:33:12,7523,188.075
39,Payment,2017-08-26 11:04:23,-49997,
40,Billed,2017-09-14 09:33:12,87290,2182.25
41,Payment,2017-09-26 11:04:23,-42280,
42,Billed,2017-10-14 09:33:12,97640,2441.0
43,Payment,2017-10-26 11:04:23,-24539,
44,Billed,2017-11-14 09:33:12,45464,1136.6
45,Payment,2017-11-26 11:04:23,-82448,
46,Billed,2017-12-14 09:33:12,77325,1933.125
47,Payment,2017-12-26 11:04:23,-91350,
48,Billed,2018-01-14 09:33:12,4689,117.225
49,Payment,2018-01-26 11:04:23,-98801,
50,Billed,2018-02-14 09:33:12,72898,1822.45
51,Payment,2018-02-26 11:04:23,-41193,
52,Billed,2018-03-14 09:33:12,89634,2240.85
53,Payment,2018-03-26 11:04:23,-81065,
54,Billed,2018-04-14 09:33:12,67243,1681.075
55,Payment,2018-04-26 11:04:23,-6630,
56,Billed,2018-05-14 09:33:12,36371,909.275
57,Payment,2018-05-26 11:04:23,-25581,
58,Billed,2018-06-14 09:33:12,9746,243.65
59,Payment,2018-06-26 11:04:23,-24136,
60,Billed,2018-07-14 09:33:12,79091,1977.275
61,Payment,2018-07-26 11:04:23,-43246,
62,Billed,2018-08-14 09:33:12,31987,799.675
63,Payment,2018-08-26 11:04:23,-77932,
64,Billed,2018-09-14 09:33:12,39940,998.5
65,Payment,2018-09-26 11:04:23,-55084,
66,Billed,2018-10-14 09:33:12,94817,2370.425
67,Payment,2018-10-26 11:04:23,-59087,
68,Billed,2018-11-14 09:33:12,20728,518.2
69,Payment,2018-11-26 11:04:23,-78919,
70,Billed,2018-12-14 09:33:12,42402,1060.05
71,Payment,2018-12-26 11:04:23,-18525,
72,Billed,2019-01-14 09:33:12,30261,756.525
73,Payment,2019-01-26 11:04:23,-38544,
74,Billed,2019-02-14 09:33:12,77284,1932.1
75,Payment,2019-02-26 11:04:23,-22149,
76,Billed,2019-03-14 09:33:12,37942,948.55
77,Payment,2019-03-26 11:04:23,-85640,
78,Billed,2019-04-14 09:33:12,33927,848.175
79,Payment,2019-04-26 11:04:23,-4387,
80,Billed,2019-05-14 09:33:12,50900,1272.5
81,Payment,2019-05-26 11:04:23,-85100,
82,Billed,2019-06-14 09:33:12,50794,1269.85
83,Payment,2019-06-26 11:04:23,-75443,
84,Billed,2019-07-14 09:33:12,55343,1383.575
85,Payment,2019-07-26 11:04:23,-41433,
86,Billed,2019-08-14 09:33:12,74026,1850.65
87,Payment,2019-08-26 11:04:23,-51844,
88,Billed,2019-09-14 09:33:12,66995,1674.875
89,Payment,2019-09-26 11:04:23,-37960,
90,Billed,2019-10-14 09:33:12,45168,1129.2
91,Payment,2019-10-26 11:04:23,-75642,
92,Billed,2019-11-14 09:33:12,7580,189.5
93,Payment,2019-11-26 11:04:23,-24460,
94,Billed,2019-12-14 09:33:12,8863,221.575
95,Payment,2019-12-26 11:04:23,-37269,
96,Billed,2020-01-14 09:33:12,6088,152.2
97,Payment,2020-01-26 11:04:23,-7293,
98,Billed,2020-02-14 09:33:12,13887,347.175
99,Payment,2020-02-26 11:04:23,-36270,
100,Billed,2020-03-14 09:33:12,91252,2281.3
101,Payment,2020-03-26 11:04:23,-6114,
102,Billed,2020-04-14 09:33:12,95894,2397.35
103,Payment,2020-04-26 11:04:23,-62904,
104,Billed,2020-05-14 09:33:12,66019,1650.475
105,Payment,2020-05-26 11:04:23,-69765,
106,Billed,2020-06-14 09:33:12,26297,657.425
107,Payment,2020-06-26 11:04:23,-28630,
108,Billed,2020-07-14 09:33:12,41982,1049.55
109,Payment,2020-07-26 11:04:23,-71724,
110,Billed,2020-08-14 09:33:12,17080,427.0
111,Payment,2020-08-26 11:04:23,-28750,
112,Billed,2020-09-14 09:33:12,91438,2285.95
113,Payment,2020-09-26 11:04:23,-61103,
114,Billed,2020-10-14 09:33:12,27270,681.75
115,Payment,2020-10-26 11:04:23,-58692,
116,Billed,2020-11-14 09:33:12,68681,1717.025
117,Payment,2020-11-26 11:04:23,-38393,
118,Billed,2020-12-14 09:33:12,39557,988.925
119,Payment,2020-12-26 11:04:23,-41100,
120,Billed,2021-01-14 09:33:12,27419,685.475
121,Payment,2021-01-26 11:04:23,-24541,
122,Billed,2021-02-14 09:33:12,5455,136.375
123,Payment,2021-02-26 11:04:23,-7427,
124,Billed,2021-03-14 09:33:12,85687,2142.175
125,Payment,2021-03-26 11:04:23,-57283,
126,Billed,2021-04-14 09:33:12,16183,404.575
127,Payment,2021-04-26 11:04:23,-87518,
128,Billed,2021-05-14 09:33:12,66357,1658.925
129,Payment,2021-05-26 11:04:23,-93609,
130,Billed,2021-06-14 09:33:12,17660,441.5
131,Payment,2021-06-26 11:04:23,-79429,
132,Billed,2021-07-14 09:33:12,64900,1622.5
133,Payment,2021-07-26 11:04:23,-40276,
134,Billed,2021-08-14 09:33:12,2798,69.95
135,Payment,2021-08-26 11:04:23,-19145,
136,Billed,2021-09-14 09:33:12,69120,1728.0
137,Payment,2021-09-26 11:04:23,-99841,
138,Billed,2021-10-14 09:33:12,45976,1149.4
139,Payment,2021-10-26 11:04:23,-29631,
140,Billed,2021-11-14 09:33:12,4411,110.275
141,Payment,2021-11-26 11:04:23,-36045,
142,Billed,2021-12-14 09:33:12,4210,105.25
143,Payment,2021-12-26 11:04:23,-17324,
144,Billed,2022-01-14 09:33:12,29268,731.7
145,Payment,2022-01-26 11:04:23,-38954,
