,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,99137,2478.425
1,Payment,2016-01-26 11:04:23,-50179,
2,Billed,2016-02-14 09:33:12,87407,2185.175
3,Payment,2016-02-26 11:04:23,-49808,
4,Billed,2016-03-14 09:33:12,66871,1671.775
5,Payment,2016-03-26 11:04:23,-5443,
6,Billed,2016-04-14 09:33:12,33997,849.925
7,Payment,2016-04-26 11:04:23,-88762,
8,Billed,2016-05-14 09:33:12,4304,107.6
9,Payment,2016-05-26 11:04:23,-69175,
10,Billed,2016-06-14 09:33:12,31089,777.225
11,Payment,2016-06-26 11:04:23,-80594,
12,Billed,2016-07-14 09:33:12,17436,435.9
13,Payment,2016-07-26 11:04:23,-90261,
14,Billed,2016-08-14 09:33:12,77232,1930.8
15,Payment,2016-08-26 11:04:23,-74464,
16,Billed,2016-09-14 09:33:12,58801,1470.025
17,Payment,2016-09-26 11:04:23,-8654,
18,Billed,2016-10-14 09:33:12,45980,1149.5
19,Payment,2016-10-26 11:04:23,-97890,
20,Billed,2016-11-14 09:33:12,48520,1213.0
21,Payment,2016-11-26 11:04:23,-72960,
22,Billed,2016-12-14 09:33:12,36024,900.6
23,Payment,2016-12-26 11:04:23,-48894,
24,Billed,2017-01-14 09:33:12,63428,1585.7
25,Payment,2017-01-26 11:04:23,-92337,
26,Billed,2017-02-14 09:33:12,48853,1221.325
27,Payment,2017-02-26 11:04:23,-18103,
28,Billed,2017-03-14 09:33:12,49029,1225.725
29,Payment,2017-03-26 11:04:23,-26481,
30,Billed,2017-04-14 09:33:12,89908,2247.7
31,Payment,2017-04-26 11:04:23,-90412,
32,Billed,2017-05-14 09:33:12,69962,1749.05
33,Payment,2017-05-26 11:04:23,-13761,
34,Billed,2017-06-14 09:33:12,77674,1941.85
35,Payment,2017-06-26 11:04:23,-66973,
36,Billed,2017-07-14 09:33:12,78274,1956.85
37,Payment,2017-07-26 11:04:23,-57808,
38,Billed,2017-08-14 09:33:12,85921,2148.025
39,Payment,2017-08-26 11:04:23,-35784,
40,Billed,2017-09-14 09:33:12,84309,2107.725
41,Payment,2017-09-26 11:04:23,-39408,
42,Billed,2017-10-14 09:33:12,71191,1779.775
43,Payment,2017-10-26 11:04:23,-16942,
44,Billed,2017-11-14 09:33:12,92053,2301.325
45,Payment,2017-11-26 11:04:23,-19500,
46,Billed,2017-12-14 09:33:12,70683,1767.075
47,Payment,2017-12-26 11:04:23,-56897,
48,Billed,2018-01-14 09:33:12,45632,1140.8
49,Payment,2018-01-26 11:04:23,-99139,
50,Billed,2018-02-14 09:33:12,21005,525.125
51,Payment,2018-02-26 11:04:23,-36038,
52,Billed,2018-03-14 09:33:12,69426,1735.65
53,Payment,2018-03-26 11:04:23,-79519,
54,Billed,2018-04-14 09:33:12,95568,2389.2
55,Payment,2018-04-26 11:04:23,-97653,
56,Billed,2018-05-14 09:33:12,77380,1934.5
57,Payment,2018-05-26 11:04:23,-25466,
58,Billed,2018-06-14 09:33:12,31577,789.425
59,Payment,2018-06-26 11:04:23,-5866,
60,Billed,2018-07-14 09:33:12,26905,672.625
61,Payment,2018-07-26 11:04:23,-78630,
62,Billed,2018-08-14 09:33:12,18524,463.1
63,Payment,2018-08-26 11:04:23,-66405,
64,Billed,2018-09-14 09:33:12,16098,402.45
65,Payment,2018-09-26 11:04:23,-32818,
66,Billed,2018-10-14 09:33:12,62371,1559.275
67,Payment,2018-10-26 11:04:23,-68536,
68,Billed,2018-11-14 09:33:12,28112,702.8
69,Payment,2018-11-26 11:04:23,-75105,
70,Billed,2018-12-14 09:33:12,90127,2253.175
71,Payment,2018-12-26 11:04:23,-76852,
72,Billed,2019-01-14 09:33:12,59684,1492.1
73,Payment,2019-01-26 11:04:23,-17685,
74,Billed,2019-02-14 09:33:12,81894,2047.35
75,Payment,2019-02-26 11:04:23,-69944,
76,Billed,2019-03-14 09:33:12,37620,940.5
77,Payment,2019-03-26 11:04:23,-96231,
78,Billed,2019-04-14 09:33:12,93397,2334.925
79,Payment,2019-04-26 11:04:23,-42997,
