,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,29888,747.2
1,Payment,2016-01-26 11:04:23,-43222,
2,Billed,2016-02-14 09:33:12,41815,1045.375
3,Payment,2016-02-26 11:04:23,-17629,
4,Billed,2016-03-14 09:33:12,52547,1313.675
5,Payment,2016-03-26 11:04:23,-8745,
6,Billed,2016-04-14 09:33:12,61433,1535.825
7,Payment,2016-04-26 11:04:23,-79286,
8,Billed,2016-05-14 09:33:12,19514,487.85
9,Payment,2016-05-26 11:04:23,-28960,
10,Billed,2016-06-14 09:33:12,99377,2484.425
11,Payment,2016-06-26 11:04:23,-6614,
12,Billed,2016-07-14 09:33:12,48440,1211.0
13,Payment,2016-07-26 11:04:23,-16032,
14,Billed,2016-08-14 09:33:12,92593,2314.825
15,Payment,2016-08-26 11:04:23,-39302,
16,Billed,2016-09-14 09:33:12,66603,1665.075
17,Payment,2016-09-26 11:04:23,-18254,
18,Billed,2016-10-14 09:33:12,92584,2314.6
19,Payment,2016-10-26 11:04:23,-96592,
20,Billed,2016-11-14 09:33:12,43845,1096.125
21,Payment,2016-11-26 11:04:23,-27806,
22,Billed,2016-12-14 09:33:12,18246,456.15
23,Payment,2016-12-26 11:04:23,-22584,
24,Billed,2017-01-14 09:33:12,53411,1335.275
25,Payment,2017-01-26 11:04:23,-32663,
26,Billed,2017-02-14 09:33:12,74782,1869.55
27,Payment,2017-02-26 11:04:23,-3457,
28,Billed,2017-03-14 09:33:12,74104,1852.6
29,Payment,2017-03-26 11:04:23,-88884,
30,Billed,2017-04-14 09:33:12,35155,878.875
31,Payment,2017-04-26 11:04:23,-65585,
32,Billed,2017-05-14 09:33:12,28674,716.85
33,Payment,2017-05-26 11:04:23,-73379,
34,Billed,2017-06-14 09:33:12,13277,331.925
35,Payment,2017-06-26 11:04:23,-78054,
36,Billed,2017-07-14 09:33:12,33718,842.95
37,Payment,2017-07-26 11:04:23,-51759,
38,Billed,2017-08-14 09:33:12,42398,1059.95
39,Payment,2017-08-26 11:04:23,-2736,
40,Billed,2017-09-14 09:33:12,48236,1205.9
41,Payment,2017-09-26 11:04:23,-51840,
42,Billed,2017-10-14 09:33:12,80766,2019.15
43,Payment,2017-10-26 11:04:23,-28001,
44,Billed,2017-11-14 09:33:12,52142,1303.55
45,Payment,2017-11-26 11:04:23,-3049,
46,Billed,2017-12-14 09:33:12,95175,2379.375
47,Payment,2017-12-26 11:04:23,-46631,
48,Billed,2018-01-14 09:33:12,40338,1008.45
49,Payment,2018-01-26 11:04:23,-15492,
50,Billed,2018-02-14 09:33:12,2175,54.375
51,Payment,2018-02-26 11:04:23,-66155,
52,Billed,2018-03-14 09:33:12,24592,614.8
53,Payment,2018-03-26 11:04:23,-13573,
54,Billed,2018-04-14 09:33:12,36205,905.125
55,Payment,2018-04-26 11:04:23,-31395,
56,Billed,2018-05-14 09:33:12,65347,1633.675
57,Payment,2018-05-26 11:04:23,-10602,
58,Billed,2018-06-14 09:33:12,78410,1960.25
59,Payment,2018-06-26 11:04:23,-48176,
60,Billed,2018-07-14 09:33:12,42514,1062.85
61,Payment,2018-07-26 11:04:23,-29954,
62,Billed,2018-08-14 09:33:12,45675,1141.875
63,Payment,2018-08-26 11:04:23,-58130,
64,Billed,2018-09-14 09:33:12,44246,1106.15
65,Payment,2018-09-26 11:04:23,-52727,
66,Billed,2018-10-14 09:33:12,9876,246.9
67,Payment,2018-10-26 11:04:23,-28466,
68,Billed,2018-11-14 09:33:12,75858,1896.45
69,Payment,2018-11-26 11:04:23,-65921,
70,Billed,2018-12-14 09:33:12,18408,460.2
71,Payment,2018-12-26 11:04:23,-14619,
72,Billed,2019-01-14 09:33:12,65986,1649.65
73,Payment,2019-01-26 11:04:23,-44389,
74,Billed,2019-02-14 09:33:12,63501,1587.525
75,Payment,2019-02-26 11:04:23,-24223,
76,Billed,2019-03-14 09:33:12,29724,743.1
77,Payment,2019-03-26 11:04:23,-96011,
78,Billed,2019-04-14 09:33:12,62958,1573.95
79,Payment,2019-04-26 11:04:23,-26570,
80,Billed,2019-05-14 09:33:12,2620,65.5
81,Payment,2019-05-26 11:04:23,-59586,
82,Billed,2019-06-14 09:33:12,8833,220.825
83,Payment,2019-06-26 11:04:23,-85447,
84,Billed,2019-07-14 09:33:12,69035,1725.875
85,Payment,2019-07-26 11:04:23,-41995,
86,Billed,2019-08-14 09:33:12,49564,1239.1
87,Payment,2019-08-26 11:04:23,-11960,
88,Billed,2019-09-14 09:33:12,21957,548.925
89,Payment,2019-09-26 11:04:23,-3562,
90,Billed,2019-10-14 09:33:12,88423,2210.575
91,Payment,2019-10-26 11:04:23,-8460,
92,Billed,2019-11-14 09:33:12,65602,1640.05
93,Payment,2019-11-26 11:04:23,-40185,
94,Billed,2019-12-14 09:33:12,6886,172.15
95,Payment,2019-12-26 11:04:23,-64340,
96,Billed,2020-01-14 09:33:12,43239,1080.975
97,Payment,2020-01-26 11:04:23,-31044,
98,Billed,2020-02-14 09:33:12,7817,195.425
99,Payment,2020-02-26 11:04:23,-85186,
100,Billed,2020-03-14 09:33:12,18182,454.55
101,Payment,2020-03-26 11:04:23,-8505,
102,Billed,2020-04-14 09:33:12,2007,50.175
103,Payment,2020-04-26 11:04:23,-84479,
104,Billed,2020-05-14 09:33:12,18468,461.7
105,Payment,2020-05-26 11:04:23,-48368,
106,Billed,2020-06-14 09:33:12,61072,1526.8
107,Payment,2020-06-26 11:04:23,-75021,
108,Billed,2020-07-14 09:33:12,31326,783.15
109,Payment,2020-07-26 11:04:23,-51160,
110,Billed,2020-08-14 09:33:12,5937,148.425
111,Payment,2020-08-26 11:04:23,-72161,
112,Billed,2020-09-14 09:33:12,81779,2044.475
113,Payment,2020-09-26 11:04:23,-62033,
114,Billed,2020-10-14 09:33:12,48138,1203.45
115,Payment,2020-10-26 11:04:23,-67669,
116,Billed,2020-11-14 09:33:12,53424,1335.6
117,Payment,2020-11-26 11:04:23,-25301,
118,Billed,2020-12-14 09:33:12,88926,2223.15
119,Payment,2020-12-26 11:04:23,-89259,
120,Billed,2021-01-14 09:33:12,3255,81.375
121,Payment,2021-01-26 11:04:23,-50770,
122,Billed,2021-02-14 09:33:12,5928,148.2
123,Payment,2021-02-26 11:04:23,-80482,
124,Billed,2021-03-14 09:33:12,19785,494.625
125,Payment,2021-03-26 11:04:23,-58775,
126,Billed,2021-04-14 09:33:12,41300,1032.5
127,Payment,2021-04-26 11:04:23,-87648,
128,Billed,2021-05-14 09:33:12,46972,1174.3
129,Payment,2021-05-26 11:04:23,-99630,
130,Billed,2021-06-14 09:33:12,6388,159.7
131,Payment,2021-06-26 11:04:23,-19296,
132,Billed,2021-07-14 09:33:12,15726,393.15
133,Payment,2021-07-26 11:04:23,-97296,
134,Billed,2021-08-14 09:33:12,59652,1491.3
135,Payment,2021-08-26 11:04:23,-75365,
136,Billed,2021-09-14 09:33:12,60823,1520.575
137,Payment,2021-09-26 11:04:23,-24262,
138,Billed,2021-10-14 09:33:12,16606,415.15
139,Payment,2021-10-26 11:04:23,-9339,
140,Billed,2021-11-14 09:33:12,15036,375.9
141,Payment,2021-11-26 11:04:23,-12820,
142,Billed,2021-12-14 09:33:12,35319,882.975
143,Payment,2021-12-26 11:04:23,-68658,
144,Billed,2022-01-14 09:33:12,96267,2406.675
145,Payment,2022-01-26 11:04:23,-66140,
