,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,49873,1246.825
1,Payment,2016-01-26 11:04:23,-53095,
2,Billed,2016-02-14 09:33:12,12041,301.025
3,Payment,2016-02-26 11:04:23,-21763,
4,Billed,2016-03-14 09:33:12,89228,2230.7
5,Payment,2016-03-26 11:04:23,-94114,
6,Billed,2016-04-14 09:33:12,53313,1332.825
7,Payment,2016-04-26 11:04:23,-66932,
8,Billed,2016-05-14 09:33:12,72558,1813.95
9,Payment,2016-05-26 11:04:23,-81584,
10,Billed,2016-06-14 09:33:12,39372,984.3
11,Payment,2016-06-26 11:04:23,-29881,
12,Billed,2016-07-14 09:33:12,42099,1052.475
13,Payment,2016-07-26 11:04:23,-53996,
14,Billed,2016-08-14 09:33:12,87159,2178.975
15,Payment,2016-08-26 11:04:23,-71426,
16,Billed,2016-09-14 09:33:12,93945,2348.625
17,Payment,2016-09-26 11:04:23,-70106,
18,Billed,2016-10-14 09:33:12,61795,1544.875
19,Payment,2016-10-26 11:04:23,-17835,
20,Billed,2016-11-14 09:33:12,25777,644.425
21,Payment,2016-11-26 11:04:23,-16535,
22,Billed,2016-12-14 09:33:12,8888,222.2
23,Payment,2016-12-26 11:04:23,-22429,
24,Billed,2017-01-14 09:33:12,6800,170.0
25,Payment,2017-01-26 11:04:23,-42672,
26,Billed,2017-02-14 09:33:12,80225,2005.625
27,Payment,2017-02-26 11:04:23,-32910,
28,Billed,2017-03-14 09:33:12,27059,676.475
29,Payment,2017-03-26 11:04:23,-27097,
30,Billed,2017-04-14 09:33:12,10135,253.375
31,Payment,2017-04-26 11:04:23,-36233,
32,Billed,2017-05-14 09:33:12,38074,951.85
33,Payment,2017-05-26 11:04:23,-75232,
34,Billed,2017-06-14 09:33:12,24685,617.125
35,Payment,2017-06-26 11:04:23,-89542,
36,Billed,2017-07-14 09:33:12,4413,110.325
37,Payment,2017-07-26 11:04:23,-93416,
38,Billed,2017-08-14 09:33:12,70560,1764.0
39,Payment,2017-08-26 11:04:23,-76815,
40,Billed,2017-09-14 09:33:12,48080,1202.0
41,Payment,2017-09-26 11:04:23,-42134,
42,Billed,2017-10-14 09:33:12,96216,2405.4
43,Payment,2017-10-26 11:04:23,-41571,
44,Billed,2017-11-14 09:33:12,55383,1384.575
45,Payment,2017-11-26 11:04:23,-9814,
46,Billed,2017-12-14 09:33:12,24963,624.075
47,Payment,2017-12-26 11:04:23,-91078,
48,Billed,2018-01-14 09:33:12,48906,1222.65
49,Payment,2018-01-26 11:04:23,-17700,
50,Billed,2018-02-14 09:33:12,95245,2381.125
51,Payment,2018-02-26 11:04:23,-90730,
52,Billed,2018-03-14 09:33:12,82553,2063.825
53,Payment,2018-03-26 11:04:23,-13483,
54,Billed,2018-04-14 09:33:12,56920,1423.0
55,Payment,2018-04-26 11:04:23,-29267,
56,Billed,2018-05-14 09:33:12,78085,1952.125
57,Payment,2018-05-26 11:04:23,-84660,
58,Billed,2018-06-14 09:33:12,56778,1419.45
59,Payment,2018-06-26 11:04:23,-3118,
60,Billed,2018-07-14 09:33:12,80144,2003.6
61,Payment,2018-07-26 11:04:23,-37490,
62,Billed,2018-08-14 09:33:12,31839,795.975
63,Payment,2018-08-26 11:04:23,-86698,
64,Billed,2018-09-14 09:33:12,97367,2434.175
65,Payment,2018-09-26 11:04:23,-60009,
66,Billed,2018-10-14 09:33:12,31770,794.25
67,Payment,2018-10-26 11:04:23,-74926,
68,Billed,2018-11-14 09:33:12,35789,894.725
69,Payment,2018-11-26 11:04:23,-30114,
70,Billed,2018-12-14 09:33:12,16951,423.775
71,Payment,2018-12-26 11:04:23,-68732,
72,Billed,2019-01-14 09:33:12,36400,910.0
73,Payment,2019-01-26 11:04:23,-13315,
74,Billed,2019-02-14 09:33:12,87063,2176.575
75,Payment,2019-02-26 11:04:23,-52451,
76,Billed,2019-03-14 09:33:12,76081,1902.025
77,Payment,2019-03-26 11:04:23,-38998,
78,Billed,2019-04-14 09:33:12,96453,2411.325
79,Payment,2019-04-26 11:04:23,-32449,
80,Billed,2019-05-14 09:33:12,4712,117.8
81,Payment,2019-05-26 11:04:23,-22144,
82,Billed,2019-06-14 09:33:12,23732,593.3
83,Payment,2019-06-26 11:04:23,-99725,
84,Billed,2019-07-14 09:33:12,5745,143.625
85,Payment,2019-07-26 11:04:23,-84217,
86,Billed,2019-08-14 09:33:12,27101,677.525
87,Payment,2019-08-26 11:04:23,-31897,
88,Billed,2019-09-14 09:33:12,94820,2370.5
89,Payment,2019-09-26 11:04:23,-95218,
90,Billed,2019-10-14 09:33:12,24131,603.275
91,Payment,2019-10-26 11:04:23,-50024,
92,Billed,2019-11-14 09:33:12,45893,1147.325
93,Payment,2019-11-26 11:04:23,-57134,
94,Billed,2019-12-14 09:33:12,76553,1913.825
95,Payment,2019-12-26 11:04:23,-88450,
96,Billed,2020-01-14 09:33:12,83513,2087.825
97,Payment,2020-01-26 11:04:23,-56008,
98,Billed,2020-02-14 09:33:12,97247,2431.175
99,Payment,2020-02-26 11:04:23,-28931,
100,Billed,2020-03-14 09:33:12,90323,2258.075
101,Payment,2020-03-26 11:04:23,-69899,
102,Billed,2020-04-14 09:33:12,78984,1974.6
103,Payment,2020-04-26 11:04:23,-54464,
104,Billed,2020-05-14 09:33:12,44048,1101.2
105,Payment,2020-05-26 11:04:23,-98720,
106,Billed,2020-06-14 09:33:12,2176,54.4
107,Payment,2020-06-26 11:04:23,-5362,
108,Billed,2020-07-14 09:33:12,96973,2424.325
109,Payment,2020-07-26 11:04:23,-58326,
110,Billed,2020-08-14 09:33:12,10108,252.7
111,Payment,2020-08-26 11:04:23,-6967,
112,Billed,2020-09-14 09:33:12,51363,1284.075
113,Payment,2020-09-26 11:04:23,-85288,
114,Billed,2020-10-14 09:33:12,55499,1387.475
115,Payment,2020-10-26 11:04:23,-48997,
116,Billed,2020-11-14 09:33:12,35553,888.825
117,Payment,2020-11-26 11:04:23,-25988,
118,Billed,2020-12-14 09:33:12,72321,1808.025
119,Payment,2020-12-26 11:04:23,-99984,
120,Billed,2021-01-14 09:33:12,80573,2014.325
121,Payment,2021-01-26 11:04:23,-73668,
122,Billed,2021-02-14 09:33:12,88471,2211.775
123,Payment,2021-02-26 11:04:23,-5608,
124,Billed,2021-03-14 09:33:12,96036,2400.9
125,Payment,2021-03-26 11:04:23,-68200,
126,Billed,2021-04-14 09:33:12,91797,2294.925
127,Payment,2021-04-26 11:04:23,-12912,
128,Billed,2021-05-14 09:33:12,91374,2284.35
129,Payment,2021-05-26 11:04:23,-57518,
130,Billed,2021-06-14 09:33:12,92168,2304.2
131,Payment,2021-06-26 11:04:23,-49163,
132,Billed,2021-07-14 09:33:12,83223,2080.575
133,Payment,2021-07-26 11:04:23,-94230,
134,Billed,2021-08-14 09:33:12,32368,809.2
135,Payment,2021-08-26 11:04:23,-4931,
136,Billed,2021-09-14 09:33:12,55772,1394.3
137,Payment,2021-09-26 11:04:23,-68150,
138,Billed,2021-10-14 09:33:12,40065,1001.625
139,Payment,2021-10-26 11:04:23,-50153,
140,Billed,2021-11-14 09:33:12,74596,1864.9
141,Payment,2021-11-26 11:04:23,-49166,
142,Billed,2021-12-14 09:33:12,31078,776.95
143,Payment,2021-12-26 11:04:23,-23915,
144,Billed,2022-01-14 09:33:12,54730,1368.25
145,Payment,2022-01-26 11:04:23,-56520,
