,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,59251,1481.275
1,Vend,2016-02-14 09:33:12,24241,606.025
2,Vend,2016-03-14 09:33:12,96745,2418.625
3,Vend,2016-04-14 09:33:12,17901,447.525
4,Vend,2016-05-14 09:33:12,7083,177.075
5,Vend,2016-06-14 09:33:12,26534,663.35
6,Vend,2016-07-14 09:33:12,23341,583.525
7,Vend,2016-08-14 09:33:12,91391,2284.775
8,Vend,2016-09-14 09:33:12,45879,1146.975
9,Vend,2016-10-14 09:33:12,73378,1834.45
10,Vend,2016-11-14 09:33:12,19271,481.775
11,Vend,2016-12-14 09:33:12,30302,757.55
12,Vend,2017-01-14 09:33:12,76195,1904.875
13,Vend,2017-02-14 09:33:12,27235,680.875
14,Vend,2017-03-14 09:33:12,3150,78.75
15,Vend,2017-04-14 09:33:12,66182,1654.55
16,Vend,2017-05-14 09:33:12,72554,1813.85
17,Vend,2017-06-14 09:33:12,86261,2156.525
18,Vend,2017-07-14 09:33:12,62136,1553.4
19,Vend,2017-08-14 09:33:12,37313,932.825
20,Vend,2017-09-14 09:33:12,11428,285.7
21,Vend,2017-10-14 09:33:12,26487,662.175
22,Vend,2017-11-14 09:33:12,95383,2384.575
23,Vend,2017-12-14 09:33:12,5563,139.075
24,Vend,2018-01-14 09:33:12,17067,426.675
25,Vend,2018-02-14 09:33:12,6029,150.725
26,Vend,2018-03-14 09:33:12,34034,850.85
27,Vend,2018-04-14 09:33:12,15475,386.875
28,Vend,2018-05-14 09:33:12,74768,1869.2
29,Vend,2018-06-14 09:33:12,63017,1575.425
30,Vend,2018-07-14 09:33:12,92663,2316.575
31,Vend,2018-08-14 09:33:12,98583,2464.575
32,Vend,2018-09-14 09:33:12,13703,342.575
33,Vend,2018-10-14 09:33:12,95004,2375.1
34,Vend,2018-11-14 09:33:12,56662,1416.55
35,Vend,2018-12-14 09:33:12,57803,1445.075
36,Vend,2019-01-14 09:33:12,51184,1279.6
37,Vend,2019-02-14 09:33:12,67920,1698.0
38,Vend,2019-03-14 09:33:12,71133,1778.325
39,Vend,2019-04-14 09:33:12,55422,1385.55
40,Vend,2019-05-14 09:33:12,38869,971.725
41,Vend,2019-06-14 09:33:12,54239,1355.975
42,Vend,2019-07-14 09:33:12,3621,90.525
43,Vend,2019-08-14 09:33:12,35881,897.025
44,Vend,2019-09-14 09:33:12,61238,1530.95
45,Vend,2019-10-14 09:33:12,19080,477.0
46,Vend,2019-11-14 09:33:12,54918,1372.95
47,Vend,2019-12-14 09:33:12,48638,1215.95
48,Vend,2020-01-14 09:33:12,54368,1359.2
49,Vend,2020-02-14 09:33:12,55325,1383.125
50,Vend,2020-03-14 09:33:12,46018,1150.45
51,Vend,2020-04-14 09:33:12,10721,268.025
52,Vend,2020-05-14 09:33:12,44622,1115.55
53,Vend,2020-06-14 09:33:12,4747,118.675
54,Vend,2020-07-14 09:33:12,35582,889.55
55,Vend,2020-08-14 09:33:12,10446,261.15
56,Vend,2020-09-14 09:33:12,70896,1772.4
57,Vend,2020-10-14 09:33:12,18726,468.15
58,Vend,2020-11-14 09:33:12,4581,114.525
59,Vend,2020-12-14 09:33:12,9312,232.8
60,Vend,2021-01-14 09:33:12,52812,1320.3
61,Vend,2021-02-14 09:33:12,43100,1077.5
62,Vend,2021-03-14 09:33:12,63671,1591.775
63,Vend,2021-04-14 09:33:12,67407,1685.175
64,Vend,2021-05-14 09:33:12,20861,521.525
65,Vend,2021-06-14 09:33:12,14439,360.975
66,Vend,2021-07-14 09:33:12,53290,1332.25
67,Vend,2021-08-14 09:33:12,20931,523.275
68,Vend,2021-09-14 09:33:12,39901,997.525
69,Vend,2021-10-14 09:33:12,75958,1898.95
70,Vend,2021-11-14 09:33:12,11819,295.475
71,Vend,2021-12-14 09:33:12,13232,330.8
72,Vend,2022-01-14 09:33:12,25646,641.15
