,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,62098,1552.45
1,Payment,2016-01-26 11:04:23,-30382,
2,Billed,2016-02-14 09:33:12,80735,2018.375
3,Payment,2016-02-26 11:04:23,-70867,
4,Billed,2016-03-14 09:33:12,72823,1820.575
5,Payment,2016-03-26 11:04:23,-55472,
6,Billed,2016-04-14 09:33:12,87058,2176.45
7,Payment,2016-04-26 11:04:23,-7635,
8,Billed,2016-05-14 09:33:12,7814,195.35
9,Payment,2016-05-26 11:04:23,-84520,
10,Billed,2016-06-14 09:33:12,42570,1064.25
11,Payment,2016-06-26 11:04:23,-17393,
12,Billed,2016-07-14 09:33:12,80440,2011.0
13,Payment,2016-07-26 11:04:23,-8952,
14,Billed,2016-08-14 09:33:12,78639,1965.975
15,Payment,2016-08-26 11:04:23,-44392,
16,Billed,2016-09-14 09:33:12,21664,541.6
17,Payment,2016-09-26 11:04:23,-56752,
18,Billed,2016-10-14 09:33:12,67474,1686.85
19,Payment,2016-10-26 11:04:23,-67917,
20,Billed,2016-11-14 09:33:12,73033,1825.825
21,Payment,2016-11-26 11:04:23,-78643,
22,Billed,2016-12-14 09:33:12,30064,751.6
23,Payment,2016-12-26 11:04:23,-10777,
24,Billed,2017-01-14 09:33:12,4899,122.475
25,Payment,2017-01-26 11:04:23,-2379,
26,Billed,2017-02-14 09:33:12,19229,480.725
27,Payment,2017-02-26 11:04:23,-42543,
28,Billed,2017-03-14 09:33:12,23009,575.225
29,Payment,2017-03-26 11:04:23,-66988,
30,Billed,2017-04-14 09:33:12,67654,1691.35
31,Payment,2017-04-26 11:04:23,-6093,
32,Billed,2017-05-14 09:33:12,40329,1008.225
33,Payment,2017-05-26 11:04:23,-87189,
34,Billed,2017-06-14 09:33:12,9904,247.6
35,Payment,2017-06-26 11:04:23,-16206,
36,Billed,2017-07-14 09:33:12,72329,1808.225
37,Payment,2017-07-26 11:04:23,-91648,
38,Billed,2017-08-14 09:33:12,29166,729.15
39,Payment,2017-08-26 11:04:23,-34262,
40,Billed,2017-09-14 09:33:12,42656,1066.4
41,Payment,2017-09-26 11:04:23,-59419,
42,Billed,2017-10-14 09:33:12,91494,2287.35
43,Payment,2017-10-26 11:04:23,-57743,
44,Billed,2017-11-14 09:33:12,56008,1400.2
45,Payment,2017-11-26 11:04:23,-21786,
46,Billed,2017-12-14 09:33:12,69560,1739.0
47,Payment,2017-12-26 11:04:23,-81287,
48,Billed,2018-01-14 09:33:12,45015,1125.375
49,Payment,2018-01-26 11:04:23,-55705,
50,Billed,2018-02-14 09:33:12,80813,2020.325
51,Payment,2018-02-26 11:04:23,-54142,
52,Billed,2018-03-14 09:33:12,59785,1494.625
53,Payment,2018-03-26 11:04:23,-94971,
54,Billed,2018-04-14 09:33:12,9447,236.175
55,Payment,2018-04-26 11:04:23,-99454,
56,Billed,2018-05-14 09:33:12,70154,1753.85
57,Payment,2018-05-26 11:04:23,-63061,
58,Billed,2018-06-14 09:33:12,80780,2019.5
59,Payment,2018-06-26 11:04:23,-91683,
60,Billed,2018-07-14 09:33:12,24701,617.525
61,Payment,2018-07-26 11:04:23,-42393,
62,Billed,2018-08-14 09:33:12,78832,1970.8
